data_dir,C',SB,VV,HH,N
2025-06-19--17h-37m-34s,3.0,2.0,155.0,0.0,160.0
2025-06-19--17h-37m-34s,2.0,2.0,156.0,0.0,160.0
2025-06-19--17h-37m-34s,0.0,3.0,157.0,0.0,160.0
2025-06-19--17h-37m-34s,4.0,6.0,150.0,0.0,160.0
2025-06-19--17h-37m-34s,2.0,4.0,154.0,0.0,160.0
2025-06-19--17h-37m-34s,3.0,3.0,154.0,0.0,160.0
2025-06-19--17h-37m-34s,1.0,5.0,154.0,0.0,160.0
2025-06-19--17h-37m-34s,4.0,5.0,151.0,0.0,160.0
2025-06-19--17h-37m-34s,5.0,4.0,151.0,0.0,160.0
2025-06-19--17h-37m-34s,3.0,2.0,155.0,0.0,160.0
2025-06-19--17h-37m-34s,6.0,2.0,152.0,0.0,160.0
2025-06-19--17h-37m-34s,4.0,3.0,153.0,0.0,160.0
2025-06-19--17h-37m-34s,4.0,4.0,152.0,0.0,160.0
2025-06-19--17h-37m-34s,2.0,1.0,157.0,0.0,160.0
2025-06-19--17h-37m-34s,1.0,7.0,152.0,0.0,160.0
2025-06-19--17h-37m-34s,3.0,2.0,155.0,0.0,160.0
2025-06-19--17h-37m-34s,2.0,4.0,154.0,0.0,160.0
2025-06-19--17h-37m-34s,2.0,4.0,154.0,0.0,160.0
2025-06-19--17h-37m-34s,3.0,4.0,153.0,0.0,160.0
2025-06-19--17h-37m-34s,3.0,7.0,150.0,0.0,160.0
2025-06-19--17h-37m-34s,1.0,5.0,154.0,0.0,160.0
2025-06-19--17h-37m-34s,1.0,5.0,154.0,0.0,160.0
2025-06-19--17h-37m-34s,0.0,2.0,158.0,0.0,160.0
2025-06-19--17h-37m-34s,3.0,4.0,153.0,0.0,160.0
2025-06-19--17h-37m-34s,3.0,0.0,157.0,0.0,160.0
2025-06-19--17h-37m-34s,5.0,3.0,152.0,0.0,160.0
2025-06-19--17h-37m-34s,1.0,3.0,156.0,0.0,160.0
