theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.1298933244676563,0,33.71031935184743,61.419355137549054,-40.32880203678091,-64.45875073997364,0.0001,100
