theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
2.8902652413026098,0.7853981633974483,42.38000245642544,83.01124117969589,-39.91772975498112,-85.39126605366212,10
