data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-09m-34s,1.5,18.0,3.0,17.5,40.0,1.1802316167641536,0.2807909935801022
2025-05-23--18h-09m-34s,1.0,14.0,10.0,15.0,40.0,1.4690982728642359,0.24907281986978974
2025-05-23--18h-09m-34s,0.0,23.0,2.0,15.0,40.0,1.0086600878650032,0.0
2025-05-23--18h-09m-34s,1.0,14.0,8.0,17.0,40.0,1.4179172430137281,0.2345277804372816
2025-05-23--18h-09m-34s,0.5,15.0,4.0,20.5,40.0,1.2878481370207542,0.1526515855116385
2025-05-23--18h-09m-34s,1.0,18.0,8.0,13.0,40.0,1.3141821007608674,0.2667111521503259
2025-05-23--18h-09m-34s,0.5,22.0,3.0,14.5,40.0,1.0675938620934229,0.18093000192997485
2025-05-23--18h-09m-34s,1.5,18.0,2.0,18.5,40.0,1.1526235340514657,0.27347947429872654
2025-05-23--18h-09m-34s,0.0,25.0,6.0,9.0,40.0,1.0675938620934229,0.0
2025-05-23--18h-09m-34s,0.0,22.0,8.0,10.0,40.0,1.2075292985086952,0.0
2025-05-23--18h-09m-34s,0.0,19.0,6.0,15.0,40.0,1.234546524913781,0.0
2025-05-23--18h-09m-34s,0.5,20.0,3.0,16.5,40.0,1.124672394791883,0.1698338530039141
2025-05-23--18h-09m-34s,1.5,15.0,6.0,17.5,40.0,1.340335289368688,0.2807909935801022
2025-05-23--18h-09m-34s,0.0,24.0,3.0,13.0,40.0,1.0086600878650032,0.0
2025-05-23--18h-09m-34s,0.0,21.0,5.0,14.0,40.0,1.1526235340514657,0.0
2025-05-23--18h-09m-34s,1.0,19.0,4.0,16.0,40.0,1.1802316167641536,0.2414722726357701
2025-05-23--18h-09m-34s,1.0,21.0,4.0,14.0,40.0,1.124672394791883,0.25743972657095276
2025-05-23--18h-09m-34s,0.5,19.0,3.0,17.5,40.0,1.1526235340514657,0.16500025197837404
2025-05-23--18h-09m-34s,0.5,17.0,5.0,17.5,40.0,1.2613109239596536,0.16500025197837404
2025-05-23--18h-09m-34s,0.0,21.0,5.0,14.0,40.0,1.1526235340514657,0.0
2025-05-23--18h-09m-34s,0.0,24.0,4.0,12.0,40.0,1.0383828714675545,0.0
2025-05-23--18h-09m-34s,1.0,18.0,3.0,18.0,40.0,1.1802316167641536,0.2281500639200517
2025-05-23--18h-09m-34s,0.5,19.0,5.0,15.5,40.0,1.2075292985086952,0.1751187949816745
2025-05-23--18h-09m-34s,0.0,18.0,4.0,18.0,40.0,1.2075292985086952,0.0
2025-05-23--18h-09m-34s,1.5,20.0,6.0,12.5,40.0,1.2075292985086952,0.3288607044945678
2025-05-23--18h-09m-34s,0.0,20.0,3.0,17.0,40.0,1.124672394791883,0.0
2025-05-23--18h-09m-34s,0.5,18.0,3.0,18.5,40.0,1.1802316167641536,0.1605571994952417
2025-05-23--18h-09m-34s,2.5,20.0,5.0,12.5,40.0,1.1802316167641536,0.4149717231447266
2025-05-23--18h-09m-34s,1.0,18.0,4.0,17.0,40.0,1.2075292985086952,0.2345277804372816
2025-05-23--18h-09m-34s,1.0,24.0,3.0,12.0,40.0,1.0086600878650032,0.277062865907599
2025-05-23--18h-09m-34s,0.5,19.0,7.0,13.5,40.0,1.2613109239596536,0.18736105494478966
2025-05-23--18h-09m-34s,1.0,19.0,6.0,14.0,40.0,1.234546524913781,0.25743972657095276
2025-05-23--18h-09m-34s,1.0,25.0,4.0,10.0,40.0,1.0086600878650032,0.30199125879106337
2025-05-23--18h-09m-34s,0.5,23.0,4.0,12.5,40.0,1.0675938620934229,0.1945306253576709
2025-05-23--18h-09m-34s,0.0,18.0,5.0,17.0,40.0,1.234546524913781,0.0
2025-05-23--18h-09m-34s,0.5,18.0,2.0,19.5,40.0,1.1526235340514657,0.15645478250875602
2025-05-23--18h-09m-34s,0.5,20.0,6.0,13.5,40.0,1.2075292985086952,0.18736105494478966
2025-05-23--18h-09m-34s,1.0,21.0,7.0,11.0,40.0,1.2075292985086952,0.28872253391069386
2025-05-23--18h-09m-34s,1.0,21.0,3.0,15.0,40.0,1.0963423642624226,0.24907281986978974
2025-05-23--18h-09m-34s,0.5,18.0,6.0,15.5,40.0,1.2613109239596536,0.1751187949816745
2025-05-23--18h-09m-34s,0.0,24.0,3.0,13.0,40.0,1.0086600878650032,0.0
2025-05-23--18h-09m-34s,1.0,18.0,5.0,16.0,40.0,1.234546524913781,0.2414722726357701
2025-05-23--18h-09m-34s,0.5,15.0,8.0,16.5,40.0,1.392183159977425,0.1698338530039141
2025-05-23--18h-09m-34s,0.5,25.0,4.0,10.5,40.0,1.0086600878650032,0.2117463452419459
2025-05-23--18h-09m-34s,0.5,20.0,4.0,15.5,40.0,1.1526235340514657,0.1751187949816745
2025-05-23--18h-09m-34s,1.0,19.0,3.0,17.0,40.0,1.1526235340514657,0.2345277804372816
2025-05-23--18h-09m-34s,1.5,17.0,3.0,18.5,40.0,1.2075292985086952,0.27347947429872654
2025-05-23--18h-09m-34s,0.0,21.0,5.0,14.0,40.0,1.1526235340514657,0.0
2025-05-23--18h-09m-34s,0.5,23.0,4.0,12.5,40.0,1.0675938620934229,0.1945306253576709
2025-05-23--18h-09m-34s,0.5,20.0,1.0,18.5,40.0,1.0675938620934229,0.1605571994952417
2025-05-23--18h-09m-34s,0.5,19.0,8.0,12.5,40.0,1.2878481370207542,0.1945306253576709
2025-05-23--18h-09m-34s,0.5,20.0,6.0,13.5,40.0,1.2075292985086952,0.18736105494478966
2025-05-23--18h-09m-34s,1.0,20.0,7.0,12.0,40.0,1.234546524913781,0.277062865907599
2025-05-23--18h-09m-34s,0.5,17.0,4.0,18.5,40.0,1.234546524913781,0.1605571994952417
2025-05-23--18h-09m-34s,0.0,24.0,1.0,15.0,40.0,0.9474488427308994,0.0
2025-05-23--18h-09m-34s,1.5,23.0,4.0,11.5,40.0,1.0675938620934229,0.3418149295377484
2025-05-23--18h-09m-34s,1.5,19.0,4.0,15.5,40.0,1.1802316167641536,0.2973670565919592
2025-05-23--18h-09m-34s,2.0,18.0,4.0,16.0,40.0,1.2075292985086952,0.3351499755574887
2025-05-23--18h-09m-34s,0.5,18.0,5.0,16.5,40.0,1.234546524913781,0.1698338530039141
2025-05-23--18h-09m-34s,1.0,22.0,1.0,16.0,40.0,1.0086600878650032,0.2414722726357701
2025-05-23--18h-09m-34s,0.0,23.0,4.0,13.0,40.0,1.0675938620934229,0.0
2025-05-23--18h-09m-34s,1.0,17.0,6.0,16.0,40.0,1.2878481370207542,0.2414722726357701
2025-05-23--18h-09m-34s,0.0,19.0,6.0,15.0,40.0,1.234546524913781,0.0
2025-05-23--18h-09m-34s,3.0,18.0,3.0,16.0,40.0,1.1802316167641536,0.40319589468480993
2025-05-23--18h-09m-34s,1.0,19.0,6.0,14.0,40.0,1.234546524913781,0.25743972657095276
2025-05-23--18h-09m-34s,1.0,19.0,4.0,16.0,40.0,1.1802316167641536,0.2414722726357701
2025-05-23--18h-09m-34s,0.0,17.0,5.0,18.0,40.0,1.2613109239596536,0.0
2025-05-23--18h-09m-34s,0.5,23.0,5.0,11.5,40.0,1.0963423642624226,0.20259184530918437
2025-05-23--18h-09m-34s,1.5,17.0,4.0,17.5,40.0,1.234546524913781,0.2807909935801022
2025-05-23--18h-09m-34s,0.5,23.0,4.0,12.5,40.0,1.0675938620934229,0.1945306253576709
2025-05-23--18h-09m-34s,1.0,19.0,5.0,15.0,40.0,1.2075292985086952,0.24907281986978974
