data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-31--19h-59m-16s,0,0.5,0.0,0.0,0.0,0.5
2025-05-31--19h-59m-16s,1,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,2,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,3,0.0,0.0,4.0,0.0,4.0
2025-05-31--19h-59m-16s,4,1.5,0.0,0.0,0.0,1.5
2025-05-31--19h-59m-16s,5,1.5,0.0,4.0,0.0,5.5
2025-05-31--19h-59m-16s,6,1.0,0.0,4.0,0.0,5.0
2025-05-31--19h-59m-16s,7,0.0,0.0,3.0,0.0,3.0
2025-05-31--19h-59m-16s,8,1.5,0.0,2.0,0.0,3.5
2025-05-31--19h-59m-16s,9,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,10,0.0,0.0,4.0,0.0,4.0
2025-05-31--19h-59m-16s,11,0.0,0.0,4.0,0.0,4.0
2025-05-31--19h-59m-16s,12,0.0,0.0,3.0,0.0,3.0
2025-05-31--19h-59m-16s,13,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,14,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,15,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,16,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,17,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,18,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,19,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,20,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,21,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,22,1.0,0.0,2.0,0.0,3.0
2025-05-31--19h-59m-16s,23,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,24,0.0,0.0,4.0,0.0,4.0
2025-05-31--19h-59m-16s,25,1.0,0.0,2.0,0.0,3.0
2025-05-31--19h-59m-16s,26,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,27,0.5,1.0,4.0,0.0,5.5
2025-05-31--19h-59m-16s,28,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,29,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,30,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,31,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,32,1.5,0.0,1.0,0.0,2.5
2025-05-31--19h-59m-16s,33,1.0,0.0,4.0,0.0,5.0
2025-05-31--19h-59m-16s,34,2.0,0.0,3.0,0.0,5.0
2025-05-31--19h-59m-16s,35,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,36,1.5,0.0,1.0,0.0,2.5
2025-05-31--19h-59m-16s,37,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,38,1.0,0.0,0.0,0.0,1.0
2025-05-31--19h-59m-16s,39,0.0,0.0,3.0,0.0,3.0
2025-05-31--19h-59m-16s,40,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,41,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,42,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,43,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,44,0.5,0.0,4.0,0.0,4.5
2025-05-31--19h-59m-16s,45,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,46,1.5,0.0,2.0,0.5,4.0
2025-05-31--19h-59m-16s,47,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,48,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,49,1.5,0.0,1.0,0.5,3.0
2025-05-31--19h-59m-16s,50,1.5,0.0,1.0,0.0,2.5
2025-05-31--19h-59m-16s,51,1.0,0.0,0.0,0.0,1.0
2025-05-31--19h-59m-16s,52,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,53,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,54,1.0,0.0,2.0,0.0,3.0
2025-05-31--19h-59m-16s,55,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,56,1.0,0.0,0.0,0.0,1.0
2025-05-31--19h-59m-16s,57,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,58,1.5,0.0,2.0,0.0,3.5
2025-05-31--19h-59m-16s,59,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,60,1.5,0.0,2.0,0.0,3.5
2025-05-31--19h-59m-16s,61,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,62,1.0,0.0,2.0,0.0,3.0
2025-05-31--19h-59m-16s,63,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,64,0.0,0.0,4.0,0.0,4.0
2025-05-31--19h-59m-16s,65,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,66,2.0,0.0,1.0,0.0,3.0
2025-05-31--19h-59m-16s,67,1.5,0.0,3.0,0.0,4.5
2025-05-31--19h-59m-16s,68,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,69,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,70,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,71,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,72,1.0,0.0,0.0,0.0,1.0
2025-05-31--19h-59m-16s,73,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,75,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,76,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,77,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,78,1.0,0.0,0.0,0.5,1.5
2025-05-31--19h-59m-16s,79,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,80,1.5,0.0,1.0,0.0,2.5
2025-05-31--19h-59m-16s,81,1.0,0.0,0.0,0.0,1.0
2025-05-31--19h-59m-16s,82,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,83,0.0,0.0,3.0,0.0,3.0
2025-05-31--19h-59m-16s,84,0.5,1.0,5.0,0.0,6.5
2025-05-31--19h-59m-16s,85,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,86,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,87,1.0,0.0,2.0,0.0,3.0
2025-05-31--19h-59m-16s,88,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,89,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,90,1.5,0.0,3.0,0.0,4.5
2025-05-31--19h-59m-16s,91,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,92,2.0,0.0,3.0,0.0,5.0
2025-05-31--19h-59m-16s,93,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,94,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,95,0.5,0.0,4.0,0.0,4.5
2025-05-31--19h-59m-16s,96,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,97,0.5,0.0,4.0,0.0,4.5
2025-05-31--19h-59m-16s,98,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,99,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,100,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,101,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,102,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,103,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,104,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,105,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,106,0.5,0.0,2.0,0.0,2.5
2025-05-31--19h-59m-16s,107,0.5,0.0,0.0,0.0,0.5
2025-05-31--19h-59m-16s,108,0.5,1.0,1.0,0.0,2.5
2025-05-31--19h-59m-16s,109,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,110,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,111,0.0,0.0,1.0,0.0,1.0
2025-05-31--19h-59m-16s,113,1.0,0.0,3.0,0.0,4.0
2025-05-31--19h-59m-16s,114,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,115,1.0,0.0,2.0,0.0,3.0
2025-05-31--19h-59m-16s,116,1.0,0.0,0.0,0.0,1.0
2025-05-31--19h-59m-16s,117,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,118,1.0,0.0,4.0,0.0,5.0
2025-05-31--19h-59m-16s,119,1.0,0.0,0.0,0.0,1.0
2025-05-31--19h-59m-16s,121,0.5,0.0,3.0,0.0,3.5
2025-05-31--19h-59m-16s,122,1.5,0.0,4.0,0.0,5.5
2025-05-31--19h-59m-16s,123,0.5,1.0,1.0,0.0,2.5
2025-05-31--19h-59m-16s,124,1.0,0.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,125,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,126,1.0,0.0,4.0,0.0,5.0
2025-05-31--19h-59m-16s,127,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,128,0.0,0.0,2.0,0.0,2.0
2025-05-31--19h-59m-16s,129,0.0,1.0,1.0,0.0,2.0
2025-05-31--19h-59m-16s,131,0.5,0.0,1.0,0.0,1.5
2025-05-31--19h-59m-16s,132,0.0,1.0,0.0,0.0,1.0
