data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-43m-30s,1.5,2.0,28.0,8.5,40.0,2.278380763520252,0.3976994150920718
2025-05-23--18h-43m-30s,0.0,1.0,29.0,10.0,40.0,2.34619382340565,0.0
2025-05-23--18h-43m-30s,1.0,2.0,25.0,12.0,40.0,2.183400474843519,0.28103490150281357
2025-05-23--18h-43m-30s,0.5,2.0,31.0,6.5,40.0,2.381830721082478,0.2705497629785729
2025-05-23--18h-43m-30s,1.0,1.0,28.0,10.0,40.0,2.3117610289979167,0.30627736916966947
2025-05-23--18h-43m-30s,1.0,0.0,31.0,8.0,40.0,2.457511421794464,0.339836909454122
2025-05-23--18h-43m-30s,0.0,3.0,30.0,7.0,40.0,2.3117610289979167,0.0
2025-05-23--18h-43m-30s,2.0,0.0,26.0,12.0,40.0,2.278380763520252,0.38759668665518066
2025-05-23--18h-43m-30s,1.0,3.0,31.0,5.0,40.0,2.34619382340565,0.4205343352839651
2025-05-23--18h-43m-30s,0.0,2.0,25.0,13.0,40.0,2.183400474843519,0.0
2025-05-23--18h-43m-30s,1.0,0.0,26.0,13.0,40.0,2.278380763520252,0.2705497629785729
2025-05-23--18h-43m-30s,0.0,2.0,24.0,14.0,40.0,2.15316056466364,0.0
2025-05-23--18h-43m-30s,1.5,1.0,27.0,10.5,40.0,2.278380763520252,0.3613671239067078
2025-05-23--18h-43m-30s,1.0,3.0,27.0,9.0,40.0,2.214297435588181,0.3217505543966422
2025-05-23--18h-43m-30s,0.5,1.0,24.0,14.5,40.0,2.183400474843519,0.18360401027891857
2025-05-23--18h-43m-30s,2.0,2.0,25.0,11.0,40.0,2.183400474843519,0.4030570744661132
2025-05-23--18h-43m-30s,2.0,0.0,28.0,10.0,40.0,2.34619382340565,0.4205343352839651
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3117610289979167,0.21484983307571223
2025-05-23--18h-43m-30s,0.5,0.0,31.0,8.5,40.0,2.457511421794464,0.23794112483020827
2025-05-23--18h-43m-30s,1.0,1.0,22.0,16.0,40.0,2.12351143989168,0.24497866312686414
2025-05-23--18h-43m-30s,1.0,1.0,29.0,9.0,40.0,2.34619382340565,0.3217505543966422
2025-05-23--18h-43m-30s,1.5,0.0,29.0,9.5,40.0,2.381830721082478,0.37822819233418564
2025-05-23--18h-43m-30s,1.0,3.0,25.0,11.0,40.0,2.15316056466364,0.2928427717285755
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3117610289979167,0.21484983307571223
