data_dir,C,SB,DB_V,DB_H,N
2025-06-18--18h-14m-50s,63.0,20.0,4.0,33.0,120.0
2025-06-18--18h-14m-50s,59.0,24.0,3.0,34.0,120.0
2025-06-18--18h-14m-50s,67.0,22.0,2.0,29.0,120.0
2025-06-18--18h-14m-50s,67.0,17.0,6.0,30.0,120.0
2025-06-18--18h-14m-50s,59.0,22.0,4.0,35.0,120.0
2025-06-18--18h-14m-50s,66.0,22.0,2.0,30.0,120.0
2025-06-18--18h-14m-50s,54.0,28.0,3.0,35.0,120.0
2025-06-18--18h-14m-50s,52.0,22.0,5.0,41.0,120.0
2025-06-18--18h-14m-50s,72.0,13.0,4.0,31.0,120.0
2025-06-18--18h-14m-50s,51.0,26.0,4.0,39.0,120.0
2025-06-18--18h-14m-50s,50.0,26.0,7.0,37.0,120.0
2025-06-18--18h-14m-50s,71.0,19.0,2.0,28.0,120.0
2025-06-18--18h-14m-50s,63.0,18.0,2.0,37.0,120.0
2025-06-18--18h-14m-50s,53.0,23.0,3.0,41.0,120.0
2025-06-18--18h-14m-50s,58.0,20.0,2.0,40.0,120.0
2025-06-18--18h-14m-50s,61.0,22.0,3.0,34.0,120.0
2025-06-18--18h-14m-50s,57.0,25.0,2.0,36.0,120.0
2025-06-18--18h-14m-50s,49.0,25.0,5.0,41.0,120.0
2025-06-18--18h-14m-50s,54.0,25.0,3.0,38.0,120.0
2025-06-18--18h-14m-50s,55.0,22.0,5.0,38.0,120.0
2025-06-18--18h-14m-50s,60.0,25.0,3.0,32.0,120.0
2025-06-18--18h-14m-50s,65.0,24.0,2.0,29.0,120.0
2025-06-18--18h-14m-50s,57.0,19.0,5.0,39.0,120.0
2025-06-18--18h-14m-50s,51.0,33.0,4.0,32.0,120.0
2025-06-18--18h-14m-50s,51.0,27.0,4.0,38.0,120.0
2025-06-18--18h-14m-50s,60.0,20.0,3.0,37.0,120.0
2025-06-18--18h-14m-50s,63.0,20.0,6.0,31.0,120.0
2025-06-18--18h-14m-50s,64.0,20.0,5.0,31.0,120.0
2025-06-18--18h-14m-50s,58.0,24.0,5.0,33.0,120.0
2025-06-18--18h-14m-50s,58.0,14.0,3.0,45.0,120.0
2025-06-18--18h-14m-50s,75.0,16.0,2.0,27.0,120.0
2025-06-18--18h-14m-50s,66.0,18.0,7.0,29.0,120.0
