data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-31m-59s,3.0,30.0,87.0,80.0,200.0
2025-05-23--18h-31m-59s,4.0,31.0,87.0,78.0,200.0
2025-05-23--18h-31m-59s,1.5,29.0,88.0,81.5,200.0
2025-05-23--18h-31m-59s,4.0,32.0,77.0,87.0,200.0
2025-05-23--18h-31m-59s,3.0,33.0,79.0,85.0,200.0
2025-05-23--18h-31m-59s,5.5,24.0,97.0,73.5,200.0
2025-05-23--18h-31m-59s,0.5,22.0,101.0,76.5,200.0
2025-05-23--18h-31m-59s,3.5,19.0,112.0,65.5,200.0
2025-05-23--18h-31m-59s,5.0,23.0,88.0,84.0,200.0
2025-05-23--18h-31m-59s,1.0,28.0,96.0,75.0,200.0
2025-05-23--18h-31m-59s,1.5,28.0,90.0,80.5,200.0
2025-05-23--18h-31m-59s,4.0,29.0,78.0,89.0,200.0
2025-05-23--18h-31m-59s,2.5,24.0,94.0,79.5,200.0
2025-05-23--18h-31m-59s,4.5,20.0,89.0,86.5,200.0
2025-05-23--18h-31m-59s,6.5,26.0,82.0,85.5,200.0
2025-05-23--18h-31m-59s,5.0,29.0,79.0,87.0,200.0
2025-05-23--18h-31m-59s,4.5,24.0,81.0,90.5,200.0
2025-05-23--18h-31m-59s,3.0,33.0,75.0,89.0,200.0
2025-05-23--18h-31m-59s,2.5,31.0,88.0,78.5,200.0
2025-05-23--18h-31m-59s,3.0,27.0,89.0,81.0,200.0
2025-05-23--18h-31m-59s,4.0,23.0,105.0,68.0,200.0
2025-05-23--18h-31m-59s,1.0,29.0,81.0,89.0,200.0
2025-05-23--18h-31m-59s,1.5,19.0,99.0,80.5,200.0
2025-05-23--18h-31m-59s,3.5,21.0,93.0,82.5,200.0
2025-05-23--18h-31m-59s,5.5,29.0,83.0,82.5,200.0
2025-05-23--18h-31m-59s,5.0,25.0,89.0,81.0,200.0
2025-05-23--18h-31m-59s,2.0,32.0,91.0,75.0,200.0
2025-05-23--18h-31m-59s,3.0,26.0,93.0,78.0,200.0
2025-05-23--18h-31m-59s,2.5,21.0,87.0,89.5,200.0
2025-05-23--18h-31m-59s,4.0,29.0,90.0,77.0,200.0
2025-05-23--18h-31m-59s,1.0,18.0,104.0,77.0,200.0
2025-05-23--18h-31m-59s,6.5,25.0,83.0,85.5,200.0
2025-05-23--18h-31m-59s,3.5,28.0,100.0,68.5,200.0
