data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-31m-59s,0.5,5.0,15.0,19.5,40.0,1.8274105528289257,0.15645478250875602,104.70291211476601,8.964198722388934
2025-05-23--18h-31m-59s,1.0,5.0,23.0,11.0,40.0,2.0452502893273707,0.28872253391069386,117.18420962636887,16.54258264340555
2025-05-23--18h-31m-59s,0.5,6.0,16.0,17.5,40.0,1.8274105528289257,0.16500025197837404,104.70291211476601,9.453818056955944
2025-05-23--18h-31m-59s,0.5,7.0,18.0,14.5,40.0,1.8537445165690392,0.18093000192997485,106.21173709492504,10.366525497881398
2025-05-23--18h-31m-59s,0.5,7.0,15.0,17.5,40.0,1.7752637289419442,0.16500025197837404,101.71511919102997,9.453818056955944
2025-05-23--18h-31m-59s,0.5,4.0,15.0,20.5,40.0,1.8537445165690392,0.1526515855116385,106.21173709492504,8.746291585797271
2025-05-23--18h-31m-59s,0.5,5.0,18.0,16.5,40.0,1.9070461286760123,0.1698338530039141,109.26569450989803,9.730762995569496
2025-05-23--18h-31m-59s,0.5,11.0,16.0,12.5,40.0,1.6980429924657525,0.1945306253576709,97.29069690005227,11.145783819035133
2025-05-23--18h-31m-59s,2.0,6.0,15.0,17.0,40.0,1.8012573642211054,0.3258461372921336,103.20444478672827,18.66960843747964
2025-05-23--18h-31m-59s,0.5,5.0,23.0,11.5,40.0,2.0452502893273707,0.20259184530918437,117.18420962636887,11.607657699983509
2025-05-23--18h-31m-59s,0.5,8.0,17.0,14.5,40.0,1.8012573642211054,0.18093000192997485,103.20444478672827,10.366525497881398
2025-05-23--18h-31m-59s,0.0,5.0,16.0,19.0,40.0,1.8537445165690392,0.0,106.21173709492504,0.0
2025-05-23--18h-31m-59s,1.0,9.0,16.0,14.0,40.0,1.7494094936123683,0.25743972657095276,100.23378062410725,14.75020981151751
2025-05-23--18h-31m-59s,0.0,3.0,23.0,14.0,40.0,2.1032097821222386,0.0,120.5050439462337,0.0
2025-05-23--18h-31m-59s,0.0,4.0,16.0,20.0,40.0,1.8802817296301395,0.0,107.73220740336554,0.0
2025-05-23--18h-31m-59s,1.5,5.0,17.0,16.5,40.0,1.8802817296301395,0.28872253391069386,107.73220740336554,16.54258264340555
2025-05-23--18h-31m-59s,1.0,7.0,15.0,17.0,40.0,1.7752637289419442,0.2345277804372816,101.71511919102997,13.437451997627068
2025-05-23--18h-31m-59s,0.0,6.0,20.0,14.0,40.0,1.9340633550810982,0.0,110.81366755705885,0.0
2025-05-23--18h-31m-59s,1.5,5.0,15.0,18.5,40.0,1.8274105528289257,0.27347947429872654,104.70291211476601,15.6692196607735
2025-05-23--18h-31m-59s,0.0,9.0,10.0,21.0,40.0,1.596179763204715,0.0,91.4543637758213,0.0
2025-05-23--18h-31m-59s,0.5,6.0,18.0,15.5,40.0,1.8802817296301395,0.1751187949816745,107.73220740336554,10.03356786586669
2025-05-23--18h-31m-59s,2.0,5.0,14.0,19.0,40.0,1.8012573642211054,0.30935108892340313,103.20444478672827,17.72451178308723
2025-05-23--18h-31m-59s,0.0,6.0,18.0,16.0,40.0,1.8802817296301395,0.0,107.73220740336554,0.0
2025-05-23--18h-31m-59s,0.5,8.0,15.0,16.5,40.0,1.7494094936123683,0.1698338530039141,100.23378062410725,9.730762995569496
2025-05-23--18h-31m-59s,0.0,8.0,14.0,18.0,40.0,1.7236754105760652,0.0,98.75932627648788,0.0
2025-05-23--18h-31m-59s,1.5,3.0,24.0,11.5,40.0,2.13293256572479,0.3418149295377484,122.20803400204053,19.5845528370746
2025-05-23--18h-31m-59s,2.5,8.0,14.0,15.5,40.0,1.7236754105760652,0.37673349448199517,98.75932627648788,21.585239235033413
2025-05-23--18h-31m-59s,1.5,4.0,16.0,18.5,40.0,1.8802817296301395,0.27347947429872654,107.73220740336554,15.6692196607735
2025-05-23--18h-31m-59s,0.0,6.0,20.0,14.0,40.0,1.9340633550810982,0.0,110.81366755705885,0.0
2025-05-23--18h-31m-59s,0.0,3.0,23.0,14.0,40.0,2.1032097821222386,0.0,120.5050439462337,0.0
2025-05-23--18h-31m-59s,0.5,6.0,15.0,18.5,40.0,1.8012573642211054,0.1605571994952417,103.20444478672827,9.19924990151734
2025-05-23--18h-31m-59s,0.0,5.0,19.0,16.0,40.0,1.9340633550810982,0.0,110.81366755705885,0.0
2025-05-23--18h-31m-59s,0.0,5.0,20.0,15.0,40.0,1.9613610368256396,0.0,112.37770951151238,0.0
2025-05-23--18h-31m-59s,0.0,4.0,26.0,10.0,40.0,2.1632227953631693,0.0,123.94353632080175,0.0
2025-05-23--18h-31m-59s,0.0,2.0,21.0,17.0,40.0,2.0739987914963702,0.0,118.83137746797523,0.0
2025-05-23--18h-31m-59s,0.5,5.0,22.0,12.5,40.0,2.01692025879791,0.1945306253576709,115.56101844355399,11.145783819035133
2025-05-23--18h-31m-59s,1.5,7.0,19.0,12.5,40.0,1.8802817296301395,0.3288607044945678,107.73220740336554,18.842330415237676
2025-05-23--18h-31m-59s,0.5,3.0,24.0,12.5,40.0,2.13293256572479,0.1945306253576709,122.20803400204053,11.145783819035133
2025-05-23--18h-31m-59s,0.0,3.0,24.0,13.0,40.0,2.13293256572479,0.0,122.20803400204053,0.0
2025-05-23--18h-31m-59s,1.0,1.0,23.0,15.0,40.0,2.1632227953631693,0.24907281986978974,123.94353632080175,14.270821369961142
2025-05-23--18h-31m-59s,1.0,6.0,19.0,14.0,40.0,1.9070461286760123,0.25743972657095276,109.26569450989803,14.75020981151751
2025-05-23--18h-31m-59s,0.5,3.0,19.0,17.5,40.0,1.9889691195383277,0.16500025197837404,113.9595361313975,9.453818056955944
2025-05-23--18h-31m-59s,1.5,5.0,15.0,18.5,40.0,1.8274105528289257,0.27347947429872654,104.70291211476601,15.6692196607735
2025-05-23--18h-31m-59s,0.5,3.0,19.0,17.5,40.0,1.9889691195383277,0.16500025197837404,113.9595361313975,9.453818056955944
2025-05-23--18h-31m-59s,1.5,6.0,16.0,16.5,40.0,1.8274105528289257,0.28872253391069386,104.70291211476601,16.54258264340555
2025-05-23--18h-31m-59s,0.0,3.0,22.0,15.0,40.0,2.0739987914963702,0.0,118.83137746797523,0.0
2025-05-23--18h-31m-59s,0.0,8.0,19.0,13.0,40.0,1.8537445165690392,0.0,106.21173709492504,0.0
2025-05-23--18h-31m-59s,0.0,7.0,21.0,12.0,40.0,1.9340633550810982,0.0,110.81366755705885,0.0
2025-05-23--18h-31m-59s,0.5,5.0,14.0,20.5,40.0,1.8012573642211054,0.1526515855116385,103.20444478672827,8.746291585797271
2025-05-23--18h-31m-59s,0.5,5.0,20.0,14.5,40.0,1.9613610368256396,0.18093000192997485,112.37770951151238,10.366525497881398
2025-05-23--18h-31m-59s,0.0,3.0,24.0,13.0,40.0,2.13293256572479,0.0,122.20803400204053,0.0
2025-05-23--18h-31m-59s,0.0,4.0,19.0,17.0,40.0,1.9613610368256396,0.0,112.37770951151238,0.0
2025-05-23--18h-31m-59s,0.5,6.0,17.0,16.5,40.0,1.8537445165690392,0.1698338530039141,106.21173709492504,9.730762995569496
2025-05-23--18h-31m-59s,0.0,6.0,17.0,17.0,40.0,1.8537445165690392,0.0,106.21173709492504,0.0
2025-05-23--18h-31m-59s,1.0,9.0,13.0,17.0,40.0,1.6724943807255575,0.2345277804372816,95.8268692749207,13.437451997627068
2025-05-23--18h-31m-59s,2.5,3.0,16.0,18.5,40.0,1.9070461286760123,0.3474434089631432,109.26569450989803,19.90704095322594
2025-05-23--18h-31m-59s,0.5,6.0,15.0,18.5,40.0,1.8012573642211054,0.1605571994952417,103.20444478672827,9.19924990151734
2025-05-23--18h-31m-59s,0.0,8.0,13.0,19.0,40.0,1.6980429924657525,0.0,97.29069690005227,0.0
2025-05-23--18h-31m-59s,0.0,4.0,17.0,19.0,40.0,1.9070461286760123,0.0,109.26569450989803,0.0
2025-05-23--18h-31m-59s,1.0,8.0,17.0,14.0,40.0,1.8012573642211054,0.25743972657095276,103.20444478672827,14.75020981151751
2025-05-23--18h-31m-59s,0.5,2.0,22.0,15.5,40.0,2.1032097821222386,0.1751187949816745,120.5050439462337,10.03356786586669
2025-05-23--18h-31m-59s,0.0,6.0,18.0,16.0,40.0,1.8802817296301395,0.0,107.73220740336554,0.0
2025-05-23--18h-31m-59s,1.0,4.0,19.0,16.0,40.0,1.9613610368256396,0.2414722726357701,112.37770951151238,13.835342091461985
2025-05-23--18h-31m-59s,0.5,6.0,17.0,16.5,40.0,1.8537445165690392,0.1698338530039141,106.21173709492504,9.730762995569496
2025-05-23--18h-31m-59s,0.5,6.0,18.0,15.5,40.0,1.8802817296301395,0.1751187949816745,107.73220740336554,10.03356786586669
2025-05-23--18h-31m-59s,0.5,4.0,14.0,21.5,40.0,1.8274105528289257,0.14911291655672884,104.70291211476601,8.543540789586979
2025-05-23--18h-31m-59s,1.0,4.0,20.0,15.0,40.0,1.9889691195383277,0.24907281986978974,113.9595361313975,14.270821369961142
2025-05-23--18h-31m-59s,0.0,4.0,20.0,16.0,40.0,1.9889691195383277,0.0,113.9595361313975,0.0
2025-05-23--18h-31m-59s,0.5,6.0,20.0,13.5,40.0,1.9340633550810982,0.18736105494478966,110.81366755705885,10.73499769345517
2025-05-23--18h-31m-59s,2.5,2.0,15.0,20.5,40.0,1.9070461286760123,0.331333611531513,109.26569450989803,18.984017551582838
2025-05-23--18h-31m-59s,1.0,5.0,16.0,18.0,40.0,1.8537445165690392,0.2281500639200517,106.21173709492504,13.07203575825892
2025-05-23--18h-31m-59s,1.5,6.0,13.0,19.5,40.0,1.7494094936123683,0.2667111521503259,100.23378062410725,15.281423367285226
2025-05-23--18h-31m-59s,1.0,4.0,21.0,14.0,40.0,2.01692025879791,0.25743972657095276,115.56101844355399,14.75020981151751
2025-05-23--18h-31m-59s,2.5,5.0,20.0,12.5,40.0,1.9613610368256396,0.4149717231447266,112.37770951151238,23.776128353464095
2025-05-23--18h-31m-59s,0.5,6.0,12.0,21.5,40.0,1.7236754105760652,0.14911291655672884,98.75932627648788,8.543540789586979
2025-05-23--18h-31m-59s,0.0,6.0,15.0,19.0,40.0,1.8012573642211054,0.0,103.20444478672827,0.0
2025-05-23--18h-31m-59s,1.0,4.0,18.0,17.0,40.0,1.9340633550810982,0.2345277804372816,110.81366755705885,13.437451997627068
2025-05-23--18h-31m-59s,0.5,7.0,14.0,18.5,40.0,1.7494094936123683,0.1605571994952417,100.23378062410725,9.19924990151734
2025-05-23--18h-31m-59s,2.5,9.0,11.0,17.5,40.0,1.6215795731084166,0.3564338525814142,92.909665683738,20.422155428503196
2025-05-23--18h-31m-59s,1.0,3.0,21.0,15.0,40.0,2.0452502893273707,0.24907281986978974,117.18420962636887,14.270821369961142
2025-05-23--18h-31m-59s,0.0,3.0,18.0,19.0,40.0,1.9613610368256396,0.0,112.37770951151238,0.0
2025-05-23--18h-31m-59s,1.0,5.0,16.0,18.0,40.0,1.8537445165690392,0.2281500639200517,106.21173709492504,13.07203575825892
2025-05-23--18h-31m-59s,2.5,7.0,12.0,18.5,40.0,1.6980429924657525,0.3474434089631432,97.29069690005227,19.90704095322594
2025-05-23--18h-31m-59s,0.5,2.0,18.0,19.5,40.0,1.9889691195383277,0.15645478250875602,113.9595361313975,8.964198722388934
2025-05-23--18h-31m-59s,0.5,7.0,17.0,15.5,40.0,1.8274105528289257,0.1751187949816745,104.70291211476601,10.03356786586669
2025-05-23--18h-31m-59s,0.0,5.0,17.0,18.0,40.0,1.8802817296301395,0.0,107.73220740336554,0.0
2025-05-23--18h-31m-59s,1.0,7.0,15.0,17.0,40.0,1.7752637289419442,0.2345277804372816,101.71511919102997,13.437451997627068
2025-05-23--18h-31m-59s,0.5,6.0,17.0,16.5,40.0,1.8537445165690392,0.1698338530039141,106.21173709492504,9.730762995569496
2025-05-23--18h-31m-59s,0.5,7.0,11.0,21.5,40.0,1.6724943807255575,0.14911291655672884,95.8268692749207,8.543540789586979
2025-05-23--18h-31m-59s,1.0,8.0,15.0,16.0,40.0,1.7494094936123683,0.2414722726357701,100.23378062410725,13.835342091461985
2025-05-23--18h-31m-59s,1.0,8.0,14.0,17.0,40.0,1.7236754105760652,0.2345277804372816,98.75932627648788,13.437451997627068
2025-05-23--18h-31m-59s,0.0,7.0,19.0,14.0,40.0,1.8802817296301395,0.0,107.73220740336554,0.0
2025-05-23--18h-31m-59s,1.5,7.0,14.0,17.5,40.0,1.7494094936123683,0.2807909935801022,100.23378062410725,16.08813885742485
