data_dir,C,DB_H,DB_V,SB,N
2025-05-31--14h-45m-50s,4.0,0.0,175.0,19.5,198.5
2025-05-31--14h-45m-50s,5.0,2.0,177.0,14.0,198.0
2025-05-31--14h-45m-50s,5.5,0.0,166.0,26.0,197.5
2025-05-31--14h-45m-50s,1.0,2.0,181.0,14.0,198.0
2025-05-31--14h-45m-50s,7.0,0.0,172.0,18.5,197.5
2025-05-31--14h-45m-50s,2.0,1.0,181.0,14.0,198.0
2025-05-31--14h-45m-50s,5.0,1.0,180.0,15.5,201.5
2025-05-31--14h-45m-50s,5.5,0.0,175.0,21.0,201.5
2025-05-31--14h-45m-50s,4.0,0.0,176.0,17.5,197.5
2025-05-31--14h-45m-50s,7.5,0.0,171.0,22.5,201.0
2025-05-31--14h-45m-50s,6.0,0.0,176.0,18.0,200.0
2025-05-31--14h-45m-50s,5.0,0.0,166.0,27.5,198.5
2025-05-31--14h-45m-50s,3.5,3.0,173.0,21.0,200.5
2025-05-31--14h-45m-50s,2.5,0.0,177.0,22.0,201.5
2025-05-31--14h-45m-50s,4.0,0.0,179.0,16.0,199.0
2025-05-31--14h-45m-50s,4.0,0.0,180.0,18.0,202.0
2025-05-31--14h-45m-50s,2.5,0.0,180.0,17.5,200.0
2025-05-31--14h-45m-50s,1.5,2.0,175.0,18.5,197.0
2025-05-31--14h-45m-50s,4.5,1.0,177.0,18.0,200.5
2025-05-31--14h-45m-50s,4.5,0.0,180.0,15.0,199.5
2025-05-31--14h-45m-50s,1.5,2.0,178.0,17.0,198.5
2025-05-31--14h-45m-50s,3.5,1.0,176.0,21.5,202.0
2025-05-31--14h-45m-50s,8.0,0.0,173.0,20.0,201.0
2025-05-31--14h-45m-50s,2.5,2.0,172.0,24.0,200.5
2025-05-31--14h-45m-50s,4.0,1.0,170.0,24.5,199.5
2025-05-31--14h-45m-50s,3.5,1.0,179.0,17.0,200.5
2025-05-31--14h-45m-50s,3.0,2.0,179.0,18.5,202.5
2025-05-31--14h-45m-50s,2.5,0.0,181.0,17.0,200.5
2025-05-31--14h-45m-50s,1.0,3.0,179.0,18.5,201.5
2025-05-31--14h-45m-50s,4.0,2.0,178.0,15.0,199.0
2025-05-31--14h-45m-50s,2.0,1.0,174.0,23.5,200.5
2025-05-31--14h-45m-50s,4.0,1.0,179.0,15.5,199.5
2025-05-31--14h-45m-50s,4.0,1.0,178.0,16.5,199.5
2025-05-31--14h-45m-50s,3.5,0.0,178.0,18.0,199.5
2025-05-31--14h-45m-50s,5.0,0.0,168.0,27.0,200.0
2025-05-31--14h-45m-50s,2.5,0.0,178.0,19.0,199.5
2025-05-31--14h-45m-50s,1.0,1.0,178.0,20.0,200.0
2025-05-31--14h-45m-50s,4.0,1.0,177.0,17.5,199.5
2025-05-31--14h-45m-50s,2.0,1.0,173.0,23.5,199.5
2025-05-31--14h-45m-50s,2.0,0.0,183.0,18.5,203.5
2025-05-31--14h-45m-50s,4.0,2.0,175.0,18.5,199.5
