,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,282,0,118363,0,0,0,0,0,280,0,125196,0,0,0,0,27461,22,24,0,1
1,6.7,0,284,0,117943,0,0,0,0,0,326,0,124274,0,0,0,0,27306,20,25,0,1
2,7.1,0,305,0,118574,0,0,0,0,0,304,0,125765,0,0,0,0,27930,17,22,0,1
3,7.5,0,293,0,117184,0,0,0,0,0,280,0,125022,0,0,0,0,27494,15,18,0,1
4,7.9,0,293,0,118221,0,0,0,0,0,272,0,125213,0,0,0,0,27613,22,13,0,1
5,8.3,0,285,0,117800,0,0,0,0,0,314,0,124415,0,0,0,0,27431,23,23,0,1
6,8.7,0,321,0,118459,0,0,0,0,0,281,0,126197,0,0,0,0,27663,15,35,0,1
7,9.1,0,300,0,119558,0,0,0,0,0,304,0,126686,0,0,0,0,27954,21,24,0,1
8,9.5,0,298,0,117634,0,0,0,0,0,321,0,125170,0,0,0,0,26017,23,21,0,1
9,9.9,0,301,0,112324,0,0,0,0,0,331,0,118024,0,0,0,0,13481,15,17,0,1
10,9.95,0,296,0,110415,0,0,0,0,0,283,0,116319,0,0,0,0,11271,9,11,0,1
11,10.0,0,312,0,109497,0,0,0,0,0,311,0,115003,0,0,0,0,8843,9,10,0,1
12,10.05,0,319,0,108141,0,0,0,0,0,260,0,114187,0,0,0,0,6441,11,15,0,1
13,10.1,0,290,0,107203,0,0,0,0,0,296,0,112684,0,0,0,0,4491,6,9,0,1
14,10.15,0,304,0,106506,0,0,0,0,0,258,0,112349,0,0,0,0,2832,6,3,0,1
15,10.2,0,316,0,105946,0,0,0,0,0,304,0,111483,0,0,0,0,1613,4,7,0,1
16,10.25,0,264,0,105290,0,0,0,0,0,313,0,109855,0,0,0,0,922,3,9,0,1
17,10.3,0,301,0,105218,0,0,0,0,0,325,0,110077,0,0,0,0,750,6,2,0,1
18,10.35,0,297,0,105562,0,0,0,0,0,296,0,111053,0,0,0,0,1142,6,11,0,1
19,10.4,0,275,0,106143,0,0,0,0,0,334,0,111044,0,0,0,0,2022,7,4,0,1
20,10.45,0,293,0,106487,0,0,0,0,0,310,0,111946,0,0,0,0,3417,6,1,0,1
21,10.5,0,307,0,106822,0,0,0,0,0,285,0,112164,0,0,0,0,5173,7,9,0,1
22,10.55,0,303,0,108039,0,0,0,0,0,283,0,113828,0,0,0,0,7291,6,6,0,1
23,10.6,0,342,0,109211,0,0,0,0,0,294,0,115037,0,0,0,0,9406,9,11,0,1
24,10.65,0,307,0,110463,0,0,0,0,0,290,0,115404,0,0,0,0,11601,9,15,0,1
25,10.7,0,284,0,112185,0,0,0,0,0,293,0,118214,0,0,0,0,14230,14,18,0,1
26,10.75,0,283,0,111575,0,0,0,0,0,307,0,117544,0,0,0,0,15842,21,16,0,1
27,11.1,0,303,0,116689,0,0,0,0,0,278,0,123480,0,0,0,0,25330,27,22,0,1
28,11.5,0,296,0,118455,0,0,0,0,0,302,0,125288,0,0,0,0,27455,17,21,0,1
29,11.9,0,310,0,116519,0,0,0,0,0,286,0,123325,0,0,0,0,27157,22,24,0,1
30,12.3,0,304,0,117114,0,0,0,0,0,289,0,123185,0,0,0,0,26760,16,20,0,1
31,12.7,0,277,0,117465,0,0,0,0,0,274,0,124787,0,0,0,0,27099,17,19,0,1
32,13.1,0,321,0,116850,0,0,0,0,0,274,0,124604,0,0,0,0,26613,13,23,0,1
33,13.5,0,308,0,116461,0,0,0,0,0,295,0,123934,0,0,0,0,26676,13,27,0,1
34,13.9,0,323,0,116547,0,0,0,0,0,304,0,124191,0,0,0,0,26543,21,24,0,1
35,14.3,0,298,0,116560,0,0,0,0,0,265,0,123640,0,0,0,0,26616,12,23,0,1
