,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,455,0,117874,0,0,0,0,0,469,0,125060,0,0,0,0,27258,51,56,0,1
1,6.7,0,527,0,118674,0,0,0,0,0,462,0,126482,0,0,0,0,27590,51,61,0,1
2,7.1,0,526,0,118626,0,0,0,0,0,442,0,126152,0,0,0,0,27397,49,57,0,1
3,7.5,0,499,0,118163,0,0,0,0,0,472,0,124700,0,0,0,0,27096,57,64,0,1
4,7.9,0,492,0,118024,0,0,0,0,0,457,0,124286,0,0,0,0,27216,43,63,0,1
5,8.3,0,544,0,116870,0,0,0,0,0,446,0,124268,0,0,0,0,27226,47,64,0,1
6,8.7,0,489,0,118227,0,0,0,0,0,449,0,125107,0,0,0,0,27540,46,66,0,1
7,9.1,0,503,0,117205,0,0,0,0,0,424,0,124308,0,0,0,0,26969,47,59,0,1
8,9.5,0,523,0,116882,0,0,0,0,0,444,0,123553,0,0,0,0,25564,35,63,0,1
9,9.9,0,562,0,110596,0,0,0,0,0,458,0,117736,0,0,0,0,13424,29,43,0,1
10,9.95,0,495,0,110249,0,0,0,0,0,408,0,116137,0,0,0,0,11193,26,32,0,1
11,10.0,0,497,0,108700,0,0,0,0,0,457,0,115384,0,0,0,0,8735,22,38,0,1
12,10.05,0,488,0,108201,0,0,0,0,0,435,0,113677,0,0,0,0,6505,21,25,0,1
13,10.1,0,521,0,106678,0,0,0,0,0,482,0,113235,0,0,0,0,4417,19,23,0,1
14,10.15,0,481,0,105792,0,0,0,0,0,462,0,112265,0,0,0,0,2714,18,10,0,1
15,10.2,0,492,0,105515,0,0,0,0,0,440,0,110999,0,0,0,0,1634,15,22,0,1
16,10.25,0,522,0,105041,0,0,0,0,0,457,0,110456,0,0,0,0,884,16,17,0,1
17,10.3,0,516,0,104849,0,0,0,0,0,418,0,110814,0,0,0,0,751,12,13,0,1
18,10.35,0,522,0,105010,0,0,0,0,0,449,0,110608,0,0,0,0,1213,17,20,0,1
19,10.4,0,463,0,105979,0,0,0,0,0,444,0,111204,0,0,0,0,2014,21,16,0,1
20,10.45,0,492,0,105645,0,0,0,0,0,514,0,111882,0,0,0,0,3309,23,22,0,1
21,10.5,0,485,0,107550,0,0,0,0,0,453,0,112679,0,0,0,0,5240,15,20,0,1
22,10.55,0,498,0,107870,0,0,0,0,0,462,0,114188,0,0,0,0,7438,23,34,0,1
23,10.6,0,470,0,109335,0,0,0,0,0,446,0,115675,0,0,0,0,9559,24,31,1,1
24,10.65,0,490,0,110192,0,0,0,0,0,464,0,117213,0,0,0,0,11659,37,28,0,1
25,10.7,0,504,0,111792,0,0,0,0,0,417,0,117999,0,0,0,0,14127,26,32,0,1
26,10.75,0,522,0,112595,0,0,0,0,0,440,0,119663,0,0,0,0,16345,35,47,0,1
27,11.1,0,447,0,116699,0,0,0,0,0,462,0,124404,0,0,0,0,25671,46,68,0,1
28,11.5,0,507,0,116047,0,0,0,0,0,459,0,124148,0,0,0,0,26841,53,61,0,1
29,11.9,0,473,0,116828,0,0,0,0,0,450,0,123989,0,0,0,0,26825,53,55,0,1
30,12.3,0,504,0,117644,0,0,0,0,0,448,0,124844,0,0,0,0,26846,52,68,1,1
31,12.7,0,508,0,115626,0,0,0,0,0,437,0,123874,0,0,0,0,26807,47,53,0,1
32,13.1,0,500,0,116546,0,0,0,0,0,448,0,124012,0,0,0,0,26976,35,60,0,1
33,13.5,0,496,0,116629,0,0,0,0,0,446,0,124514,0,0,0,0,26826,45,56,0,1
34,13.9,0,484,0,115743,0,0,0,0,0,430,0,124093,0,0,0,0,26536,36,66,0,1
35,14.3,0,505,0,115613,0,0,0,0,0,487,0,123962,0,0,0,0,26356,59,63,0,1
