,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,819,0,117266,0,0,0,0,0,758,0,124560,0,0,0,0,27113,96,128,0,1
1,6.7,0,814,0,117529,0,0,0,0,0,802,0,124791,0,0,0,0,27154,107,143,0,1
2,7.1,0,847,0,117939,0,0,0,0,0,739,0,124314,0,0,0,0,27281,105,138,0,1
3,7.5,0,920,0,116694,0,0,0,0,0,744,0,124319,0,0,0,0,27156,102,134,0,1
4,7.9,0,823,0,117223,0,0,0,0,0,795,0,124681,0,0,0,0,27008,87,126,0,1
5,8.3,0,887,0,116275,0,0,0,0,0,757,0,124773,0,0,0,0,26662,98,130,0,1
6,8.7,0,852,0,116639,0,0,0,0,0,748,0,123050,0,0,0,0,26664,92,145,0,1
7,9.1,0,862,0,114890,0,0,0,0,0,771,0,122249,0,0,0,0,26655,95,148,0,1
8,9.5,0,840,0,116306,0,0,0,0,0,762,0,123385,0,0,0,0,25791,99,135,1,1
9,9.9,0,845,0,110216,0,0,0,0,0,770,0,116685,0,0,0,0,13252,76,85,0,1
10,9.95,0,846,0,109383,0,0,0,0,0,743,0,115690,0,0,0,0,11196,72,98,0,1
11,10.0,0,832,0,107911,0,0,0,0,0,729,0,113465,0,0,0,0,8661,61,92,0,1
12,10.05,0,861,0,107053,0,0,0,0,0,804,0,113527,0,0,0,0,6501,68,87,0,1
13,10.1,0,887,0,106129,0,0,0,0,0,802,0,112425,0,0,0,0,4554,93,70,0,1
14,10.15,0,900,0,106628,0,0,0,0,0,763,0,112444,0,0,0,0,2863,74,64,0,1
15,10.2,0,814,0,105295,0,0,0,0,0,773,0,110629,0,0,0,0,1701,62,69,0,1
16,10.25,0,846,0,104775,0,0,0,0,0,780,0,110702,0,0,0,0,911,57,75,0,1
17,10.3,0,862,0,104774,0,0,0,0,0,734,0,110361,0,0,0,0,783,71,61,0,1
18,10.35,0,840,0,104827,0,0,0,0,0,816,0,109855,0,0,0,0,1146,71,65,0,1
19,10.4,0,902,0,104250,0,0,0,0,0,668,0,110115,0,0,0,0,2027,40,77,0,1
20,10.45,0,822,0,106239,0,0,0,0,0,781,0,111632,0,0,0,0,3418,58,68,0,1
21,10.5,0,832,0,106913,0,0,0,0,0,764,0,112820,0,0,0,0,5103,59,58,1,1
22,10.55,0,861,0,108261,0,0,0,0,0,808,0,114510,0,0,0,0,7086,71,84,0,1
23,10.6,0,885,0,110435,0,0,0,0,0,745,0,116300,0,0,0,0,9626,69,89,0,1
24,10.65,0,798,0,111307,0,0,0,0,0,732,0,116634,0,0,0,0,11716,77,86,0,1
25,10.7,0,904,0,111733,0,0,0,0,0,827,0,117557,0,0,0,0,13983,85,108,0,1
26,10.75,0,898,0,112477,0,0,0,0,0,772,0,118831,0,0,0,0,16299,89,124,0,1
27,11.1,0,848,0,116913,0,0,0,0,0,783,0,124562,0,0,0,0,25557,95,136,0,1
28,11.5,0,835,0,116526,0,0,0,0,0,741,0,124159,0,0,0,0,26708,90,120,0,1
29,11.9,0,868,0,116170,0,0,0,0,0,773,0,124244,0,0,0,0,26889,94,143,1,1
30,12.3,0,871,0,116006,0,0,0,0,0,767,0,123693,0,0,0,0,26632,96,129,1,1
31,12.7,0,837,0,115556,0,0,0,0,0,751,0,122557,0,0,0,0,26414,121,130,0,1
32,13.1,0,881,0,114940,0,0,0,0,0,752,0,121829,0,0,0,0,26205,95,135,0,1
33,13.5,0,846,0,115192,0,0,0,0,0,731,0,122778,0,0,0,0,26007,95,173,0,1
34,13.9,0,833,0,114629,0,0,0,0,0,763,0,122904,0,0,0,0,26177,81,110,0,1
35,14.3,0,834,0,115581,0,0,0,0,0,812,0,122525,0,0,0,0,26177,117,117,0,1
