,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,395,0,118331,0,0,0,0,0,367,0,125689,0,0,0,0,27644,34,42,0,1
1,6.7,0,393,0,119033,0,0,0,0,0,325,0,126274,0,0,0,0,27643,33,29,0,1
2,7.1,0,405,0,118530,0,0,0,0,0,337,0,124860,0,0,0,0,27857,23,46,0,1
3,7.5,0,378,0,117971,0,0,0,0,0,347,0,125770,0,0,0,0,27404,26,40,0,1
4,7.9,0,382,0,118027,0,0,0,0,0,348,0,125317,0,0,0,0,27401,29,43,0,1
5,8.3,0,362,0,118608,0,0,0,0,0,326,0,125400,0,0,0,0,27300,25,37,0,1
6,8.7,0,389,0,118404,0,0,0,0,0,348,0,125257,0,0,0,0,27664,28,41,0,1
7,9.1,0,383,0,117389,0,0,0,0,0,361,0,124442,0,0,0,0,27615,24,34,0,1
8,9.5,0,406,0,116437,0,0,0,0,0,337,0,123196,0,0,0,0,25866,27,38,0,1
9,9.9,0,375,0,112135,0,0,0,0,0,329,0,118334,0,0,0,0,13404,15,23,0,1
10,9.95,0,377,0,110248,0,0,0,0,0,373,0,115832,0,0,0,0,11009,19,14,0,1
11,10.0,0,363,0,109687,0,0,0,0,0,320,0,115306,0,0,0,0,8850,10,9,0,1
12,10.05,0,390,0,107838,0,0,0,0,0,361,0,113816,0,0,0,0,6303,10,12,0,1
13,10.1,0,392,0,107065,0,0,0,0,0,353,0,113174,0,0,0,0,4428,4,10,0,1
14,10.15,0,418,0,106089,0,0,0,0,0,356,0,111146,0,0,0,0,2730,4,7,0,1
15,10.2,0,404,0,106794,0,0,0,0,0,358,0,111910,0,0,0,0,1613,8,0,0,1
16,10.25,0,370,0,105691,0,0,0,0,0,356,0,111669,0,0,0,0,906,8,6,0,1
17,10.3,0,366,0,105078,0,0,0,0,0,387,0,110460,0,0,0,0,775,3,3,0,1
18,10.35,0,397,0,105740,0,0,0,0,0,363,0,110903,0,0,0,0,1228,7,3,0,1
19,10.4,0,364,0,106353,0,0,0,0,0,344,0,111551,0,0,0,0,2120,10,5,0,1
20,10.45,0,374,0,107303,0,0,0,0,0,338,0,113037,0,0,0,0,3594,4,5,1,1
21,10.5,0,389,0,109275,0,0,0,0,0,377,0,114332,0,0,0,0,5428,14,6,0,1
22,10.55,0,383,0,110353,0,0,0,0,0,328,0,115610,0,0,0,0,7665,9,10,0,1
23,10.6,0,387,0,110099,0,0,0,0,0,347,0,116979,0,0,0,0,9829,13,21,0,1
24,10.65,0,364,0,111220,0,0,0,0,0,344,0,117311,0,0,0,0,12127,18,18,0,1
25,10.7,0,368,0,113288,0,0,0,0,0,392,0,119660,0,0,0,0,14257,16,25,0,1
26,10.75,0,389,0,114353,0,0,0,0,0,361,0,120042,0,0,0,0,16545,19,24,0,1
27,11.1,0,437,0,117652,0,0,0,0,0,362,0,125082,0,0,0,0,25888,21,35,0,1
28,11.5,0,396,0,118021,0,0,0,0,0,358,0,125396,0,0,0,0,27205,28,44,0,1
29,11.9,0,388,0,118207,0,0,0,0,0,342,0,125473,0,0,0,0,27485,28,41,0,1
30,12.3,0,414,0,117850,0,0,0,0,0,339,0,125281,0,0,0,0,27236,28,41,0,1
31,12.7,0,373,0,117987,0,0,0,0,0,375,0,125638,0,0,0,0,27052,28,43,0,1
32,13.1,0,409,0,117928,0,0,0,0,0,397,0,125303,0,0,0,0,27156,33,38,0,1
33,13.5,0,401,0,118033,0,0,0,0,0,336,0,124671,0,0,0,0,26973,30,37,0,1
34,13.9,0,402,0,116930,0,0,0,0,0,346,0,123830,0,0,0,0,26907,25,41,0,1
35,14.3,0,401,0,116624,0,0,0,0,0,341,0,123630,0,0,0,0,26928,20,30,0,1
