data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-32m-32s,3.5,113.0,0.0,3.5,120.0
2025-05-23--17h-32m-32s,4.0,116.0,0.0,0.0,120.0
2025-05-23--17h-32m-32s,2.5,116.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,1.0,117.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,0.5,119.0,0.0,0.5,120.0
2025-05-23--17h-32m-32s,0.5,119.0,0.0,0.5,120.0
2025-05-23--17h-32m-32s,0.5,118.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,2.0,117.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,0.0,118.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,2.0,117.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,1.5,116.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,2.5,117.0,0.0,0.5,120.0
2025-05-23--17h-32m-32s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,1.5,116.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,2.0,117.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,2.0,118.0,0.0,0.0,120.0
2025-05-23--17h-32m-32s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,3.0,115.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,0.0,119.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,3.0,116.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,1.5,116.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,1.5,118.0,0.0,0.5,120.0
2025-05-23--17h-32m-32s,2.5,115.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,2.5,116.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,2.5,117.0,0.0,0.5,120.0
2025-05-23--17h-32m-32s,3.0,115.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,0.5,118.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,0.0,119.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,3.0,115.0,0.0,2.0,120.0
2025-05-23--17h-32m-32s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-32m-32s,2.0,116.0,1.0,1.0,120.0
2025-05-23--17h-32m-32s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,2.0,115.0,0.0,3.0,120.0
2025-05-23--17h-32m-32s,4.5,114.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,2.5,116.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-32m-32s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-32m-32s,1.5,117.0,0.0,1.5,120.0
