,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.3,0,20928,0,158,0,0,0,0,0,21172,0,126,0,0,0,0,0,2,0,4463,1
1,6.7,0,21019,0,174,0,0,0,0,0,21382,0,123,0,0,0,0,0,9,0,4509,1
2,7.1,0,21275,0,153,0,0,0,0,0,21528,0,136,0,0,0,0,0,6,1,4526,1
3,7.5,0,21216,0,173,0,0,0,0,0,21329,0,121,0,0,0,0,0,3,1,4585,1
4,7.9,0,21234,0,134,0,0,0,0,0,21545,0,120,0,0,0,0,0,2,0,4635,1
5,8.3,0,21389,0,148,0,0,0,0,0,21659,0,125,0,0,0,0,0,4,0,4503,1
6,8.7,0,21251,0,149,0,0,0,0,0,21537,0,126,0,0,0,0,0,3,3,4592,1
7,9.1,0,20939,0,170,0,0,0,0,0,21263,0,117,0,0,0,0,0,4,0,4602,1
8,9.5,0,21083,0,145,0,0,0,0,0,21393,0,124,0,0,0,0,0,8,0,4183,1
9,9.9,0,20217,0,122,0,0,0,0,0,20209,0,103,0,0,0,0,0,2,0,2259,1
10,9.95,0,19883,0,149,0,0,0,0,0,19925,0,121,0,0,0,0,0,4,1,1800,1
11,10.0,0,19724,0,158,0,0,0,0,0,20019,0,111,0,0,0,0,0,2,1,1484,1
12,10.05,0,19506,0,164,0,0,0,0,0,19755,0,125,0,0,0,0,0,4,1,1065,1
13,10.1,0,19363,0,141,0,0,0,0,0,19609,0,129,0,0,0,0,0,3,2,733,1
14,10.15,0,19434,0,144,0,0,0,0,0,19511,0,134,0,0,0,0,0,2,0,480,1
15,10.2,0,19238,0,135,0,0,0,0,0,19365,0,134,0,0,0,0,0,3,0,276,1
16,10.25,0,18884,0,146,0,0,0,0,0,19012,0,135,0,0,0,0,0,1,0,167,1
17,10.3,0,19202,0,159,0,0,0,0,0,19310,0,140,0,0,0,0,0,1,1,181,1
18,10.35,0,19072,0,155,0,0,0,0,0,19134,0,132,0,0,0,0,0,1,0,232,1
19,10.4,0,18831,0,161,0,0,0,0,0,19276,0,109,0,0,0,0,0,0,0,404,1
20,10.45,0,18987,0,153,0,0,0,0,0,19781,0,106,0,0,0,0,0,2,1,679,1
21,10.5,0,19480,0,164,0,0,0,0,0,19719,0,106,0,0,0,0,0,0,0,1004,1
22,10.55,0,19599,0,164,0,0,0,0,0,19845,0,97,0,0,0,0,0,1,1,1354,1
23,10.6,0,19732,0,138,0,0,0,0,0,20004,0,122,0,0,0,0,0,6,1,1659,1
24,10.65,0,19593,0,174,0,0,0,0,0,20375,0,118,0,0,0,0,0,1,1,1910,1
25,10.7,0,20476,0,144,0,0,0,0,0,20615,0,118,0,0,0,0,0,2,0,2448,1
26,10.75,0,20380,0,135,0,0,0,0,0,21048,0,124,0,0,0,0,0,4,1,2772,1
27,11.1,0,21138,0,150,0,0,0,0,0,21562,0,124,0,0,0,0,0,5,1,4307,1
28,11.5,0,21009,0,138,0,0,0,0,0,21604,0,130,0,0,0,0,0,5,0,4525,1
29,11.9,0,20965,0,152,0,0,0,0,0,21539,0,134,0,0,0,0,0,3,1,4372,1
30,12.3,0,21431,0,126,0,0,0,0,0,21479,0,122,0,0,0,0,0,3,0,4649,1
31,12.7,0,21244,0,171,0,0,0,0,0,21561,0,128,0,0,0,0,0,5,0,4481,1
32,13.1,0,21275,0,158,0,0,0,0,0,21229,0,111,0,0,0,0,0,6,1,4428,1
33,13.5,0,21220,0,144,0,0,0,0,0,21412,0,114,0,0,0,0,0,4,0,4411,1
34,13.9,0,21046,0,170,0,0,0,0,0,21664,0,137,0,0,0,0,0,6,1,4459,1
35,14.3,0,21138,0,154,0,0,0,0,0,21542,0,126,0,0,0,0,0,6,1,4577,1
