data_dir,C,DB_H,DB_V,SB,N
2025-05-31--03h-25m-45s,32.5,84.0,3.0,1.5,121.0
2025-05-31--03h-25m-45s,30.0,88.0,1.0,0.5,119.5
2025-05-31--03h-25m-45s,33.0,85.0,2.0,0.5,120.5
2025-05-31--03h-25m-45s,32.5,83.0,2.0,2.0,119.5
2025-05-31--03h-25m-45s,32.5,82.0,4.0,1.0,119.5
2025-05-31--03h-25m-45s,29.5,89.0,1.0,0.0,119.5
2025-05-31--03h-25m-45s,32.5,80.0,6.0,0.5,119.0
2025-05-31--03h-25m-45s,30.0,87.0,2.0,2.0,121.0
2025-05-31--03h-25m-45s,26.5,90.0,3.0,1.0,120.5
2025-05-31--03h-25m-45s,28.5,90.0,3.0,0.5,122.0
2025-05-31--03h-25m-45s,25.0,90.0,4.0,2.0,121.0
2025-05-31--03h-25m-45s,29.5,86.0,2.0,1.5,119.0
2025-05-31--03h-25m-45s,26.5,91.0,3.0,0.5,121.0
2025-05-31--03h-25m-45s,22.5,95.0,0.0,1.0,118.5
2025-05-31--03h-25m-45s,25.5,90.0,2.0,0.0,117.5
2025-05-31--03h-25m-45s,29.5,91.0,0.0,0.0,120.5
2025-05-31--03h-25m-45s,26.5,89.0,2.0,0.0,117.5
2025-05-31--03h-25m-45s,21.5,98.0,1.0,0.0,120.5
2025-05-31--03h-25m-45s,30.0,87.0,2.0,0.5,119.5
2025-05-31--03h-25m-45s,22.5,95.0,2.0,0.0,119.5
2025-05-31--03h-25m-45s,30.0,87.0,2.0,0.5,119.5
2025-05-31--03h-25m-45s,25.5,94.0,1.0,1.0,121.5
2025-05-31--03h-25m-45s,26.5,91.0,3.0,0.5,121.0
2025-05-31--03h-25m-45s,30.0,87.0,2.0,0.5,119.5
2025-05-31--03h-25m-45s,31.0,87.0,1.0,1.0,120.0
2025-05-31--03h-25m-45s,29.5,84.0,5.0,1.5,120.0
2025-05-31--03h-25m-45s,33.5,85.0,1.0,0.5,120.0
2025-05-31--03h-25m-45s,26.5,91.0,2.0,1.0,120.5
2025-05-31--03h-25m-45s,35.5,83.0,1.0,0.0,119.5
2025-05-31--03h-25m-45s,34.5,80.0,2.0,2.0,118.5
2025-05-31--03h-25m-45s,20.5,97.0,4.0,0.0,121.5
