,position,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,TT,RT,TR,RR,read_time
0,6.27,0,310,0,108753,0,0,0,0,0,6533,0,110316,0,0,0,0,22629,1212,38,0,1
1,6.67,0,318,0,109860,0,0,0,0,0,6679,0,110898,0,0,0,0,22996,1265,25,1,1
2,7.07,0,295,0,109706,0,0,0,0,0,6609,0,111287,0,0,0,0,23105,1159,31,1,1
3,7.47,0,348,0,109458,0,0,0,0,0,6580,0,111194,0,0,0,0,22881,1162,26,2,1
4,7.87,0,289,0,109535,0,0,0,0,0,6607,0,111043,0,0,0,0,22915,1186,22,2,1
5,8.27,0,324,0,109425,0,0,0,0,0,6575,0,110051,0,0,0,0,22589,1136,28,1,1
6,8.67,0,325,0,109413,0,0,0,0,0,6709,0,111151,0,0,0,0,23182,1219,28,0,1
7,9.07,0,319,0,110024,0,0,0,0,0,6743,0,110394,0,0,0,0,23007,1265,23,2,1
8,9.47,0,339,0,108945,0,0,0,0,0,6696,0,110253,0,0,0,0,21944,1141,33,1,1
9,9.87,0,336,0,104192,0,0,0,0,0,6611,0,105280,0,0,0,0,12519,634,19,2,1
10,9.97,0,330,0,102321,0,0,0,0,0,6749,0,103374,0,0,0,0,8657,476,18,0,1
11,10.07,0,353,0,101367,0,0,0,0,0,6780,0,101310,0,0,0,0,4687,263,11,1,1
12,10.17,0,308,0,98381,0,0,0,0,0,6667,0,100431,0,0,0,0,2182,102,10,0,1
13,10.27,0,333,0,98191,0,0,0,0,0,6786,0,99598,0,0,0,0,722,25,15,0,1
14,10.37,0,348,0,98516,0,0,0,0,0,6721,0,99203,0,0,0,0,1210,44,10,0,1
15,10.47,0,353,0,99527,0,0,0,0,0,6818,0,100510,0,0,0,0,3284,169,10,0,1
16,10.57,0,329,0,101024,0,0,0,0,0,6493,0,101487,0,0,0,0,6374,323,14,0,1
17,10.67,0,307,0,102774,0,0,0,0,0,6713,0,103177,0,0,0,0,10254,559,18,0,1
18,10.77,0,364,0,104765,0,0,0,0,0,6727,0,106195,0,0,0,0,14015,770,24,0,1
19,11.07,0,351,0,108499,0,0,0,0,0,6749,0,109678,0,0,0,0,21073,1069,25,2,1
20,11.47,0,320,0,108738,0,0,0,0,0,6675,0,110376,0,0,0,0,22794,1179,31,2,1
21,11.87,0,311,0,108618,0,0,0,0,0,6569,0,109640,0,0,0,0,22710,1194,24,2,1
22,12.27,0,354,0,108429,0,0,0,0,0,6758,0,109938,0,0,0,0,22826,1222,24,3,1
23,12.67,0,334,0,108870,0,0,0,0,0,6744,0,110321,0,0,0,0,22692,1180,21,2,1
24,13.07,0,300,0,108899,0,0,0,0,0,6685,0,110009,0,0,0,0,22704,1189,21,1,1
25,13.47,0,324,0,108658,0,0,0,0,0,6738,0,110341,0,0,0,0,22752,1177,32,2,1
26,13.87,0,281,0,108038,0,0,0,0,0,6620,0,109762,0,0,0,0,22430,1184,26,0,1
27,14.27,0,350,0,108676,0,0,0,0,0,6758,0,109749,0,0,0,0,22540,1216,31,1,1
