data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-35m-16s,0.0,2.0,21.0,17.0,40.0,2.065760358511791,0.0
2025-05-23--18h-35m-16s,1.0,3.0,22.0,14.0,40.0,2.065760358511791,0.2611574109030243
2025-05-23--18h-35m-16s,1.0,7.0,24.0,8.0,40.0,2.009758212404657,0.339836909454122
2025-05-23--18h-35m-16s,1.0,4.0,20.0,15.0,40.0,1.9823131728623846,0.25268025514207865
2025-05-23--18h-35m-16s,1.5,6.0,23.0,9.5,40.0,2.009758212404657,0.37822819233418564
2025-05-23--18h-35m-16s,0.5,8.0,19.0,12.5,40.0,1.8493860291865472,0.19739555984988078
2025-05-23--18h-35m-16s,1.0,1.0,20.0,18.0,40.0,2.065760358511791,0.23147736397017837
2025-05-23--18h-35m-16s,1.0,2.0,18.0,19.0,40.0,1.9823131728623846,0.2255134058981312
2025-05-23--18h-35m-16s,1.0,2.0,22.0,15.0,40.0,2.0943951023931957,0.25268025514207865
2025-05-23--18h-35m-16s,0.0,9.0,16.0,15.0,40.0,1.746702094958613,0.0
2025-05-23--18h-35m-16s,1.0,3.0,23.0,13.0,40.0,2.0943951023931957,0.2705497629785729
2025-05-23--18h-35m-16s,1.5,1.0,21.0,16.5,40.0,2.0943951023931957,0.2928427717285755
2025-05-23--18h-35m-16s,1.0,2.0,24.0,13.0,40.0,2.15316056466364,0.2705497629785729
2025-05-23--18h-35m-16s,1.0,5.0,22.0,12.0,40.0,2.009758212404657,0.28103490150281357
2025-05-23--18h-35m-16s,0.5,3.0,22.0,14.5,40.0,2.065760358511791,0.18360401027891857
2025-05-23--18h-35m-16s,1.5,2.0,24.0,12.5,40.0,2.15316056466364,0.3334731722518321
2025-05-23--18h-35m-16s,1.0,3.0,23.0,13.0,40.0,2.0943951023931957,0.2705497629785729
2025-05-23--18h-35m-16s,0.0,6.0,20.0,14.0,40.0,1.9283674304404068,0.0
