theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.2,0,3.4778249272758046,5.558940133446203,-4.035238924590808,-4.463790020128192,2e-05,2000
