detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-47s-844323
9,11,SB,0,0,2025-05-23--16h-57m-47s-844323
9,10,SB,0,0,2025-05-23--16h-57m-47s-844323
11,12,SB,0,0,2025-05-23--16h-57m-47s-844323
10,12,SB,0,0,2025-05-23--16h-57m-47s-844323
10,11,DB_V,0,1,2025-05-23--16h-57m-47s-844323
1,9,C,0,0,2025-05-23--16h-57m-47s-844323
1,12,C,0,0,2025-05-23--16h-57m-47s-844323
1,11,C,0,0,2025-05-23--16h-57m-47s-844323
1,10,C,0,0,2025-05-23--16h-57m-47s-844323
1,4,DB_H,0,0,2025-05-23--16h-57m-47s-844323
1,7,SB,0,0,2025-05-23--16h-57m-47s-844323
1,2,SB,0,0,2025-05-23--16h-57m-47s-844323
4,9,C,0,0,2025-05-23--16h-57m-47s-844323
4,12,C,0,0,2025-05-23--16h-57m-47s-844323
4,11,C,0,0,2025-05-23--16h-57m-47s-844323
4,10,C,0,0,2025-05-23--16h-57m-47s-844323
4,7,SB,0,0,2025-05-23--16h-57m-47s-844323
7,9,C,0,0,2025-05-23--16h-57m-47s-844323
7,12,C,0,0,2025-05-23--16h-57m-47s-844323
7,11,C,0,0,2025-05-23--16h-57m-47s-844323
7,10,C,0,0,2025-05-23--16h-57m-47s-844323
2,9,C,0,0,2025-05-23--16h-57m-47s-844323
2,12,C,0,0,2025-05-23--16h-57m-47s-844323
2,11,C,0,0,2025-05-23--16h-57m-47s-844323
2,10,C,0,0,2025-05-23--16h-57m-47s-844323
2,4,SB,0,0,2025-05-23--16h-57m-47s-844323
2,7,DB_V,0,2,2025-05-23--16h-57m-47s-844323
9,12,DB_H,1,0,2025-05-23--16h-57m-47s-869855
9,11,SB,1,0,2025-05-23--16h-57m-47s-869855
9,10,SB,1,0,2025-05-23--16h-57m-47s-869855
11,12,SB,1,0,2025-05-23--16h-57m-47s-869855
10,12,SB,1,0,2025-05-23--16h-57m-47s-869855
10,11,DB_V,1,0,2025-05-23--16h-57m-47s-869855
1,9,C,1,0,2025-05-23--16h-57m-47s-869855
1,12,C,1,0,2025-05-23--16h-57m-47s-869855
1,11,C,1,0,2025-05-23--16h-57m-47s-869855
1,10,C,1,0,2025-05-23--16h-57m-47s-869855
1,4,DB_H,1,0,2025-05-23--16h-57m-47s-869855
1,7,SB,1,0,2025-05-23--16h-57m-47s-869855
1,2,SB,1,0,2025-05-23--16h-57m-47s-869855
4,9,C,1,0,2025-05-23--16h-57m-47s-869855
4,12,C,1,0,2025-05-23--16h-57m-47s-869855
4,11,C,1,0,2025-05-23--16h-57m-47s-869855
4,10,C,1,0,2025-05-23--16h-57m-47s-869855
4,7,SB,1,0,2025-05-23--16h-57m-47s-869855
7,9,C,1,0,2025-05-23--16h-57m-47s-869855
7,12,C,1,0,2025-05-23--16h-57m-47s-869855
7,11,C,1,0,2025-05-23--16h-57m-47s-869855
7,10,C,1,0,2025-05-23--16h-57m-47s-869855
2,9,C,1,0,2025-05-23--16h-57m-47s-869855
2,12,C,1,0,2025-05-23--16h-57m-47s-869855
2,11,C,1,0,2025-05-23--16h-57m-47s-869855
2,10,C,1,0,2025-05-23--16h-57m-47s-869855
2,4,SB,1,0,2025-05-23--16h-57m-47s-869855
2,7,DB_V,1,1,2025-05-23--16h-57m-47s-869855
9,12,DB_H,2,0,2025-05-23--16h-57m-47s-889884
9,11,SB,2,0,2025-05-23--16h-57m-47s-889884
9,10,SB,2,0,2025-05-23--16h-57m-47s-889884
11,12,SB,2,0,2025-05-23--16h-57m-47s-889884
10,12,SB,2,0,2025-05-23--16h-57m-47s-889884
