data_dir,C,DB_H,DB_V,SB,N
2025-05-29--01h-51m-19s,2.0,1.0,173.0,24.0,200.0
2025-05-29--01h-51m-19s,1.5,2.0,167.0,29.5,200.0
2025-05-29--01h-51m-19s,4.0,3.0,169.0,24.0,200.0
2025-05-29--01h-51m-19s,3.0,2.0,166.0,29.0,200.0
2025-05-29--01h-51m-19s,3.0,0.0,165.0,32.0,200.0
2025-05-29--01h-51m-19s,4.5,3.0,160.0,32.5,200.0
2025-05-29--01h-51m-19s,2.0,1.0,175.0,22.0,200.0
2025-05-29--01h-51m-19s,5.5,0.0,166.0,28.5,200.0
2025-05-29--01h-51m-19s,4.5,0.0,163.0,32.5,200.0
2025-05-29--01h-51m-19s,5.5,4.0,159.0,31.5,200.0
2025-05-29--01h-51m-19s,5.5,0.0,167.0,27.5,200.0
2025-05-29--01h-51m-19s,2.0,4.0,164.0,30.0,200.0
2025-05-29--01h-51m-19s,4.0,1.0,166.0,29.0,200.0
2025-05-29--01h-51m-19s,2.5,2.0,161.0,34.5,200.0
2025-05-29--01h-51m-19s,3.0,1.0,169.0,27.0,200.0
2025-05-29--01h-51m-19s,2.5,1.0,160.0,36.5,200.0
2025-05-29--01h-51m-19s,6.0,1.0,158.0,35.0,200.0
2025-05-29--01h-51m-19s,4.0,1.0,171.0,24.0,200.0
2025-05-29--01h-51m-19s,3.5,3.0,168.0,25.5,200.0
2025-05-29--01h-51m-19s,5.0,3.0,161.0,31.0,200.0
2025-05-29--01h-51m-19s,3.0,2.0,164.0,31.0,200.0
2025-05-29--01h-51m-19s,2.5,3.0,169.0,25.5,200.0
2025-05-29--01h-51m-19s,3.5,1.0,157.0,38.5,200.0
2025-05-29--01h-51m-19s,5.5,1.0,165.0,28.5,200.0
2025-05-29--01h-51m-19s,2.5,4.0,166.0,27.5,200.0
2025-05-29--01h-51m-19s,4.0,0.0,165.0,31.0,200.0
2025-05-29--01h-51m-19s,4.5,2.0,163.0,30.5,200.0
2025-05-29--01h-51m-19s,4.0,2.0,163.0,31.0,200.0
2025-05-29--01h-51m-19s,2.5,2.0,169.0,26.5,200.0
2025-05-29--01h-51m-19s,3.0,0.0,173.0,24.0,200.0
2025-05-29--01h-51m-19s,3.0,1.0,170.0,26.0,200.0
2025-05-29--01h-51m-19s,4.5,1.0,166.0,28.5,200.0
2025-05-29--01h-51m-19s,1.5,1.0,174.0,23.5,200.0
2025-05-29--01h-51m-19s,1.0,0.0,176.0,23.0,200.0
2025-05-29--01h-51m-19s,3.0,0.0,165.0,32.0,200.0
2025-05-29--01h-51m-19s,3.5,0.0,167.0,29.5,200.0
2025-05-29--01h-51m-19s,1.0,2.0,169.0,28.0,200.0
2025-05-29--01h-51m-19s,2.5,0.0,170.0,27.5,200.0
2025-05-29--01h-51m-19s,5.0,1.0,159.0,35.0,200.0
2025-05-29--01h-51m-19s,4.5,3.0,163.0,29.5,200.0
2025-05-29--01h-51m-19s,3.0,0.0,168.0,29.0,200.0
2025-05-29--01h-51m-19s,3.5,1.0,160.0,35.5,200.0
