data_dir,C,SB,DB_V,DB_H,N
2025-06-03--17h-55m-48s,22.0,18.0,160.0,0.0,200.0
2025-06-03--17h-55m-48s,23.0,20.0,156.0,1.0,200.0
2025-06-03--17h-55m-48s,13.0,19.0,168.0,0.0,200.0
2025-06-03--17h-55m-48s,19.0,17.0,164.0,0.0,200.0
2025-06-03--17h-55m-48s,27.0,20.0,153.0,0.0,200.0
2025-06-03--17h-55m-48s,18.0,21.0,161.0,0.0,200.0
2025-06-03--17h-55m-48s,28.0,24.0,145.0,3.0,200.0
2025-06-03--17h-55m-48s,22.0,21.0,155.0,2.0,200.0
2025-06-03--17h-55m-48s,25.0,24.0,150.0,1.0,200.0
2025-06-03--17h-55m-48s,13.0,25.0,161.0,1.0,200.0
2025-06-03--17h-55m-48s,20.0,18.0,159.0,3.0,200.0
2025-06-03--17h-55m-48s,19.0,29.0,152.0,0.0,200.0
2025-06-03--17h-55m-48s,22.0,12.0,165.0,1.0,200.0
2025-06-03--17h-55m-48s,24.0,15.0,160.0,1.0,200.0
2025-06-03--17h-55m-48s,24.0,16.0,157.0,3.0,200.0
2025-06-03--17h-55m-48s,18.0,20.0,160.0,2.0,200.0
2025-06-03--17h-55m-48s,17.0,20.0,160.0,3.0,200.0
2025-06-03--17h-55m-48s,19.0,21.0,158.0,2.0,200.0
2025-06-03--17h-55m-48s,19.0,22.0,159.0,0.0,200.0
2025-06-03--17h-55m-48s,21.0,13.0,166.0,0.0,200.0
2025-06-03--17h-55m-48s,27.0,19.0,150.0,4.0,200.0
2025-06-03--17h-55m-48s,20.0,15.0,162.0,3.0,200.0
2025-06-03--17h-55m-48s,25.0,27.0,145.0,3.0,200.0
2025-06-03--17h-55m-48s,18.0,17.0,162.0,3.0,200.0
2025-06-03--17h-55m-48s,21.0,14.0,162.0,3.0,200.0
2025-06-03--17h-55m-48s,32.0,20.0,146.0,2.0,200.0
2025-06-03--17h-55m-48s,24.0,23.0,153.0,0.0,200.0
2025-06-03--17h-55m-48s,27.0,13.0,157.0,3.0,200.0
2025-06-03--17h-55m-48s,17.0,14.0,167.0,2.0,200.0
2025-06-03--17h-55m-48s,14.0,24.0,162.0,0.0,200.0
2025-06-03--17h-55m-48s,21.0,21.0,158.0,0.0,200.0
2025-06-03--17h-55m-48s,24.0,17.0,159.0,0.0,200.0
2025-06-03--17h-55m-48s,24.0,12.0,160.0,4.0,200.0
2025-06-03--17h-55m-48s,16.0,22.0,159.0,3.0,200.0
2025-06-03--17h-55m-48s,18.0,17.0,165.0,0.0,200.0
2025-06-03--17h-55m-48s,19.0,17.0,161.0,3.0,200.0
2025-06-03--17h-55m-48s,24.0,13.0,161.0,2.0,200.0
2025-06-03--17h-55m-48s,19.0,19.0,161.0,1.0,200.0
2025-06-03--17h-55m-48s,25.0,17.0,158.0,0.0,200.0
2025-06-03--17h-55m-48s,19.0,26.0,154.0,1.0,200.0
2025-06-03--17h-55m-48s,28.0,26.0,146.0,0.0,200.0
2025-06-03--17h-55m-48s,18.0,23.0,157.0,2.0,200.0
2025-06-03--17h-55m-48s,23.0,21.0,155.0,1.0,200.0
2025-06-03--17h-55m-48s,14.0,21.0,163.0,2.0,200.0
2025-06-03--17h-55m-48s,23.0,17.0,157.0,3.0,200.0
2025-06-03--17h-55m-48s,22.0,19.0,157.0,2.0,200.0
2025-06-03--17h-55m-48s,24.0,21.0,153.0,2.0,200.0
2025-06-03--17h-55m-48s,24.0,18.0,157.0,1.0,200.0
2025-06-03--17h-55m-48s,15.0,21.0,161.0,3.0,200.0
2025-06-03--17h-55m-48s,29.0,20.0,149.0,2.0,200.0
2025-06-03--17h-55m-48s,19.0,19.0,158.0,4.0,200.0
2025-06-03--17h-55m-48s,21.0,13.0,164.0,2.0,200.0
2025-06-03--17h-55m-48s,31.0,13.0,153.0,3.0,200.0
2025-06-03--17h-55m-48s,23.0,21.0,156.0,0.0,200.0
2025-06-03--17h-55m-48s,27.0,17.0,156.0,0.0,200.0
2025-06-03--17h-55m-48s,23.0,20.0,157.0,0.0,200.0
2025-06-03--17h-55m-48s,19.0,13.0,167.0,1.0,200.0
2025-06-03--17h-55m-48s,12.0,18.0,168.0,2.0,200.0
2025-06-03--17h-55m-48s,27.0,23.0,150.0,0.0,200.0
2025-06-03--17h-55m-48s,23.0,19.0,157.0,1.0,200.0
2025-06-03--17h-55m-48s,16.0,25.0,157.0,2.0,200.0
2025-06-03--17h-55m-48s,15.0,19.0,163.0,3.0,200.0
2025-06-03--17h-55m-48s,24.0,23.0,152.0,1.0,200.0
2025-06-03--17h-55m-48s,23.0,21.0,154.0,2.0,200.0
2025-06-03--17h-55m-48s,25.0,16.0,157.0,2.0,200.0
2025-06-03--17h-55m-48s,15.0,23.0,161.0,1.0,200.0
2025-06-03--17h-55m-48s,21.0,15.0,162.0,2.0,200.0
2025-06-03--17h-55m-48s,22.0,20.0,156.0,2.0,200.0
2025-06-03--17h-55m-48s,21.0,15.0,162.0,2.0,200.0
2025-06-03--17h-55m-48s,21.0,20.0,155.0,4.0,200.0
2025-06-03--17h-55m-48s,13.0,13.0,171.0,3.0,200.0
2025-06-03--17h-55m-48s,26.0,11.0,163.0,0.0,200.0
2025-06-03--17h-55m-48s,16.0,20.0,163.0,1.0,200.0
2025-06-03--17h-55m-48s,23.0,19.0,156.0,2.0,200.0
2025-06-03--17h-55m-48s,19.0,9.0,170.0,2.0,200.0
2025-06-03--17h-55m-48s,17.0,22.0,160.0,1.0,200.0
