theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
2.5132741228718345,0.7853981633974483,38.28289265785407,72.42065302031808,-32.05960593996869,-77.66779704877652,10
