data_dir,C,SB,DB_V,DB_H,N
2025-06-23--22h-41m-17s,11.0,8.0,141.0,0.0,160.0
2025-06-23--22h-41m-17s,12.0,8.0,140.0,0.0,160.0
2025-06-23--22h-41m-17s,21.0,16.0,121.0,2.0,160.0
2025-06-23--22h-41m-17s,8.0,15.0,136.0,1.0,160.0
2025-06-23--22h-41m-17s,13.0,13.0,134.0,0.0,160.0
2025-06-23--22h-41m-17s,13.0,12.0,134.0,1.0,160.0
2025-06-23--22h-41m-17s,11.0,12.0,136.0,1.0,160.0
2025-06-23--22h-41m-17s,9.0,15.0,136.0,0.0,160.0
2025-06-23--22h-41m-17s,11.0,15.0,131.0,3.0,160.0
2025-06-23--22h-41m-17s,9.0,11.0,140.0,0.0,160.0
2025-06-23--22h-41m-17s,10.0,11.0,139.0,0.0,160.0
2025-06-23--22h-41m-17s,7.0,6.0,146.0,1.0,160.0
2025-06-23--22h-41m-17s,8.0,11.0,140.0,1.0,160.0
2025-06-23--22h-41m-17s,8.0,10.0,141.0,1.0,160.0
2025-06-23--22h-41m-17s,14.0,9.0,136.0,1.0,160.0
2025-06-23--22h-41m-17s,9.0,12.0,137.0,2.0,160.0
2025-06-23--22h-41m-17s,10.0,12.0,138.0,0.0,160.0
2025-06-23--22h-41m-17s,10.0,17.0,133.0,0.0,160.0
2025-06-23--22h-41m-17s,12.0,9.0,138.0,1.0,160.0
2025-06-23--22h-41m-17s,10.0,12.0,136.0,2.0,160.0
2025-06-23--22h-41m-17s,16.0,11.0,132.0,1.0,160.0
2025-06-23--22h-41m-17s,7.0,11.0,141.0,1.0,160.0
2025-06-23--22h-41m-17s,9.0,10.0,141.0,0.0,160.0
2025-06-23--22h-41m-17s,15.0,12.0,132.0,1.0,160.0
2025-06-23--22h-41m-17s,15.0,6.0,138.0,1.0,160.0
2025-06-23--22h-41m-17s,15.0,11.0,134.0,0.0,160.0
2025-06-23--22h-41m-17s,6.0,12.0,141.0,1.0,160.0
2025-06-23--22h-41m-17s,11.0,6.0,142.0,1.0,160.0
2025-06-23--22h-41m-17s,14.0,13.0,133.0,0.0,160.0
2025-06-23--22h-41m-17s,9.0,9.0,142.0,0.0,160.0
2025-06-23--22h-41m-17s,9.0,14.0,136.0,1.0,160.0
2025-06-23--22h-41m-17s,9.0,8.0,143.0,0.0,160.0
2025-06-23--22h-41m-17s,8.0,12.0,139.0,1.0,160.0
2025-06-23--22h-41m-17s,11.0,12.0,136.0,1.0,160.0
2025-06-23--22h-41m-17s,14.0,8.0,137.0,1.0,160.0
2025-06-23--22h-41m-17s,12.0,13.0,134.0,1.0,160.0
2025-06-23--22h-41m-17s,7.0,11.0,142.0,0.0,160.0
2025-06-23--22h-41m-17s,8.0,7.0,144.0,1.0,160.0
2025-06-23--22h-41m-17s,6.0,9.0,145.0,0.0,160.0
2025-06-23--22h-41m-17s,7.0,14.0,138.0,1.0,160.0
2025-06-23--22h-41m-17s,9.0,8.0,140.0,3.0,160.0
2025-06-23--22h-41m-17s,11.0,11.0,136.0,2.0,160.0
2025-06-23--22h-41m-17s,14.0,8.0,137.0,1.0,160.0
2025-06-23--22h-41m-17s,19.0,13.0,128.0,0.0,160.0
2025-06-23--22h-41m-17s,8.0,10.0,142.0,0.0,160.0
2025-06-23--22h-41m-17s,11.0,9.0,140.0,0.0,160.0
2025-06-23--22h-41m-17s,7.0,7.0,143.0,3.0,160.0
2025-06-23--22h-41m-17s,16.0,9.0,134.0,1.0,160.0
2025-06-23--22h-41m-17s,10.0,10.0,139.0,1.0,160.0
2025-06-23--22h-41m-17s,6.0,16.0,136.0,2.0,160.0
2025-06-23--22h-41m-17s,8.0,7.0,144.0,1.0,160.0
2025-06-23--22h-41m-17s,15.0,8.0,136.0,1.0,160.0
2025-06-23--22h-41m-17s,12.0,12.0,136.0,0.0,160.0
2025-06-23--22h-41m-17s,10.0,13.0,136.0,1.0,160.0
2025-06-23--22h-41m-17s,13.0,8.0,139.0,0.0,160.0
2025-06-23--22h-41m-17s,10.0,9.0,140.0,1.0,160.0
2025-06-23--22h-41m-17s,14.0,10.0,136.0,0.0,160.0
2025-06-23--22h-41m-17s,9.0,11.0,140.0,0.0,160.0
2025-06-23--22h-41m-17s,11.0,17.0,132.0,0.0,160.0
2025-06-23--22h-41m-17s,11.0,9.0,139.0,1.0,160.0
2025-06-23--22h-41m-17s,6.0,9.0,143.0,2.0,160.0
