data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-58m-27s,1.5,47.0,2.0,29.5,80.0
2025-05-23--17h-58m-27s,1.5,51.0,4.0,23.5,80.0
2025-05-23--17h-58m-27s,1.5,50.0,3.0,25.5,80.0
2025-05-23--17h-58m-27s,0.5,60.0,2.0,17.5,80.0
2025-05-23--17h-58m-27s,1.5,54.0,4.0,20.5,80.0
2025-05-23--17h-58m-27s,0.5,55.0,4.0,20.5,80.0
2025-05-23--17h-58m-27s,0.0,55.0,4.0,21.0,80.0
2025-05-23--17h-58m-27s,2.5,53.0,2.0,22.5,80.0
2025-05-23--17h-58m-27s,1.5,54.0,3.0,21.5,80.0
2025-05-23--17h-58m-27s,1.5,56.0,3.0,19.5,80.0
2025-05-23--17h-58m-27s,0.5,60.0,4.0,15.5,80.0
2025-05-23--17h-58m-27s,0.5,55.0,3.0,21.5,80.0
2025-05-23--17h-58m-27s,1.0,58.0,0.0,21.0,80.0
2025-05-23--17h-58m-27s,2.0,57.0,3.0,18.0,80.0
2025-05-23--17h-58m-27s,1.0,59.0,3.0,17.0,80.0
2025-05-23--17h-58m-27s,1.0,57.0,5.0,17.0,80.0
2025-05-23--17h-58m-27s,1.0,57.0,2.0,20.0,80.0
2025-05-23--17h-58m-27s,2.0,59.0,4.0,15.0,80.0
2025-05-23--17h-58m-27s,1.5,57.0,3.0,18.5,80.0
2025-05-23--17h-58m-27s,0.5,59.0,1.0,19.5,80.0
2025-05-23--17h-58m-27s,1.5,48.0,6.0,24.5,80.0
2025-05-23--17h-58m-27s,1.5,51.0,3.0,24.5,80.0
2025-05-23--17h-58m-27s,0.5,55.0,2.0,22.5,80.0
2025-05-23--17h-58m-27s,1.0,55.0,2.0,22.0,80.0
2025-05-23--17h-58m-27s,1.5,61.0,2.0,15.5,80.0
2025-05-23--17h-58m-27s,1.0,59.0,1.0,19.0,80.0
2025-05-23--17h-58m-27s,0.0,56.0,5.0,19.0,80.0
