Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,110091,1146,131960,954,242051,2100
1,D,55642,57383,61894,55873,117536,113256
2,R,53934,58930,58252,59409,112186,118339
3,V,810,113077,607,102322,1417,215399
4,A,55620,56651,63826,54711,119446,111362
5,L,57280,54987,65793,52855,123073,107842
