data_dir,C,SB,DB_V,DB_H,N
2025-07-07--11h-59m-57s,33.0,35.0,22.0,30.0,120.0
2025-07-07--11h-59m-57s,33.0,30.0,24.0,33.0,120.0
2025-07-07--11h-59m-57s,32.0,38.0,18.0,32.0,120.0
2025-07-07--11h-59m-57s,23.0,41.0,26.0,30.0,120.0
2025-07-07--11h-59m-57s,37.0,39.0,24.0,20.0,120.0
2025-07-07--11h-59m-57s,29.0,36.0,25.0,30.0,120.0
2025-07-07--11h-59m-57s,26.0,26.0,41.0,27.0,120.0
2025-07-07--11h-59m-57s,37.0,27.0,19.0,37.0,120.0
2025-07-07--11h-59m-57s,43.0,35.0,20.0,22.0,120.0
2025-07-07--11h-59m-57s,26.0,30.0,31.0,33.0,120.0
2025-07-07--11h-59m-57s,23.0,33.0,34.0,30.0,120.0
2025-07-07--11h-59m-57s,24.0,31.0,32.0,33.0,120.0
2025-07-07--11h-59m-57s,32.0,28.0,26.0,34.0,120.0
2025-07-07--11h-59m-57s,29.0,29.0,36.0,26.0,120.0
2025-07-07--11h-59m-57s,28.0,34.0,31.0,27.0,120.0
2025-07-07--11h-59m-57s,26.0,29.0,33.0,32.0,120.0
2025-07-07--11h-59m-57s,34.0,33.0,27.0,26.0,120.0
2025-07-07--11h-59m-57s,28.0,26.0,35.0,31.0,120.0
2025-07-07--11h-59m-57s,25.0,30.0,25.0,40.0,120.0
2025-07-07--11h-59m-57s,34.0,36.0,27.0,23.0,120.0
2025-07-07--11h-59m-57s,22.0,34.0,25.0,39.0,120.0
2025-07-07--11h-59m-57s,29.0,35.0,24.0,32.0,120.0
2025-07-07--11h-59m-57s,32.0,32.0,28.0,28.0,120.0
2025-07-07--11h-59m-57s,32.0,22.0,35.0,31.0,120.0
2025-07-07--11h-59m-57s,39.0,29.0,30.0,22.0,120.0
2025-07-07--11h-59m-57s,26.0,20.0,38.0,36.0,120.0
2025-07-07--11h-59m-57s,28.0,41.0,22.0,29.0,120.0
2025-07-07--11h-59m-57s,33.0,29.0,25.0,33.0,120.0
2025-07-07--11h-59m-57s,27.0,29.0,34.0,30.0,120.0
2025-07-07--11h-59m-57s,35.0,26.0,29.0,30.0,120.0
2025-07-07--11h-59m-57s,26.0,33.0,34.0,27.0,120.0
2025-07-07--11h-59m-57s,28.0,37.0,23.0,32.0,120.0
2025-07-07--11h-59m-57s,34.0,36.0,22.0,28.0,120.0
2025-07-07--11h-59m-57s,34.0,35.0,32.0,19.0,120.0
2025-07-07--11h-59m-57s,40.0,27.0,24.0,29.0,120.0
2025-07-07--11h-59m-57s,28.0,35.0,26.0,31.0,120.0
2025-07-07--11h-59m-57s,27.0,29.0,35.0,29.0,120.0
2025-07-07--11h-59m-57s,32.0,31.0,28.0,29.0,120.0
2025-07-07--11h-59m-57s,27.0,37.0,32.0,24.0,120.0
2025-07-07--11h-59m-57s,19.0,42.0,25.0,34.0,120.0
2025-07-07--11h-59m-57s,26.0,37.0,31.0,26.0,120.0
2025-07-07--11h-59m-57s,35.0,29.0,32.0,24.0,120.0
2025-07-07--11h-59m-57s,29.0,28.0,34.0,29.0,120.0
2025-07-07--11h-59m-57s,33.0,27.0,32.0,28.0,120.0
2025-07-07--11h-59m-57s,34.0,22.0,40.0,24.0,120.0
2025-07-07--11h-59m-57s,30.0,27.0,28.0,35.0,120.0
2025-07-07--11h-59m-57s,32.0,31.0,31.0,26.0,120.0
2025-07-07--11h-59m-57s,34.0,27.0,29.0,30.0,120.0
2025-07-07--11h-59m-57s,36.0,25.0,27.0,32.0,120.0
2025-07-07--11h-59m-57s,31.0,25.0,36.0,28.0,120.0
2025-07-07--11h-59m-57s,25.0,37.0,26.0,32.0,120.0
2025-07-07--11h-59m-57s,28.0,27.0,28.0,37.0,120.0
2025-07-07--11h-59m-57s,28.0,24.0,37.0,31.0,120.0
2025-07-07--11h-59m-57s,24.0,39.0,32.0,25.0,120.0
2025-07-07--11h-59m-57s,24.0,32.0,27.0,37.0,120.0
2025-07-07--11h-59m-57s,31.0,32.0,29.0,28.0,120.0
2025-07-07--11h-59m-57s,23.0,31.0,32.0,34.0,120.0
