data_dir,C,DB_H,DB_V,SB,N
2025-05-30--14h-22m-01s,3.0,194.0,0.0,3.5,200.5
2025-05-30--14h-22m-01s,4.0,197.0,0.0,1.5,202.5
2025-05-30--14h-22m-01s,5.5,189.0,0.0,4.5,199.0
2025-05-30--14h-22m-01s,5.5,188.0,0.0,4.0,197.5
2025-05-30--14h-22m-01s,3.0,193.0,0.0,3.5,199.5
2025-05-30--14h-22m-01s,3.0,194.0,0.0,1.0,198.0
2025-05-30--14h-22m-01s,6.0,191.0,0.0,4.0,201.0
2025-05-30--14h-22m-01s,3.5,195.0,0.0,2.5,201.0
2025-05-30--14h-22m-01s,5.5,189.0,0.0,4.0,198.5
2025-05-30--14h-22m-01s,3.5,194.0,0.0,2.5,200.0
2025-05-30--14h-22m-01s,5.5,190.0,0.0,3.0,198.5
2025-05-30--14h-22m-01s,3.5,191.0,0.0,4.0,198.5
2025-05-30--14h-22m-01s,4.0,195.0,0.0,1.5,200.5
2025-05-30--14h-22m-01s,3.5,193.0,0.0,2.0,198.5
2025-05-30--14h-22m-01s,3.0,192.0,0.0,3.5,198.5
2025-05-30--14h-22m-01s,4.0,194.0,0.0,2.5,200.5
2025-05-30--14h-22m-01s,4.5,190.0,0.0,5.0,199.5
2025-05-30--14h-22m-01s,3.5,188.0,0.0,7.5,199.0
2025-05-30--14h-22m-01s,4.0,189.0,0.0,4.0,197.0
2025-05-30--14h-22m-01s,4.0,193.0,0.0,3.0,200.0
2025-05-30--14h-22m-01s,6.5,190.0,0.0,1.0,197.5
2025-05-30--14h-22m-01s,2.0,194.0,0.0,3.0,199.0
2025-05-30--14h-22m-01s,2.0,191.0,0.0,6.0,199.0
