timestamp,2,4,10,12
2025-05-16 10:41:37,28398,28617,30552,28312
2025-05-16 10:41:38,28582,28427,30369,28206
2025-05-16 10:41:39,28510,28201,30290,28255
2025-05-16 10:41:41,28887,28086,30363,28391
2025-05-16 10:41:42,28546,28102,30443,28133
2025-05-16 10:41:43,28502,28409,30494,27779
2025-05-16 10:41:44,28512,28213,30404,27883
2025-05-16 10:41:46,28328,28093,30190,28054
2025-05-16 10:41:47,28431,27890,30351,28491
2025-05-16 10:41:48,28135,28139,30079,28403
2025-05-16 10:41:49,28456,27910,30283,28267
2025-05-16 10:41:51,28436,28249,30508,28227
2025-05-16 10:41:52,28614,28250,30516,28190
2025-05-16 10:41:53,28593,28640,30502,28594
2025-05-16 10:41:54,28638,28146,30792,28125
2025-05-16 10:41:55,28394,28378,30434,28271
2025-05-16 10:41:57,28623,28247,30071,28077
2025-05-16 10:41:58,28475,28009,30284,28140
2025-05-16 10:41:59,28642,28146,30206,28433
2025-05-16 10:42:00,28416,27834,30167,28055
2025-05-16 10:42:02,28375,28312,30120,28054
2025-05-16 10:42:03,28452,28311,30391,28077
2025-05-16 10:42:04,28770,28475,30350,28189
2025-05-16 10:42:05,28457,27991,30379,27992
2025-05-16 10:42:07,28740,28145,30129,28257
2025-05-16 10:42:08,28630,28333,30318,28071
2025-05-16 10:42:09,28568,28375,30622,28096
2025-05-16 10:42:10,28717,28121,30459,28159
2025-05-16 10:42:12,37671,18311,40879,17385
2025-05-16 10:42:13,48315,6874,52370,5930
2025-05-16 10:42:14,53652,1397,57726,1643
2025-05-16 10:42:15,50699,3536,55101,5868
2025-05-16 10:42:16,41291,12640,45902,17333
2025-05-16 10:42:18,28514,26444,32025,32863
2025-05-16 10:42:19,14901,40044,17126,48037
2025-05-16 10:42:20,4875,50615,5989,58398
2025-05-16 10:42:21,1204,55261,1344,61710
2025-05-16 10:42:23,1164,55373,1162,61982
2025-05-16 10:42:24,1162,55041,1142,61698
2025-05-16 10:42:25,1115,55064,1187,61475
2025-05-16 10:42:26,1111,55669,1136,61956
2025-05-16 10:42:28,1129,54872,1207,61671
2025-05-16 10:42:29,1184,54899,1182,61489
2025-05-16 10:42:30,1126,55608,1128,60947
2025-05-16 10:42:31,1164,55350,1155,61651
2025-05-16 10:42:33,1155,55168,1183,62256
2025-05-16 10:42:34,1146,55084,1183,61927
2025-05-16 10:42:35,1166,55710,1101,61821
2025-05-16 10:42:36,1094,55949,1198,61866
2025-05-16 10:42:38,1229,55542,1217,61834
2025-05-16 10:42:39,1097,55396,1257,61888
2025-05-16 10:42:40,1150,55547,1131,62050
2025-05-16 10:42:41,1150,54751,1199,61349
2025-05-16 10:42:42,1124,55425,1178,62003
2025-05-16 10:42:44,1104,55394,1107,61073
2025-05-16 10:42:45,1110,55312,1173,61565
2025-05-16 10:42:46,1144,54845,1233,61802
2025-05-16 10:42:47,1110,55436,1197,62074
2025-05-16 10:42:49,1194,55059,1116,61746
2025-05-16 10:42:50,1139,54795,1176,61002
2025-05-16 10:42:51,1113,54942,1476,61512
2025-05-16 10:42:52,1233,54848,3985,58848
2025-05-16 10:42:54,1194,55211,8178,54145
2025-05-16 10:42:55,1151,55036,13307,49028
2025-05-16 10:42:56,1112,55196,18382,43664
2025-05-16 10:42:57,1109,55368,24322,36918
2025-05-16 10:42:59,1119,55887,29176,32617
2025-05-16 10:43:00,1094,55517,28966,32738
2025-05-16 10:43:01,1167,55529,29254,32461
2025-05-16 10:43:02,1173,55495,29055,32478
2025-05-16 10:43:03,1181,54959,28947,32341
2025-05-16 10:43:05,714,55991,29343,32219
2025-05-16 10:43:06,868,56207,28798,32424
2025-05-16 10:43:07,3533,53201,29177,32409
2025-05-16 10:43:08,8785,47758,29155,32385
2025-05-16 10:43:10,15801,40188,29231,32073
2025-05-16 10:43:11,24161,31579,29251,32429
2025-05-16 10:43:12,28017,27006,28785,32375
2025-05-16 10:43:13,28279,27179,29147,32326
2025-05-16 10:43:15,28204,27266,29026,32295
2025-05-16 10:43:16,28041,27186,29127,32461
2025-05-16 10:43:17,28487,27322,28787,32390
2025-05-16 10:43:18,28039,27020,29109,32239
2025-05-16 10:43:20,27819,27171,29134,32254
2025-05-16 10:43:21,27821,27190,28993,32394
2025-05-16 10:43:22,27917,27108,28945,32213
2025-05-16 10:43:23,28152,27346,29230,32326
2025-05-16 10:43:24,28164,27387,29105,32422
2025-05-16 10:43:26,28226,27210,29249,32247
2025-05-16 10:43:27,28071,27198,28853,32208
2025-05-16 10:43:28,28097,27016,28761,32170
2025-05-16 10:43:29,27858,27104,28945,32649
2025-05-16 10:43:31,28023,27468,29070,32342
2025-05-16 10:43:32,28218,27622,28901,32267
2025-05-16 10:43:33,28287,27272,28999,31666
2025-05-16 10:43:34,27658,27072,28910,32306
2025-05-16 10:43:36,28052,27560,28762,32241
2025-05-16 10:43:37,27759,27486,29015,32203
2025-05-16 10:43:38,28009,27376,29150,32283
2025-05-16 10:43:39,28475,27669,28912,32698
2025-05-16 10:43:41,27951,27270,29109,32731
2025-05-16 10:43:42,28006,27378,29421,32169
2025-05-16 10:43:43,28152,27285,29244,32275
2025-05-16 10:43:44,28156,27159,28915,32450
2025-05-16 10:43:45,27712,27092,28852,32343
2025-05-16 10:43:47,28157,27174,29132,32553
2025-05-16 10:43:48,28199,27182,29025,32457
2025-05-16 10:43:49,28185,27008,28669,32427
2025-05-16 10:43:50,28054,27207,28634,32156
2025-05-16 10:43:52,28000,27026,28751,31987
2025-05-16 10:43:53,27811,27256,28983,32140
2025-05-16 10:43:54,27930,27251,28909,32458
2025-05-16 10:43:55,27995,27228,29153,32170
2025-05-16 10:43:57,28262,27231,29036,32483
2025-05-16 10:43:58,28208,27198,28974,32250
2025-05-16 10:43:59,27988,26862,28908,32258
2025-05-16 10:44:00,28343,27152,28860,32622
2025-05-16 10:44:02,28189,27607,28968,32371
2025-05-16 10:44:03,27982,27206,28896,32469
2025-05-16 10:44:04,28323,27132,29166,32074
2025-05-16 10:44:05,28139,27753,29198,31880
2025-05-16 10:44:06,27916,27105,29044,32439
2025-05-16 10:44:08,28176,27479,28817,31929
2025-05-16 10:44:09,28335,27087,28924,32438
2025-05-16 10:44:10,27891,27417,28941,32241
2025-05-16 10:44:11,27881,27054,28986,32192
2025-05-16 10:44:13,28193,27300,29044,32361
2025-05-16 10:44:14,27906,27218,28777,32178
2025-05-16 10:44:15,28168,27245,29189,32415
2025-05-16 10:44:16,27887,27224,28799,32250
2025-05-16 10:44:18,27964,26970,28899,32225
2025-05-16 10:44:19,28117,27385,29115,32497
2025-05-16 10:44:20,27900,27593,28972,32365
2025-05-16 10:44:21,28076,27544,29015,32374
2025-05-16 10:44:23,27964,27166,29229,32063
2025-05-16 10:44:24,28008,27293,29173,32392
2025-05-16 10:44:25,28111,27048,29118,31832
2025-05-16 10:44:26,28085,27263,28977,32320
2025-05-16 10:44:28,28130,26913,29275,32341
2025-05-16 10:44:29,28141,26998,28874,32543
2025-05-16 10:44:30,28444,27105,29477,32443
