timestamp,2,4,10,12
2025-05-15 11:44:58,27224,28321,26242,34017
2025-05-15 11:45:00,27084,28421,26339,33541
2025-05-15 11:45:01,27184,28226,26533,33555
2025-05-15 11:45:03,27287,28031,26209,33319
2025-05-15 11:45:04,26792,28409,26394,33567
2025-05-15 11:45:05,26997,27772,26395,33625
2025-05-15 11:45:06,27113,27997,26250,33819
2025-05-15 11:45:08,27164,28197,26241,33588
2025-05-15 11:45:09,27241,28221,26010,33918
2025-05-15 11:45:10,27215,28577,26350,33559
2025-05-15 11:45:11,27267,28230,26195,33816
2025-05-15 11:45:13,27146,28255,26484,33812
2025-05-15 11:45:14,27147,28258,26471,33536
2025-05-15 11:45:15,27177,28057,26244,33539
2025-05-15 11:45:16,27121,27976,26246,33649
2025-05-15 11:45:18,27218,28061,26421,33423
2025-05-15 11:45:19,27233,28455,26069,33733
2025-05-15 11:45:20,27130,28244,26493,33649
2025-05-15 11:45:21,27122,27975,26327,33376
2025-05-15 11:45:23,27190,28149,26676,33616
2025-05-15 11:45:24,27140,27950,26453,33395
2025-05-15 11:45:25,27096,28309,26262,33550
2025-05-15 11:45:26,27132,28485,26087,33606
2025-05-15 11:45:27,26953,28434,26353,33515
2025-05-15 11:45:29,27230,28010,26098,33860
2025-05-15 11:45:30,27050,28508,26429,33409
2025-05-15 11:45:31,27161,28484,26517,33617
2025-05-15 11:45:32,27188,28312,26502,33667
2025-05-15 11:45:34,27198,28200,25946,33502
2025-05-15 11:45:35,27317,28326,26388,33513
2025-05-15 11:45:36,27259,28358,26338,33337
2025-05-15 11:45:37,27504,27882,26336,33546
2025-05-15 11:45:39,27247,27635,25965,33268
2025-05-15 11:45:40,27092,28234,26033,33765
2025-05-15 11:45:41,26968,27949,26181,33966
2025-05-15 11:45:42,27320,28148,26259,33844
2025-05-15 11:45:44,26668,28404,26171,33099
2025-05-15 11:45:45,27236,28431,26315,33414
2025-05-15 11:45:46,27254,28519,26256,33981
2025-05-15 11:45:47,26910,28346,26592,33276
2025-05-15 11:45:49,27173,28502,26964,33128
2025-05-15 11:45:50,27247,28265,26485,33413
2025-05-15 11:45:51,26996,28147,26385,33505
2025-05-15 11:45:52,27438,27638,26291,33559
2025-05-15 11:45:53,26960,28514,26664,33049
2025-05-15 11:45:55,27087,28190,26852,32848
2025-05-15 11:45:56,27012,28727,26913,32907
2025-05-15 11:45:57,26906,28381,26939,32712
2025-05-15 11:45:58,27071,28242,26570,32826
2025-05-15 11:46:00,27203,28220,26721,32846
2025-05-15 11:46:01,27121,28257,26685,32958
2025-05-15 11:46:02,27227,28216,26566,32669
2025-05-15 11:46:03,27052,28366,26697,32837
2025-05-15 11:46:05,27126,28127,26742,32891
2025-05-15 11:46:06,27280,27961,26735,33072
2025-05-15 11:46:07,27150,28057,26184,33070
2025-05-15 11:46:08,27439,28179,26571,32810
2025-05-15 11:46:10,27125,28049,26759,32981
2025-05-15 11:46:11,27031,28025,26738,33164
2025-05-15 11:46:12,27172,28103,27047,33301
2025-05-15 11:46:13,27197,27744,26561,32982
2025-05-15 11:46:14,27130,27982,27031,32829
2025-05-15 11:46:16,27330,28242,27073,33446
2025-05-15 11:46:17,27196,28176,27037,33390
2025-05-15 11:46:18,27361,28047,26584,33252
2025-05-15 11:46:19,27349,28224,26950,33254
2025-05-15 11:46:21,27278,28025,26605,33258
2025-05-15 11:46:22,27534,27922,26928,33017
2025-05-15 11:46:23,27046,28023,26757,33149
2025-05-15 11:46:24,27325,28001,26564,33139
2025-05-15 11:46:26,27176,28040,26992,33122
2025-05-15 11:46:27,26179,28552,27359,32041
2025-05-15 11:46:28,25274,28595,27365,30518
2025-05-15 11:46:29,25952,28452,27367,31799
2025-05-15 11:46:31,27132,28608,27184,33001
2025-05-15 11:46:32,27314,28266,27456,32643
2025-05-15 11:46:33,27372,28515,27212,32988
2025-05-15 11:46:34,26971,28499,27011,32932
2025-05-15 11:46:35,27008,28626,27378,32959
2025-05-15 11:46:37,27202,28223,27159,33067
2025-05-15 11:46:38,27180,28389,27214,32974
2025-05-15 11:46:39,27222,28128,27220,32551
2025-05-15 11:46:40,27021,28367,27259,33217
2025-05-15 11:46:42,27293,28336,27248,32960
2025-05-15 11:46:43,27184,28284,27035,32716
2025-05-15 11:46:44,26715,28436,26932,32780
2025-05-15 11:46:45,26585,28698,27614,32314
2025-05-15 11:46:47,27076,28517,27217,32913
2025-05-15 11:46:48,26986,28466,27320,32836
2025-05-15 11:46:49,27152,28591,27176,32876
2025-05-15 11:46:50,27197,28332,27416,33280
2025-05-15 11:46:52,26891,28309,27229,33219
2025-05-15 11:46:53,27396,28298,27439,33179
2025-05-15 11:46:54,26929,28566,27239,33100
2025-05-15 11:46:55,27429,28558,27065,33201
2025-05-15 11:46:56,26622,28474,27446,32191
2025-05-15 11:46:58,25891,28889,27594,31822
2025-05-15 11:46:59,26533,28336,27654,32365
2025-05-15 11:47:00,27095,28409,27294,33194
2025-05-15 11:47:01,27133,28258,27165,33232
2025-05-15 11:47:03,26988,28067,27333,32977
2025-05-15 11:47:04,27119,28475,27332,32943
2025-05-15 11:47:05,27146,28306,27224,33112
2025-05-15 11:47:06,27014,28432,27299,32782
2025-05-15 11:47:08,26999,28506,27254,33198
2025-05-15 11:47:09,27328,28453,27527,33121
2025-05-15 11:47:10,26969,28325,27417,33156
2025-05-15 11:47:11,27185,28275,27231,33033
2025-05-15 11:47:12,27223,28289,27383,33086
2025-05-15 11:47:14,27031,28304,27424,32975
2025-05-15 11:47:15,26868,28324,27225,33314
2025-05-15 11:47:16,27001,28316,27220,33176
2025-05-15 11:47:17,27313,28229,27728,33153
