timestamp,2,4,10,12
2025-05-15 11:00:02,24320,25284,25919,30497
2025-05-15 11:00:02,24047,24954,26131,30316
2025-05-15 11:00:02,24364,25493,26179,30251
2025-05-15 11:00:02,24233,25311,25688,30502
2025-05-15 11:00:02,24121,25429,25977,30279
2025-05-15 11:00:02,24016,25368,26061,30348
2025-05-15 11:00:02,24176,25410,26301,30530
2025-05-15 11:00:02,24442,25595,26186,30483
2025-05-15 11:00:02,24428,25422,25990,30577
2025-05-15 11:00:02,24391,25392,26059,30595
2025-05-15 11:00:02,24465,25454,26047,30358
2025-05-15 11:00:02,24297,25728,26182,30599
2025-05-15 11:00:02,24529,25459,26087,30542
2025-05-15 11:00:02,24290,25468,26061,30626
2025-05-15 11:00:02,24046,25372,26087,30375
2025-05-15 11:00:02,24141,25505,26255,30348
2025-05-15 11:00:02,24395,25792,25909,30657
2025-05-15 11:00:02,24667,25643,26090,30707
2025-05-15 11:00:02,24469,25562,26111,30789
2025-05-15 11:00:02,24467,25869,26098,30280
2025-05-15 11:00:02,24227,25803,25916,30784
2025-05-15 11:00:02,24168,25644,26222,30781
2025-05-15 11:00:02,24396,25463,26365,30514
2025-05-15 11:00:02,24032,25482,25896,30485
