data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-07-08--11h-01m-30s,19.0,8.0,3.0,10.0,40.0,1.6208171836006666,1.210424222230805,1.210424222230805
2025-07-08--11h-01m-30s,12.0,8.0,6.0,14.0,40.0,1.7213645995715827,0.9611727343619674,0.9611727343619674
2025-07-08--11h-01m-30s,15.0,12.0,4.0,9.0,40.0,1.4957258357181802,1.1059536156087504,1.1059536156087504
2025-07-08--11h-01m-30s,15.0,10.0,5.0,10.0,40.0,1.5707963267948966,1.0567942908988455,1.0567942908988455
2025-07-08--11h-01m-30s,9.0,12.0,3.0,16.0,40.0,1.6709637479564565,1.0567942908988455,1.0567942908988455
2025-07-08--11h-01m-30s,16.0,12.0,2.0,10.0,40.0,1.5207754699891267,1.2519650181564412,1.2519650181564412
2025-07-08--11h-01m-30s,13.0,11.0,6.0,10.0,40.0,1.5457937218955355,0.9806208250565723,0.9806208250565723
2025-07-08--11h-01m-30s,15.0,6.0,3.0,16.0,40.0,1.8234765819369754,1.1652490397953428,1.1652490397953428
2025-07-08--11h-01m-30s,13.0,16.0,7.0,4.0,40.0,1.2661036727794992,0.9429512167592302,0.9429512167592302
2025-07-08--11h-01m-30s,13.0,15.0,5.0,7.0,40.0,1.369438406004566,1.0239098173208943,1.0239098173208943
2025-07-08--11h-01m-30s,20.0,9.0,2.0,9.0,40.0,1.5707963267948966,1.2888950729374034,1.2888950729374034
2025-07-08--11h-01m-30s,13.0,14.0,4.0,9.0,40.0,1.445468495626831,1.0747343715891367,1.0747343715891367
2025-07-08--11h-01m-30s,11.0,15.0,6.0,8.0,40.0,1.3948905586311804,0.9397587640858454,0.9397587640858454
2025-07-08--11h-01m-30s,22.0,6.0,2.0,10.0,40.0,1.6709637479564565,1.3038980206770496,1.3038980206770496
2025-07-08--11h-01m-30s,12.0,12.0,6.0,10.0,40.0,1.5207754699891267,0.9611727343619674,0.9611727343619674
2025-07-08--11h-01m-30s,20.0,9.0,2.0,9.0,40.0,1.5707963267948966,1.2888950729374034,1.2888950729374034
2025-07-08--11h-01m-30s,13.0,12.0,4.0,11.0,40.0,1.5457937218955355,1.0747343715891367,1.0747343715891367
2025-07-08--11h-01m-30s,13.0,13.0,4.0,10.0,40.0,1.4957258357181802,1.0747343715891367,1.0747343715891367
2025-07-08--11h-01m-30s,17.0,11.0,4.0,8.0,40.0,1.4957258357181802,1.132329828869218,1.132329828869218
2025-07-08--11h-01m-30s,14.0,10.0,4.0,12.0,40.0,1.6208171836006666,1.091041148138445,1.091041148138445
2025-07-08--11h-01m-30s,14.0,15.0,2.0,9.0,40.0,1.4202280540182106,1.2285922751034737,1.2285922751034737
2025-07-08--11h-01m-30s,16.0,14.0,5.0,5.0,40.0,1.3438532906163767,1.071285644986097,1.071285644986097
2025-07-08--11h-01m-30s,22.0,5.0,4.0,9.0,40.0,1.6709637479564565,1.1838489076426102,1.1838489076426102
