theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
1.7016960206944711,0,27.952391421584174,48.86678237649851,-34.610767292924336,-49.82085846628638,60,10,32.7C
