detector_a_name,detector_b_name,tomography_setting_t,tomography_setting_r,repetition,coincidences,timestamp
9,12,H,H,2,0,2025-05-30--12h-26m-35s-538015
9,11,H,H,2,0,2025-05-30--12h-26m-35s-538015
9,10,H,H,2,0,2025-05-30--12h-26m-35s-538015
11,12,H,H,2,0,2025-05-30--12h-26m-35s-538015
10,12,H,H,2,0,2025-05-30--12h-26m-35s-538015
10,11,H,H,2,0,2025-05-30--12h-26m-35s-538015
1,9,H,H,2,0,2025-05-30--12h-26m-35s-538015
1,12,H,H,2,0,2025-05-30--12h-26m-35s-538015
1,11,H,H,2,0,2025-05-30--12h-26m-35s-538015
1,10,H,H,2,0,2025-05-30--12h-26m-35s-538015
1,4,H,H,2,0,2025-05-30--12h-26m-35s-538015
1,7,H,H,2,0,2025-05-30--12h-26m-35s-538015
1,2,H,H,2,0,2025-05-30--12h-26m-35s-538015
4,9,H,H,2,0,2025-05-30--12h-26m-35s-538015
4,12,H,H,2,0,2025-05-30--12h-26m-35s-538015
4,11,H,H,2,0,2025-05-30--12h-26m-35s-538015
4,10,H,H,2,0,2025-05-30--12h-26m-35s-538015
4,7,H,H,2,0,2025-05-30--12h-26m-35s-538015
7,9,H,H,2,0,2025-05-30--12h-26m-35s-538015
7,12,H,H,2,0,2025-05-30--12h-26m-35s-538015
7,11,H,H,2,0,2025-05-30--12h-26m-35s-538015
7,10,H,H,2,0,2025-05-30--12h-26m-35s-538015
2,9,H,H,2,0,2025-05-30--12h-26m-35s-538015
2,12,H,H,2,0,2025-05-30--12h-26m-35s-538015
2,11,H,H,2,0,2025-05-30--12h-26m-35s-538015
2,10,H,H,2,0,2025-05-30--12h-26m-35s-538015
2,4,H,H,2,0,2025-05-30--12h-26m-35s-538015
2,7,H,H,2,0,2025-05-30--12h-26m-35s-538015
9,12,H,H,3,2,2025-05-30--12h-26m-35s-557245
9,11,H,H,3,0,2025-05-30--12h-26m-35s-557245
9,10,H,H,3,0,2025-05-30--12h-26m-35s-557245
11,12,H,H,3,0,2025-05-30--12h-26m-35s-557245
10,12,H,H,3,0,2025-05-30--12h-26m-35s-557245
10,11,H,H,3,0,2025-05-30--12h-26m-35s-557245
1,9,H,H,3,0,2025-05-30--12h-26m-35s-557245
1,12,H,H,3,0,2025-05-30--12h-26m-35s-557245
1,11,H,H,3,0,2025-05-30--12h-26m-35s-557245
1,10,H,H,3,0,2025-05-30--12h-26m-35s-557245
1,4,H,H,3,0,2025-05-30--12h-26m-35s-557245
1,7,H,H,3,0,2025-05-30--12h-26m-35s-557245
1,2,H,H,3,0,2025-05-30--12h-26m-35s-557245
4,9,H,H,3,0,2025-05-30--12h-26m-35s-557245
4,12,H,H,3,0,2025-05-30--12h-26m-35s-557245
4,11,H,H,3,0,2025-05-30--12h-26m-35s-557245
4,10,H,H,3,0,2025-05-30--12h-26m-35s-557245
4,7,H,H,3,0,2025-05-30--12h-26m-35s-557245
7,9,H,H,3,0,2025-05-30--12h-26m-35s-557245
7,12,H,H,3,0,2025-05-30--12h-26m-35s-557245
7,11,H,H,3,0,2025-05-30--12h-26m-35s-557245
7,10,H,H,3,0,2025-05-30--12h-26m-35s-557245
2,9,H,H,3,0,2025-05-30--12h-26m-35s-557245
2,12,H,H,3,0,2025-05-30--12h-26m-35s-557245
2,11,H,H,3,0,2025-05-30--12h-26m-35s-557245
2,10,H,H,3,0,2025-05-30--12h-26m-35s-557245
2,4,H,H,3,0,2025-05-30--12h-26m-35s-557245
2,7,H,H,3,0,2025-05-30--12h-26m-35s-557245
9,12,H,H,4,0,2025-05-30--12h-26m-35s-579022
9,11,H,H,4,0,2025-05-30--12h-26m-35s-579022
9,10,H,H,4,0,2025-05-30--12h-26m-35s-579022
11,12,H,H,4,0,2025-05-30--12h-26m-35s-579022
10,12,H,H,4,0,2025-05-30--12h-26m-35s-579022
10,11,H,H,4,0,2025-05-30--12h-26m-35s-579022
1,9,H,H,4,0,2025-05-30--12h-26m-35s-579022
1,12,H,H,4,0,2025-05-30--12h-26m-35s-579022
1,11,H,H,4,0,2025-05-30--12h-26m-35s-579022
1,10,H,H,4,0,2025-05-30--12h-26m-35s-579022
1,4,H,H,4,0,2025-05-30--12h-26m-35s-579022
1,7,H,H,4,0,2025-05-30--12h-26m-35s-579022
1,2,H,H,4,0,2025-05-30--12h-26m-35s-579022
4,9,H,H,4,0,2025-05-30--12h-26m-35s-579022
4,12,H,H,4,0,2025-05-30--12h-26m-35s-579022
4,11,H,H,4,0,2025-05-30--12h-26m-35s-579022
4,10,H,H,4,0,2025-05-30--12h-26m-35s-579022
4,7,H,H,4,0,2025-05-30--12h-26m-35s-579022
7,9,H,H,4,0,2025-05-30--12h-26m-35s-579022
7,12,H,H,4,0,2025-05-30--12h-26m-35s-579022
7,11,H,H,4,0,2025-05-30--12h-26m-35s-579022
7,10,H,H,4,0,2025-05-30--12h-26m-35s-579022
2,9,H,H,4,0,2025-05-30--12h-26m-35s-579022
2,12,H,H,4,0,2025-05-30--12h-26m-35s-579022
2,11,H,H,4,0,2025-05-30--12h-26m-35s-579022
2,10,H,H,4,0,2025-05-30--12h-26m-35s-579022
2,4,H,H,4,0,2025-05-30--12h-26m-35s-579022
2,7,H,H,4,0,2025-05-30--12h-26m-35s-579022
9,12,H,H,5,1,2025-05-30--12h-26m-35s-598850
9,11,H,H,5,0,2025-05-30--12h-26m-35s-598850
9,10,H,H,5,0,2025-05-30--12h-26m-35s-598850
11,12,H,H,5,0,2025-05-30--12h-26m-35s-598850
10,12,H,H,5,0,2025-05-30--12h-26m-35s-598850
10,11,H,H,5,0,2025-05-30--12h-26m-35s-598850
1,9,H,H,5,0,2025-05-30--12h-26m-35s-598850
1,12,H,H,5,0,2025-05-30--12h-26m-35s-598850
1,11,H,H,5,0,2025-05-30--12h-26m-35s-598850
1,10,H,H,5,0,2025-05-30--12h-26m-35s-598850
1,4,H,H,5,0,2025-05-30--12h-26m-35s-598850
1,7,H,H,5,0,2025-05-30--12h-26m-35s-598850
1,2,H,H,5,0,2025-05-30--12h-26m-35s-598850
4,9,H,H,5,0,2025-05-30--12h-26m-35s-598850
4,12,H,H,5,0,2025-05-30--12h-26m-35s-598850
4,11,H,H,5,0,2025-05-30--12h-26m-35s-598850
4,10,H,H,5,0,2025-05-30--12h-26m-35s-598850
4,7,H,H,5,0,2025-05-30--12h-26m-35s-598850
7,9,H,H,5,0,2025-05-30--12h-26m-35s-598850
7,12,H,H,5,0,2025-05-30--12h-26m-35s-598850
7,11,H,H,5,0,2025-05-30--12h-26m-35s-598850
7,10,H,H,5,0,2025-05-30--12h-26m-35s-598850
2,9,H,H,5,0,2025-05-30--12h-26m-35s-598850
2,12,H,H,5,0,2025-05-30--12h-26m-35s-598850
2,11,H,H,5,0,2025-05-30--12h-26m-35s-598850
2,10,H,H,5,0,2025-05-30--12h-26m-35s-598850
2,4,H,H,5,0,2025-05-30--12h-26m-35s-598850
2,7,H,H,5,0,2025-05-30--12h-26m-35s-598850
9,12,H,H,6,1,2025-05-30--12h-26m-35s-618021
9,11,H,H,6,0,2025-05-30--12h-26m-35s-618021
9,10,H,H,6,0,2025-05-30--12h-26m-35s-618021
11,12,H,H,6,0,2025-05-30--12h-26m-35s-618021
10,12,H,H,6,0,2025-05-30--12h-26m-35s-618021
10,11,H,H,6,0,2025-05-30--12h-26m-35s-618021
1,9,H,H,6,0,2025-05-30--12h-26m-35s-618021
1,12,H,H,6,0,2025-05-30--12h-26m-35s-618021
1,11,H,H,6,0,2025-05-30--12h-26m-35s-618021
1,10,H,H,6,0,2025-05-30--12h-26m-35s-618021
1,4,H,H,6,0,2025-05-30--12h-26m-35s-618021
1,7,H,H,6,0,2025-05-30--12h-26m-35s-618021
1,2,H,H,6,0,2025-05-30--12h-26m-35s-618021
4,9,H,H,6,0,2025-05-30--12h-26m-35s-618021
4,12,H,H,6,0,2025-05-30--12h-26m-35s-618021
4,11,H,H,6,0,2025-05-30--12h-26m-35s-618021
4,10,H,H,6,0,2025-05-30--12h-26m-35s-618021
4,7,H,H,6,0,2025-05-30--12h-26m-35s-618021
7,9,H,H,6,0,2025-05-30--12h-26m-35s-618021
7,12,H,H,6,0,2025-05-30--12h-26m-35s-618021
7,11,H,H,6,0,2025-05-30--12h-26m-35s-618021
7,10,H,H,6,0,2025-05-30--12h-26m-35s-618021
2,9,H,H,6,0,2025-05-30--12h-26m-35s-618021
2,12,H,H,6,0,2025-05-30--12h-26m-35s-618021
2,11,H,H,6,0,2025-05-30--12h-26m-35s-618021
2,10,H,H,6,0,2025-05-30--12h-26m-35s-618021
2,4,H,H,6,0,2025-05-30--12h-26m-35s-618021
2,7,H,H,6,0,2025-05-30--12h-26m-35s-618021
9,12,H,H,7,0,2025-05-30--12h-26m-35s-637135
9,11,H,H,7,0,2025-05-30--12h-26m-35s-637135
9,10,H,H,7,0,2025-05-30--12h-26m-35s-637135
11,12,H,H,7,0,2025-05-30--12h-26m-35s-637135
10,12,H,H,7,0,2025-05-30--12h-26m-35s-637135
10,11,H,H,7,0,2025-05-30--12h-26m-35s-637135
1,9,H,H,7,0,2025-05-30--12h-26m-35s-637135
1,12,H,H,7,0,2025-05-30--12h-26m-35s-637135
1,11,H,H,7,0,2025-05-30--12h-26m-35s-637135
1,10,H,H,7,0,2025-05-30--12h-26m-35s-637135
1,4,H,H,7,0,2025-05-30--12h-26m-35s-637135
1,7,H,H,7,0,2025-05-30--12h-26m-35s-637135
1,2,H,H,7,0,2025-05-30--12h-26m-35s-637135
4,9,H,H,7,0,2025-05-30--12h-26m-35s-637135
4,12,H,H,7,0,2025-05-30--12h-26m-35s-637135
4,11,H,H,7,0,2025-05-30--12h-26m-35s-637135
4,10,H,H,7,0,2025-05-30--12h-26m-35s-637135
4,7,H,H,7,0,2025-05-30--12h-26m-35s-637135
7,9,H,H,7,0,2025-05-30--12h-26m-35s-637135
7,12,H,H,7,0,2025-05-30--12h-26m-35s-637135
7,11,H,H,7,0,2025-05-30--12h-26m-35s-637135
7,10,H,H,7,0,2025-05-30--12h-26m-35s-637135
2,9,H,H,7,0,2025-05-30--12h-26m-35s-637135
2,12,H,H,7,0,2025-05-30--12h-26m-35s-637135
2,11,H,H,7,0,2025-05-30--12h-26m-35s-637135
2,10,H,H,7,0,2025-05-30--12h-26m-35s-637135
2,4,H,H,7,0,2025-05-30--12h-26m-35s-637135
2,7,H,H,7,0,2025-05-30--12h-26m-35s-637135
9,12,H,H,9,1,2025-05-30--12h-26m-35s-676036
9,11,H,H,9,0,2025-05-30--12h-26m-35s-676036
9,10,H,H,9,0,2025-05-30--12h-26m-35s-676036
11,12,H,H,9,0,2025-05-30--12h-26m-35s-676036
10,12,H,H,9,0,2025-05-30--12h-26m-35s-676036
10,11,H,H,9,0,2025-05-30--12h-26m-35s-676036
1,9,H,H,9,0,2025-05-30--12h-26m-35s-676036
1,12,H,H,9,0,2025-05-30--12h-26m-35s-676036
1,11,H,H,9,0,2025-05-30--12h-26m-35s-676036
1,10,H,H,9,0,2025-05-30--12h-26m-35s-676036
1,4,H,H,9,0,2025-05-30--12h-26m-35s-676036
1,7,H,H,9,0,2025-05-30--12h-26m-35s-676036
1,2,H,H,9,0,2025-05-30--12h-26m-35s-676036
4,9,H,H,9,0,2025-05-30--12h-26m-35s-676036
4,12,H,H,9,0,2025-05-30--12h-26m-35s-676036
4,11,H,H,9,0,2025-05-30--12h-26m-35s-676036
4,10,H,H,9,0,2025-05-30--12h-26m-35s-676036
4,7,H,H,9,0,2025-05-30--12h-26m-35s-676036
7,9,H,H,9,0,2025-05-30--12h-26m-35s-676036
7,12,H,H,9,0,2025-05-30--12h-26m-35s-676036
7,11,H,H,9,0,2025-05-30--12h-26m-35s-676036
7,10,H,H,9,0,2025-05-30--12h-26m-35s-676036
2,9,H,H,9,0,2025-05-30--12h-26m-35s-676036
2,12,H,H,9,0,2025-05-30--12h-26m-35s-676036
2,11,H,H,9,0,2025-05-30--12h-26m-35s-676036
2,10,H,H,9,0,2025-05-30--12h-26m-35s-676036
2,4,H,H,9,0,2025-05-30--12h-26m-35s-676036
2,7,H,H,9,0,2025-05-30--12h-26m-35s-676036
9,12,H,H,10,1,2025-05-30--12h-26m-35s-696777
9,11,H,H,10,0,2025-05-30--12h-26m-35s-696777
9,10,H,H,10,0,2025-05-30--12h-26m-35s-696777
11,12,H,H,10,0,2025-05-30--12h-26m-35s-696777
10,12,H,H,10,0,2025-05-30--12h-26m-35s-696777
10,11,H,H,10,0,2025-05-30--12h-26m-35s-696777
1,9,H,H,10,0,2025-05-30--12h-26m-35s-696777
1,12,H,H,10,0,2025-05-30--12h-26m-35s-696777
1,11,H,H,10,0,2025-05-30--12h-26m-35s-696777
1,10,H,H,10,0,2025-05-30--12h-26m-35s-696777
1,4,H,H,10,0,2025-05-30--12h-26m-35s-696777
1,7,H,H,10,0,2025-05-30--12h-26m-35s-696777
1,2,H,H,10,0,2025-05-30--12h-26m-35s-696777
4,9,H,H,10,0,2025-05-30--12h-26m-35s-696777
4,12,H,H,10,0,2025-05-30--12h-26m-35s-696777
4,11,H,H,10,0,2025-05-30--12h-26m-35s-696777
4,10,H,H,10,0,2025-05-30--12h-26m-35s-696777
4,7,H,H,10,0,2025-05-30--12h-26m-35s-696777
7,9,H,H,10,0,2025-05-30--12h-26m-35s-696777
7,12,H,H,10,0,2025-05-30--12h-26m-35s-696777
7,11,H,H,10,0,2025-05-30--12h-26m-35s-696777
7,10,H,H,10,0,2025-05-30--12h-26m-35s-696777
2,9,H,H,10,0,2025-05-30--12h-26m-35s-696777
2,12,H,H,10,0,2025-05-30--12h-26m-35s-696777
2,11,H,H,10,0,2025-05-30--12h-26m-35s-696777
2,10,H,H,10,0,2025-05-30--12h-26m-35s-696777
2,4,H,H,10,0,2025-05-30--12h-26m-35s-696777
2,7,H,H,10,0,2025-05-30--12h-26m-35s-696777
9,12,H,H,11,0,2025-05-30--12h-26m-35s-716694
9,11,H,H,11,0,2025-05-30--12h-26m-35s-716694
9,10,H,H,11,0,2025-05-30--12h-26m-35s-716694
11,12,H,H,11,0,2025-05-30--12h-26m-35s-716694
10,12,H,H,11,0,2025-05-30--12h-26m-35s-716694
10,11,H,H,11,0,2025-05-30--12h-26m-35s-716694
1,9,H,H,11,0,2025-05-30--12h-26m-35s-716694
1,12,H,H,11,0,2025-05-30--12h-26m-35s-716694
1,11,H,H,11,0,2025-05-30--12h-26m-35s-716694
1,10,H,H,11,0,2025-05-30--12h-26m-35s-716694
1,4,H,H,11,0,2025-05-30--12h-26m-35s-716694
1,7,H,H,11,0,2025-05-30--12h-26m-35s-716694
1,2,H,H,11,0,2025-05-30--12h-26m-35s-716694
4,9,H,H,11,0,2025-05-30--12h-26m-35s-716694
4,12,H,H,11,0,2025-05-30--12h-26m-35s-716694
4,11,H,H,11,0,2025-05-30--12h-26m-35s-716694
4,10,H,H,11,0,2025-05-30--12h-26m-35s-716694
4,7,H,H,11,0,2025-05-30--12h-26m-35s-716694
7,9,H,H,11,0,2025-05-30--12h-26m-35s-716694
7,12,H,H,11,0,2025-05-30--12h-26m-35s-716694
7,11,H,H,11,0,2025-05-30--12h-26m-35s-716694
7,10,H,H,11,0,2025-05-30--12h-26m-35s-716694
2,9,H,H,11,0,2025-05-30--12h-26m-35s-716694
2,12,H,H,11,0,2025-05-30--12h-26m-35s-716694
2,11,H,H,11,0,2025-05-30--12h-26m-35s-716694
2,10,H,H,11,0,2025-05-30--12h-26m-35s-716694
2,4,H,H,11,0,2025-05-30--12h-26m-35s-716694
2,7,H,H,11,0,2025-05-30--12h-26m-35s-716694
9,12,H,H,12,0,2025-05-30--12h-26m-35s-737048
9,11,H,H,12,0,2025-05-30--12h-26m-35s-737048
9,10,H,H,12,0,2025-05-30--12h-26m-35s-737048
11,12,H,H,12,0,2025-05-30--12h-26m-35s-737048
10,12,H,H,12,0,2025-05-30--12h-26m-35s-737048
10,11,H,H,12,0,2025-05-30--12h-26m-35s-737048
1,9,H,H,12,0,2025-05-30--12h-26m-35s-737048
1,12,H,H,12,0,2025-05-30--12h-26m-35s-737048
1,11,H,H,12,0,2025-05-30--12h-26m-35s-737048
1,10,H,H,12,0,2025-05-30--12h-26m-35s-737048
1,4,H,H,12,0,2025-05-30--12h-26m-35s-737048
1,7,H,H,12,0,2025-05-30--12h-26m-35s-737048
1,2,H,H,12,0,2025-05-30--12h-26m-35s-737048
4,9,H,H,12,0,2025-05-30--12h-26m-35s-737048
4,12,H,H,12,0,2025-05-30--12h-26m-35s-737048
4,11,H,H,12,0,2025-05-30--12h-26m-35s-737048
4,10,H,H,12,0,2025-05-30--12h-26m-35s-737048
4,7,H,H,12,0,2025-05-30--12h-26m-35s-737048
7,9,H,H,12,0,2025-05-30--12h-26m-35s-737048
7,12,H,H,12,0,2025-05-30--12h-26m-35s-737048
7,11,H,H,12,0,2025-05-30--12h-26m-35s-737048
7,10,H,H,12,0,2025-05-30--12h-26m-35s-737048
2,9,H,H,12,0,2025-05-30--12h-26m-35s-737048
2,12,H,H,12,0,2025-05-30--12h-26m-35s-737048
2,11,H,H,12,0,2025-05-30--12h-26m-35s-737048
2,10,H,H,12,0,2025-05-30--12h-26m-35s-737048
2,4,H,H,12,0,2025-05-30--12h-26m-35s-737048
2,7,H,H,12,0,2025-05-30--12h-26m-35s-737048
9,12,H,H,14,0,2025-05-30--12h-26m-35s-776018
9,11,H,H,14,0,2025-05-30--12h-26m-35s-776018
9,10,H,H,14,0,2025-05-30--12h-26m-35s-776018
11,12,H,H,14,0,2025-05-30--12h-26m-35s-776018
10,12,H,H,14,0,2025-05-30--12h-26m-35s-776018
10,11,H,H,14,0,2025-05-30--12h-26m-35s-776018
1,9,H,H,14,0,2025-05-30--12h-26m-35s-776018
1,12,H,H,14,0,2025-05-30--12h-26m-35s-776018
1,11,H,H,14,0,2025-05-30--12h-26m-35s-776018
1,10,H,H,14,0,2025-05-30--12h-26m-35s-776018
1,4,H,H,14,0,2025-05-30--12h-26m-35s-776018
1,7,H,H,14,0,2025-05-30--12h-26m-35s-776018
1,2,H,H,14,0,2025-05-30--12h-26m-35s-776018
4,9,H,H,14,0,2025-05-30--12h-26m-35s-776018
4,12,H,H,14,0,2025-05-30--12h-26m-35s-776018
4,11,H,H,14,0,2025-05-30--12h-26m-35s-776018
4,10,H,H,14,0,2025-05-30--12h-26m-35s-776018
4,7,H,H,14,0,2025-05-30--12h-26m-35s-776018
7,9,H,H,14,0,2025-05-30--12h-26m-35s-776018
7,12,H,H,14,0,2025-05-30--12h-26m-35s-776018
7,11,H,H,14,0,2025-05-30--12h-26m-35s-776018
7,10,H,H,14,0,2025-05-30--12h-26m-35s-776018
2,9,H,H,14,0,2025-05-30--12h-26m-35s-776018
2,12,H,H,14,0,2025-05-30--12h-26m-35s-776018
2,11,H,H,14,0,2025-05-30--12h-26m-35s-776018
2,10,H,H,14,0,2025-05-30--12h-26m-35s-776018
2,4,H,H,14,0,2025-05-30--12h-26m-35s-776018
2,7,H,H,14,0,2025-05-30--12h-26m-35s-776018
9,12,H,H,15,0,2025-05-30--12h-26m-35s-795124
9,11,H,H,15,0,2025-05-30--12h-26m-35s-795124
9,10,H,H,15,0,2025-05-30--12h-26m-35s-795124
11,12,H,H,15,0,2025-05-30--12h-26m-35s-795124
10,12,H,H,15,0,2025-05-30--12h-26m-35s-795124
10,11,H,H,15,0,2025-05-30--12h-26m-35s-795124
1,9,H,H,15,0,2025-05-30--12h-26m-35s-795124
1,12,H,H,15,0,2025-05-30--12h-26m-35s-795124
1,11,H,H,15,0,2025-05-30--12h-26m-35s-795124
1,10,H,H,15,0,2025-05-30--12h-26m-35s-795124
1,4,H,H,15,0,2025-05-30--12h-26m-35s-795124
1,7,H,H,15,0,2025-05-30--12h-26m-35s-795124
1,2,H,H,15,0,2025-05-30--12h-26m-35s-795124
4,9,H,H,15,0,2025-05-30--12h-26m-35s-795124
4,12,H,H,15,0,2025-05-30--12h-26m-35s-795124
4,11,H,H,15,0,2025-05-30--12h-26m-35s-795124
4,10,H,H,15,0,2025-05-30--12h-26m-35s-795124
4,7,H,H,15,0,2025-05-30--12h-26m-35s-795124
7,9,H,H,15,0,2025-05-30--12h-26m-35s-795124
7,12,H,H,15,0,2025-05-30--12h-26m-35s-795124
7,11,H,H,15,0,2025-05-30--12h-26m-35s-795124
7,10,H,H,15,0,2025-05-30--12h-26m-35s-795124
2,9,H,H,15,0,2025-05-30--12h-26m-35s-795124
2,12,H,H,15,0,2025-05-30--12h-26m-35s-795124
2,11,H,H,15,0,2025-05-30--12h-26m-35s-795124
2,10,H,H,15,0,2025-05-30--12h-26m-35s-795124
2,4,H,H,15,0,2025-05-30--12h-26m-35s-795124
2,7,H,H,15,0,2025-05-30--12h-26m-35s-795124
9,12,H,H,16,1,2025-05-30--12h-26m-35s-814817
9,11,H,H,16,0,2025-05-30--12h-26m-35s-814817
9,10,H,H,16,0,2025-05-30--12h-26m-35s-814817
11,12,H,H,16,0,2025-05-30--12h-26m-35s-814817
10,12,H,H,16,0,2025-05-30--12h-26m-35s-814817
10,11,H,H,16,0,2025-05-30--12h-26m-35s-814817
1,9,H,H,16,0,2025-05-30--12h-26m-35s-814817
1,12,H,H,16,0,2025-05-30--12h-26m-35s-814817
1,11,H,H,16,0,2025-05-30--12h-26m-35s-814817
1,10,H,H,16,0,2025-05-30--12h-26m-35s-814817
1,4,H,H,16,0,2025-05-30--12h-26m-35s-814817
1,7,H,H,16,0,2025-05-30--12h-26m-35s-814817
1,2,H,H,16,0,2025-05-30--12h-26m-35s-814817
4,9,H,H,16,0,2025-05-30--12h-26m-35s-814817
4,12,H,H,16,0,2025-05-30--12h-26m-35s-814817
4,11,H,H,16,0,2025-05-30--12h-26m-35s-814817
4,10,H,H,16,0,2025-05-30--12h-26m-35s-814817
4,7,H,H,16,0,2025-05-30--12h-26m-35s-814817
7,9,H,H,16,0,2025-05-30--12h-26m-35s-814817
7,12,H,H,16,0,2025-05-30--12h-26m-35s-814817
7,11,H,H,16,0,2025-05-30--12h-26m-35s-814817
7,10,H,H,16,0,2025-05-30--12h-26m-35s-814817
2,9,H,H,16,0,2025-05-30--12h-26m-35s-814817
2,12,H,H,16,0,2025-05-30--12h-26m-35s-814817
2,11,H,H,16,0,2025-05-30--12h-26m-35s-814817
2,10,H,H,16,0,2025-05-30--12h-26m-35s-814817
2,4,H,H,16,0,2025-05-30--12h-26m-35s-814817
2,7,H,H,16,0,2025-05-30--12h-26m-35s-814817
9,12,H,H,17,2,2025-05-30--12h-26m-35s-834787
9,11,H,H,17,0,2025-05-30--12h-26m-35s-834787
9,10,H,H,17,0,2025-05-30--12h-26m-35s-834787
11,12,H,H,17,0,2025-05-30--12h-26m-35s-834787
10,12,H,H,17,0,2025-05-30--12h-26m-35s-834787
10,11,H,H,17,0,2025-05-30--12h-26m-35s-834787
1,9,H,H,17,0,2025-05-30--12h-26m-35s-834787
1,12,H,H,17,0,2025-05-30--12h-26m-35s-834787
1,11,H,H,17,0,2025-05-30--12h-26m-35s-834787
1,10,H,H,17,0,2025-05-30--12h-26m-35s-834787
1,4,H,H,17,1,2025-05-30--12h-26m-35s-834787
1,7,H,H,17,0,2025-05-30--12h-26m-35s-834787
1,2,H,H,17,0,2025-05-30--12h-26m-35s-834787
4,9,H,H,17,0,2025-05-30--12h-26m-35s-834787
4,12,H,H,17,0,2025-05-30--12h-26m-35s-834787
4,11,H,H,17,0,2025-05-30--12h-26m-35s-834787
4,10,H,H,17,0,2025-05-30--12h-26m-35s-834787
4,7,H,H,17,0,2025-05-30--12h-26m-35s-834787
7,9,H,H,17,0,2025-05-30--12h-26m-35s-834787
7,12,H,H,17,0,2025-05-30--12h-26m-35s-834787
7,11,H,H,17,0,2025-05-30--12h-26m-35s-834787
7,10,H,H,17,0,2025-05-30--12h-26m-35s-834787
2,9,H,H,17,0,2025-05-30--12h-26m-35s-834787
2,12,H,H,17,0,2025-05-30--12h-26m-35s-834787
2,11,H,H,17,0,2025-05-30--12h-26m-35s-834787
2,10,H,H,17,0,2025-05-30--12h-26m-35s-834787
2,4,H,H,17,0,2025-05-30--12h-26m-35s-834787
2,7,H,H,17,0,2025-05-30--12h-26m-35s-834787
