theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time
3.015928947446201,1.5707963267948966,43.69490856792547,86.50889413408974,44.73801601258418,87.204330151321,10
