data_dir,C,SB,DB_V,DB_H,N
2025-06-03--17h-27m-14s,10.0,7.0,0.0,143.0,160.0
2025-06-03--17h-27m-14s,13.0,5.0,0.0,142.0,160.0
2025-06-03--17h-27m-14s,15.0,10.0,0.0,135.0,160.0
2025-06-03--17h-27m-14s,10.0,8.0,1.0,141.0,160.0
2025-06-03--17h-27m-14s,14.0,11.0,0.0,135.0,160.0
2025-06-03--17h-27m-14s,10.0,11.0,0.0,139.0,160.0
2025-06-03--17h-27m-14s,17.0,9.0,2.0,132.0,160.0
2025-06-03--17h-27m-14s,10.0,7.0,1.0,142.0,160.0
2025-06-03--17h-27m-14s,11.0,9.0,0.0,140.0,160.0
2025-06-03--17h-27m-14s,10.0,7.0,0.0,143.0,160.0
2025-06-03--17h-27m-14s,6.0,8.0,2.0,144.0,160.0
2025-06-03--17h-27m-14s,8.0,7.0,1.0,144.0,160.0
2025-06-03--17h-27m-14s,18.0,4.0,0.0,138.0,160.0
2025-06-03--17h-27m-14s,14.0,2.0,0.0,144.0,160.0
2025-06-03--17h-27m-14s,5.0,10.0,1.0,144.0,160.0
2025-06-03--17h-27m-14s,14.0,9.0,0.0,137.0,160.0
2025-06-03--17h-27m-14s,19.0,9.0,0.0,132.0,160.0
2025-06-03--17h-27m-14s,14.0,9.0,0.0,137.0,160.0
2025-06-03--17h-27m-14s,12.0,11.0,0.0,137.0,160.0
2025-06-03--17h-27m-14s,18.0,5.0,2.0,135.0,160.0
2025-06-03--17h-27m-14s,15.0,11.0,1.0,133.0,160.0
2025-06-03--17h-27m-14s,15.0,7.0,0.0,138.0,160.0
2025-06-03--17h-27m-14s,15.0,7.0,0.0,138.0,160.0
2025-06-03--17h-27m-14s,13.0,7.0,0.0,140.0,160.0
2025-06-03--17h-27m-14s,16.0,7.0,0.0,137.0,160.0
2025-06-03--17h-27m-14s,12.0,6.0,0.0,142.0,160.0
2025-06-03--17h-27m-14s,8.0,10.0,0.0,142.0,160.0
