theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
1.6506673264624336,0,27.218411951260254,47.359931405272,-33.73703820243418,-47.948484015019105,0.0001,100
