detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-20s-658663
9,11,SB,0,0,2025-05-23--16h-57m-20s-658663
9,10,SB,0,0,2025-05-23--16h-57m-20s-658663
11,12,SB,0,0,2025-05-23--16h-57m-20s-658663
10,12,SB,0,0,2025-05-23--16h-57m-20s-658663
10,11,DB_V,0,1,2025-05-23--16h-57m-20s-658663
1,9,C,0,0,2025-05-23--16h-57m-20s-658663
1,12,C,0,0,2025-05-23--16h-57m-20s-658663
1,11,C,0,0,2025-05-23--16h-57m-20s-658663
1,10,C,0,0,2025-05-23--16h-57m-20s-658663
1,4,DB_H,0,0,2025-05-23--16h-57m-20s-658663
1,7,SB,0,0,2025-05-23--16h-57m-20s-658663
1,2,SB,0,0,2025-05-23--16h-57m-20s-658663
4,9,C,0,0,2025-05-23--16h-57m-20s-658663
4,12,C,0,0,2025-05-23--16h-57m-20s-658663
4,11,C,0,0,2025-05-23--16h-57m-20s-658663
4,10,C,0,0,2025-05-23--16h-57m-20s-658663
4,7,SB,0,0,2025-05-23--16h-57m-20s-658663
7,9,C,0,0,2025-05-23--16h-57m-20s-658663
7,12,C,0,0,2025-05-23--16h-57m-20s-658663
7,11,C,0,0,2025-05-23--16h-57m-20s-658663
7,10,C,0,0,2025-05-23--16h-57m-20s-658663
2,9,C,0,0,2025-05-23--16h-57m-20s-658663
2,12,C,0,0,2025-05-23--16h-57m-20s-658663
2,11,C,0,0,2025-05-23--16h-57m-20s-658663
2,10,C,0,0,2025-05-23--16h-57m-20s-658663
2,4,SB,0,0,2025-05-23--16h-57m-20s-658663
2,7,DB_V,0,0,2025-05-23--16h-57m-20s-658663
9,12,DB_H,1,0,2025-05-23--16h-57m-20s-684434
9,11,SB,1,0,2025-05-23--16h-57m-20s-684434
9,10,SB,1,0,2025-05-23--16h-57m-20s-684434
11,12,SB,1,0,2025-05-23--16h-57m-20s-684434
10,12,SB,1,0,2025-05-23--16h-57m-20s-684434
10,11,DB_V,1,1,2025-05-23--16h-57m-20s-684434
1,9,C,1,0,2025-05-23--16h-57m-20s-684434
1,12,C,1,0,2025-05-23--16h-57m-20s-684434
1,11,C,1,0,2025-05-23--16h-57m-20s-684434
1,10,C,1,0,2025-05-23--16h-57m-20s-684434
1,4,DB_H,1,0,2025-05-23--16h-57m-20s-684434
1,7,SB,1,1,2025-05-23--16h-57m-20s-684434
1,2,SB,1,0,2025-05-23--16h-57m-20s-684434
4,9,C,1,0,2025-05-23--16h-57m-20s-684434
4,12,C,1,0,2025-05-23--16h-57m-20s-684434
4,11,C,1,0,2025-05-23--16h-57m-20s-684434
4,10,C,1,0,2025-05-23--16h-57m-20s-684434
