Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,49768,59182,68497,51253,118265,110435
1,D,74511,30670,67693,53469,142204,84139
2,R,94015,8175,134520,1334,228535,9509
3,V,49817,59584,67213,53324,117030,112908
4,A,24904,88990,66858,54965,91762,143955
5,L,6564,111020,549,107155,7113,218175
