detector_a_name,detector_b_name,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp,tomography_setting_t,tomography_setting_r,data_dir,estimation_label
10,12,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
1,12,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
1,11,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
1,10,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
1,4,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
4,12,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
4,11,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
4,10,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
4,7,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
7,12,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
7,11,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
7,10,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
2,9,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
2,12,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
2,11,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
2,10,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,C
2,4,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,379,0,2025-05-28--14h-25m-52s-775910,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,380,1,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
1,12,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
1,11,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
1,10,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
1,4,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
4,12,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
4,11,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
4,10,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
4,7,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
7,12,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
7,11,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
7,10,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
2,9,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
2,12,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
2,11,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
2,10,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,C
2,4,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,380,0,2025-05-28--14h-25m-52s-806924,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,381,1,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
1,12,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
1,11,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
1,10,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
1,4,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
4,12,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
4,11,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
4,10,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
4,7,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
7,12,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
7,11,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
7,10,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
2,9,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
2,12,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
2,11,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
2,10,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,C
2,4,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,381,0,2025-05-28--14h-25m-52s-837085,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,382,2,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
1,12,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
1,11,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
1,10,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
1,4,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
4,12,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
4,11,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
4,10,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
4,7,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
7,12,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
7,11,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
7,10,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
2,9,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
2,12,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
2,11,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
2,10,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,C
2,4,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,382,0,2025-05-28--14h-25m-52s-867458,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
1,12,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
1,11,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
1,10,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
1,4,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
4,12,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
4,11,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
4,10,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
4,7,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
7,12,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
7,11,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
7,10,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
2,9,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
2,12,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
2,11,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
2,10,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,C
2,4,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,383,0,2025-05-28--14h-25m-52s-901519,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,384,1,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,384,1,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
1,12,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
1,11,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
1,10,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
1,4,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
4,12,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
4,11,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
4,10,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
4,7,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
7,12,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
7,11,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
7,10,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
2,9,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
2,12,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
2,11,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
2,10,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,C
2,4,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,384,0,2025-05-28--14h-25m-52s-932505,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
1,12,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
1,11,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
1,10,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
1,4,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
4,12,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
4,11,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
4,10,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
4,7,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
7,12,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
7,11,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
7,10,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
2,9,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
2,12,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
2,11,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
2,10,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,C
2,4,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,385,0,2025-05-28--14h-25m-52s-963130,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
1,12,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
1,11,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
1,10,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
1,4,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
4,12,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
4,11,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
4,10,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
4,7,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
7,12,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
7,11,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
7,10,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
2,9,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
2,12,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
2,11,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
2,10,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,C
2,4,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,386,0,2025-05-28--14h-25m-52s-995828,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
1,12,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
1,11,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
1,10,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
1,4,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
4,12,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
4,11,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
4,10,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
4,7,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
7,12,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
7,11,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
7,10,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
2,9,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
2,12,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
2,11,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
2,10,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,C
2,4,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,SB
2,7,,,387,0,2025-05-28--14h-25m-53s-028251,H,H,2025-05-28--14h-25m-29s,DB_V
9,12,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,DB_H
9,11,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,SB
9,10,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,SB
11,12,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,SB
10,12,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,SB
10,11,,,388,1,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,DB_V
1,9,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
1,12,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
1,11,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
1,10,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
1,4,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,DB_H
1,7,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,SB
1,2,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,SB
4,9,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
4,12,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
4,11,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
4,10,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
4,7,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,SB
7,9,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
7,12,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
7,11,,,388,0,2025-05-28--14h-25m-53s-059354,H,H,2025-05-28--14h-25m-29s,C
