theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.792526803190927,0,41.34435656337225,80.28232441389534,-44.183131116307734,-82.12426867434202,0.0001,2000
