data_dir,C,SB,DB_V,DB_H,N
2025-06-03--19h-19m-42s,40.0,16.0,3.0,141.0,200.0
2025-06-03--19h-19m-42s,37.0,26.0,1.0,136.0,200.0
2025-06-03--19h-19m-42s,25.0,17.0,3.0,155.0,200.0
2025-06-03--19h-19m-42s,30.0,12.0,2.0,156.0,200.0
2025-06-03--19h-19m-42s,37.0,26.0,3.0,134.0,200.0
2025-06-03--19h-19m-42s,31.0,21.0,5.0,143.0,200.0
2025-06-03--19h-19m-42s,31.0,20.0,4.0,145.0,200.0
2025-06-03--19h-19m-42s,36.0,22.0,4.0,138.0,200.0
2025-06-03--19h-19m-42s,25.0,12.0,5.0,158.0,200.0
2025-06-03--19h-19m-42s,32.0,26.0,4.0,138.0,200.0
2025-06-03--19h-19m-42s,36.0,22.0,4.0,138.0,200.0
2025-06-03--19h-19m-42s,31.0,25.0,1.0,143.0,200.0
2025-06-03--19h-19m-42s,31.0,17.0,5.0,147.0,200.0
2025-06-03--19h-19m-42s,25.0,17.0,6.0,152.0,200.0
2025-06-03--19h-19m-42s,34.0,25.0,3.0,138.0,200.0
2025-06-03--19h-19m-42s,34.0,17.0,1.0,148.0,200.0
2025-06-03--19h-19m-42s,35.0,20.0,7.0,138.0,200.0
2025-06-03--19h-19m-42s,33.0,22.0,2.0,143.0,200.0
2025-06-03--19h-19m-42s,37.0,19.0,4.0,140.0,200.0
2025-06-03--19h-19m-42s,41.0,20.0,6.0,133.0,200.0
2025-06-03--19h-19m-42s,39.0,21.0,3.0,137.0,200.0
2025-06-03--19h-19m-42s,41.0,22.0,9.0,128.0,200.0
2025-06-03--19h-19m-42s,34.0,18.0,3.0,145.0,200.0
2025-06-03--19h-19m-42s,31.0,21.0,10.0,138.0,200.0
2025-06-03--19h-19m-42s,28.0,27.0,7.0,138.0,200.0
2025-06-03--19h-19m-42s,31.0,19.0,4.0,146.0,200.0
2025-06-03--19h-19m-42s,33.0,21.0,0.0,146.0,200.0
2025-06-03--19h-19m-42s,22.0,29.0,5.0,144.0,200.0
2025-06-03--19h-19m-42s,28.0,26.0,3.0,143.0,200.0
2025-06-03--19h-19m-42s,35.0,24.0,6.0,135.0,200.0
2025-06-03--19h-19m-42s,30.0,23.0,4.0,143.0,200.0
2025-06-03--19h-19m-42s,37.0,28.0,9.0,126.0,200.0
2025-06-03--19h-19m-42s,30.0,20.0,8.0,142.0,200.0
2025-06-03--19h-19m-42s,41.0,14.0,5.0,140.0,200.0
2025-06-03--19h-19m-42s,29.0,20.0,2.0,149.0,200.0
2025-06-03--19h-19m-42s,25.0,23.0,2.0,150.0,200.0
2025-06-03--19h-19m-42s,35.0,19.0,2.0,144.0,200.0
2025-06-03--19h-19m-42s,38.0,16.0,4.0,142.0,200.0
2025-06-03--19h-19m-42s,36.0,17.0,2.0,145.0,200.0
2025-06-03--19h-19m-42s,42.0,18.0,9.0,131.0,200.0
2025-06-03--19h-19m-42s,35.0,18.0,3.0,144.0,200.0
