data_dir,C',SB,VV,HH,N
2025-06-18--18h-34m-21s,23.0,27.0,7.0,103.0,160.0
2025-06-18--18h-34m-21s,19.0,25.0,2.0,114.0,160.0
2025-06-18--18h-34m-21s,20.0,18.0,5.0,117.0,160.0
2025-06-18--18h-34m-21s,15.0,27.0,4.0,114.0,160.0
2025-06-18--18h-34m-21s,21.0,12.0,6.0,121.0,160.0
2025-06-18--18h-34m-21s,25.0,17.0,3.0,115.0,160.0
2025-06-18--18h-34m-21s,13.0,21.0,5.0,121.0,160.0
2025-06-18--18h-34m-21s,28.0,17.0,3.0,112.0,160.0
2025-06-18--18h-34m-21s,18.0,19.0,4.0,119.0,160.0
2025-06-18--18h-34m-21s,20.0,24.0,2.0,114.0,160.0
2025-06-18--18h-34m-21s,19.0,16.0,6.0,119.0,160.0
2025-06-18--18h-34m-21s,23.0,22.0,3.0,112.0,160.0
2025-06-18--18h-34m-21s,23.0,20.0,1.0,116.0,160.0
2025-06-18--18h-34m-21s,16.0,17.0,0.0,127.0,160.0
2025-06-18--18h-34m-21s,14.0,25.0,2.0,119.0,160.0
2025-06-18--18h-34m-21s,22.0,28.0,0.0,110.0,160.0
2025-06-18--18h-34m-21s,16.0,19.0,4.0,121.0,160.0
2025-06-18--18h-34m-21s,22.0,17.0,2.0,119.0,160.0
2025-06-18--18h-34m-21s,21.0,13.0,4.0,122.0,160.0
2025-06-18--18h-34m-21s,20.0,27.0,2.0,111.0,160.0
2025-06-18--18h-34m-21s,27.0,28.0,5.0,100.0,160.0
2025-06-18--18h-34m-21s,18.0,22.0,1.0,119.0,160.0
2025-06-18--18h-34m-21s,23.0,17.0,0.0,120.0,160.0
2025-06-18--18h-34m-21s,24.0,11.0,6.0,119.0,160.0
2025-06-18--18h-34m-21s,23.0,19.0,4.0,114.0,160.0
2025-06-18--18h-34m-21s,13.0,20.0,3.0,124.0,160.0
2025-06-18--18h-34m-21s,19.0,21.0,3.0,117.0,160.0
2025-06-18--18h-34m-21s,20.0,17.0,5.0,118.0,160.0
2025-06-18--18h-34m-21s,19.0,20.0,3.0,118.0,160.0
2025-06-18--18h-34m-21s,16.0,22.0,1.0,121.0,160.0
2025-06-18--18h-34m-21s,21.0,25.0,2.0,112.0,160.0
2025-06-18--18h-34m-21s,22.0,26.0,5.0,107.0,160.0
2025-06-18--18h-34m-21s,23.0,26.0,2.0,109.0,160.0
2025-06-18--18h-34m-21s,15.0,25.0,7.0,113.0,160.0
2025-06-18--18h-34m-21s,20.0,13.0,1.0,126.0,160.0
2025-06-18--18h-34m-21s,14.0,22.0,2.0,122.0,160.0
2025-06-18--18h-34m-21s,14.0,23.0,6.0,117.0,160.0
2025-06-18--18h-34m-21s,10.0,28.0,8.0,114.0,160.0
2025-06-18--18h-34m-21s,12.0,20.0,5.0,123.0,160.0
2025-06-18--18h-34m-21s,11.0,25.0,1.0,123.0,160.0
2025-06-18--18h-34m-21s,12.0,28.0,1.0,119.0,160.0
2025-06-18--18h-34m-21s,16.0,20.0,2.0,122.0,160.0
2025-06-18--18h-34m-21s,18.0,19.0,2.0,121.0,160.0
2025-06-18--18h-34m-21s,14.0,23.0,5.0,118.0,160.0
2025-06-18--18h-34m-21s,17.0,26.0,2.0,115.0,160.0
2025-06-18--18h-34m-21s,25.0,20.0,3.0,112.0,160.0
2025-06-18--18h-34m-21s,28.0,15.0,3.0,114.0,160.0
2025-06-18--18h-34m-21s,14.0,16.0,1.0,129.0,160.0
2025-06-18--18h-34m-21s,27.0,17.0,2.0,114.0,160.0
2025-06-18--18h-34m-21s,14.0,19.0,1.0,126.0,160.0
2025-06-18--18h-34m-21s,16.0,21.0,5.0,118.0,160.0
2025-06-18--18h-34m-21s,22.0,22.0,1.0,115.0,160.0
2025-06-18--18h-34m-21s,18.0,20.0,4.0,118.0,160.0
2025-06-18--18h-34m-21s,16.0,15.0,5.0,124.0,160.0
2025-06-18--18h-34m-21s,21.0,16.0,4.0,119.0,160.0
2025-06-18--18h-34m-21s,15.0,17.0,6.0,122.0,160.0
2025-06-18--18h-34m-21s,15.0,17.0,4.0,124.0,160.0
2025-06-18--18h-34m-21s,26.0,17.0,6.0,111.0,160.0
2025-06-18--18h-34m-21s,24.0,15.0,7.0,114.0,160.0
2025-06-18--18h-34m-21s,18.0,14.0,4.0,124.0,160.0
2025-06-18--18h-34m-21s,23.0,21.0,4.0,112.0,160.0
2025-06-18--18h-34m-21s,19.0,20.0,5.0,116.0,160.0
2025-06-18--18h-34m-21s,17.0,20.0,3.0,120.0,160.0
2025-06-18--18h-34m-21s,21.0,13.0,3.0,123.0,160.0
2025-06-18--18h-34m-21s,23.0,23.0,2.0,112.0,160.0
2025-06-18--18h-34m-21s,19.0,14.0,3.0,124.0,160.0
2025-06-18--18h-34m-21s,27.0,18.0,7.0,108.0,160.0
2025-06-18--18h-34m-21s,26.0,24.0,6.0,104.0,160.0
2025-06-18--18h-34m-21s,19.0,19.0,4.0,118.0,160.0
2025-06-18--18h-34m-21s,12.0,18.0,4.0,126.0,160.0
2025-06-18--18h-34m-21s,14.0,21.0,1.0,124.0,160.0
2025-06-18--18h-34m-21s,24.0,19.0,5.0,112.0,160.0
2025-06-18--18h-34m-21s,13.0,20.0,2.0,125.0,160.0
2025-06-18--18h-34m-21s,22.0,27.0,4.0,107.0,160.0
2025-06-18--18h-34m-21s,20.0,21.0,3.0,116.0,160.0
2025-06-18--18h-34m-21s,18.0,20.0,5.0,117.0,160.0
2025-06-18--18h-34m-21s,17.0,17.0,3.0,123.0,160.0
2025-06-18--18h-34m-21s,19.0,24.0,2.0,115.0,160.0
2025-06-18--18h-34m-21s,17.0,21.0,1.0,121.0,160.0
2025-06-18--18h-34m-21s,23.0,22.0,3.0,112.0,160.0
2025-06-18--18h-34m-21s,15.0,20.0,4.0,121.0,160.0
2025-06-18--18h-34m-21s,21.0,20.0,7.0,112.0,160.0
2025-06-18--18h-34m-21s,20.0,19.0,3.0,118.0,160.0
2025-06-18--18h-34m-21s,21.0,19.0,3.0,117.0,160.0
2025-06-18--18h-34m-21s,17.0,15.0,2.0,126.0,160.0
2025-06-18--18h-34m-21s,21.0,23.0,2.0,114.0,160.0
2025-06-18--18h-34m-21s,15.0,16.0,4.0,125.0,160.0
2025-06-18--18h-34m-21s,17.0,24.0,2.0,117.0,160.0
2025-06-18--18h-34m-21s,11.0,19.0,1.0,129.0,160.0
2025-06-18--18h-34m-21s,23.0,19.0,4.0,114.0,160.0
2025-06-18--18h-34m-21s,15.0,20.0,4.0,121.0,160.0
2025-06-18--18h-34m-21s,20.0,25.0,3.0,112.0,160.0
2025-06-18--18h-34m-21s,23.0,24.0,2.0,111.0,160.0
2025-06-18--18h-34m-21s,21.0,13.0,3.0,123.0,160.0
2025-06-18--18h-34m-21s,27.0,20.0,5.0,108.0,160.0
