detector_a_name,detector_b_name,estimation_label,repetition,coincidences,timestamp
9,12,DB_H,0,0,2025-05-23--16h-57m-08s-977502
9,11,SB,0,0,2025-05-23--16h-57m-08s-977502
9,10,SB,0,0,2025-05-23--16h-57m-08s-977502
11,12,SB,0,0,2025-05-23--16h-57m-08s-977502
10,12,SB,0,0,2025-05-23--16h-57m-08s-977502
10,11,DB_V,0,0,2025-05-23--16h-57m-08s-977502
1,9,C,0,0,2025-05-23--16h-57m-08s-977502
1,12,C,0,0,2025-05-23--16h-57m-08s-977502
1,11,C,0,0,2025-05-23--16h-57m-08s-977502
1,10,C,0,0,2025-05-23--16h-57m-08s-977502
1,4,DB_H,0,0,2025-05-23--16h-57m-08s-977502
1,7,SB,0,0,2025-05-23--16h-57m-08s-977502
1,2,SB,0,0,2025-05-23--16h-57m-08s-977502
4,9,C,0,0,2025-05-23--16h-57m-08s-977502
4,12,C,0,0,2025-05-23--16h-57m-08s-977502
4,11,C,0,0,2025-05-23--16h-57m-08s-977502
4,10,C,0,0,2025-05-23--16h-57m-08s-977502
4,7,SB,0,0,2025-05-23--16h-57m-08s-977502
7,9,C,0,0,2025-05-23--16h-57m-08s-977502
7,12,C,0,0,2025-05-23--16h-57m-08s-977502
7,11,C,0,1,2025-05-23--16h-57m-08s-977502
7,10,C,0,0,2025-05-23--16h-57m-08s-977502
2,9,C,0,0,2025-05-23--16h-57m-08s-977502
2,12,C,0,0,2025-05-23--16h-57m-08s-977502
2,11,C,0,0,2025-05-23--16h-57m-08s-977502
2,10,C,0,0,2025-05-23--16h-57m-08s-977502
2,4,SB,0,0,2025-05-23--16h-57m-08s-977502
2,7,DB_V,0,0,2025-05-23--16h-57m-08s-977502
9,12,DB_H,1,0,2025-05-23--16h-57m-09s-002113
9,11,SB,1,0,2025-05-23--16h-57m-09s-002113
9,10,SB,1,1,2025-05-23--16h-57m-09s-002113
11,12,SB,1,0,2025-05-23--16h-57m-09s-002113
10,12,SB,1,0,2025-05-23--16h-57m-09s-002113
10,11,DB_V,1,0,2025-05-23--16h-57m-09s-002113
1,9,C,1,0,2025-05-23--16h-57m-09s-002113
1,12,C,1,0,2025-05-23--16h-57m-09s-002113
1,11,C,1,0,2025-05-23--16h-57m-09s-002113
1,10,C,1,0,2025-05-23--16h-57m-09s-002113
1,4,DB_H,1,0,2025-05-23--16h-57m-09s-002113
1,7,SB,1,1,2025-05-23--16h-57m-09s-002113
1,2,SB,1,0,2025-05-23--16h-57m-09s-002113
4,9,C,1,0,2025-05-23--16h-57m-09s-002113
4,12,C,1,0,2025-05-23--16h-57m-09s-002113
4,11,C,1,0,2025-05-23--16h-57m-09s-002113
4,10,C,1,0,2025-05-23--16h-57m-09s-002113
4,7,SB,1,0,2025-05-23--16h-57m-09s-002113
7,9,C,1,0,2025-05-23--16h-57m-09s-002113
7,12,C,1,0,2025-05-23--16h-57m-09s-002113
7,11,C,1,0,2025-05-23--16h-57m-09s-002113
7,10,C,1,0,2025-05-23--16h-57m-09s-002113
2,9,C,1,0,2025-05-23--16h-57m-09s-002113
2,12,C,1,0,2025-05-23--16h-57m-09s-002113
2,11,C,1,0,2025-05-23--16h-57m-09s-002113
2,10,C,1,0,2025-05-23--16h-57m-09s-002113
2,4,SB,1,0,2025-05-23--16h-57m-09s-002113
2,7,DB_V,1,0,2025-05-23--16h-57m-09s-002113
9,12,DB_H,2,0,2025-05-23--16h-57m-09s-021860
9,11,SB,2,0,2025-05-23--16h-57m-09s-021860
9,10,SB,2,0,2025-05-23--16h-57m-09s-021860
11,12,SB,2,0,2025-05-23--16h-57m-09s-021860
10,12,SB,2,0,2025-05-23--16h-57m-09s-021860
10,11,DB_V,2,1,2025-05-23--16h-57m-09s-021860
1,9,C,2,0,2025-05-23--16h-57m-09s-021860
