Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,279,75327,607,62042,886,137369
1,D,34154,38175,46555,31111,80709,69286
2,R,34656,36718,49199,29004,83855,65722
3,V,65478,460,87910,1163,153388,1623
4,A,32602,39094,44465,32592,77067,71686
5,L,32093,40175,43546,33142,75639,73317
