theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
2.356194490192345,1.5707963267948966,36.46945019723118,67.94441752552657,42.193012254118734,71.11315141155319,90,10,32.7C
