data_dir,C,DB_H,DB_V,SB,N
2025-05-23--18h-27m-01s,2.0,22.0,48.0,48.0,120.0
2025-05-23--18h-27m-01s,3.0,14.0,50.0,53.0,120.0
2025-05-23--18h-27m-01s,1.5,24.0,37.0,57.5,120.0
2025-05-23--18h-27m-01s,1.5,32.0,35.0,51.5,120.0
2025-05-23--18h-27m-01s,3.0,17.0,47.0,53.0,120.0
2025-05-23--18h-27m-01s,2.0,22.0,37.0,59.0,120.0
2025-05-23--18h-27m-01s,1.0,18.0,52.0,49.0,120.0
2025-05-23--18h-27m-01s,1.5,24.0,42.0,52.5,120.0
2025-05-23--18h-27m-01s,2.0,20.0,41.0,57.0,120.0
2025-05-23--18h-27m-01s,2.5,19.0,46.0,52.5,120.0
2025-05-23--18h-27m-01s,2.0,23.0,42.0,53.0,120.0
2025-05-23--18h-27m-01s,2.0,22.0,50.0,46.0,120.0
2025-05-23--18h-27m-01s,1.0,30.0,39.0,50.0,120.0
2025-05-23--18h-27m-01s,1.0,19.0,46.0,54.0,120.0
2025-05-23--18h-27m-01s,4.5,28.0,34.0,53.5,120.0
2025-05-23--18h-27m-01s,1.0,27.0,39.0,53.0,120.0
2025-05-23--18h-27m-01s,5.0,25.0,38.0,52.0,120.0
2025-05-23--18h-27m-01s,2.5,27.0,42.0,48.5,120.0
2025-05-23--18h-27m-01s,2.5,28.0,39.0,50.5,120.0
2025-05-23--18h-27m-01s,3.0,26.0,42.0,49.0,120.0
2025-05-23--18h-27m-01s,1.5,21.0,45.0,52.5,120.0
2025-05-23--18h-27m-01s,0.5,19.0,43.0,57.5,120.0
2025-05-23--18h-27m-01s,0.0,20.0,46.0,54.0,120.0
2025-05-23--18h-27m-01s,2.5,27.0,38.0,52.5,120.0
2025-05-23--18h-27m-01s,2.5,20.0,45.0,52.5,120.0
2025-05-23--18h-27m-01s,2.0,28.0,35.0,55.0,120.0
2025-05-23--18h-27m-01s,5.5,12.0,37.0,65.5,120.0
2025-05-23--18h-27m-01s,1.5,33.0,34.0,51.5,120.0
2025-05-23--18h-27m-01s,1.0,22.0,45.0,52.0,120.0
2025-05-23--18h-27m-01s,3.5,24.0,38.0,54.5,120.0
2025-05-23--18h-27m-01s,1.5,24.0,38.0,56.5,120.0
2025-05-23--18h-27m-01s,1.5,25.0,41.0,52.5,120.0
2025-05-23--18h-27m-01s,3.0,25.0,40.0,52.0,120.0
2025-05-23--18h-27m-01s,2.0,17.0,40.0,61.0,120.0
2025-05-23--18h-27m-01s,0.5,22.0,46.0,51.5,120.0
2025-05-23--18h-27m-01s,1.5,21.0,38.0,59.5,120.0
2025-05-23--18h-27m-01s,1.0,18.0,43.0,58.0,120.0
2025-05-23--18h-27m-01s,1.5,16.0,46.0,56.5,120.0
2025-05-23--18h-27m-01s,1.5,25.0,47.0,46.5,120.0
2025-05-23--18h-27m-01s,4.5,14.0,42.0,59.5,120.0
2025-05-23--18h-27m-01s,1.5,17.0,45.0,56.5,120.0
2025-05-23--18h-27m-01s,1.5,26.0,43.0,49.5,120.0
2025-05-23--18h-27m-01s,1.5,22.0,54.0,42.5,120.0
2025-05-23--18h-27m-01s,3.5,20.0,41.0,55.5,120.0
2025-05-23--18h-27m-01s,2.5,22.0,55.0,40.5,120.0
2025-05-23--18h-27m-01s,3.5,27.0,44.0,45.5,120.0
2025-05-23--18h-27m-01s,0.0,22.0,46.0,52.0,120.0
2025-05-23--18h-27m-01s,1.0,26.0,44.0,49.0,120.0
2025-05-23--18h-27m-01s,2.0,29.0,39.0,50.0,120.0
2025-05-23--18h-27m-01s,0.5,23.0,39.0,57.5,120.0
2025-05-23--18h-27m-01s,2.5,21.0,40.0,56.5,120.0
2025-05-23--18h-27m-01s,1.0,31.0,40.0,48.0,120.0
2025-05-23--18h-27m-01s,2.5,18.0,43.0,56.5,120.0
2025-05-23--18h-27m-01s,0.5,20.0,52.0,47.5,120.0
2025-05-23--18h-27m-01s,2.0,26.0,41.0,51.0,120.0
