data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--20h-04m-27s,9.0,10.0,10.0,11.0,40.0,,1.5707963267948966,0.7353144528166684
2025-06-03--20h-04m-27s,12.0,5.0,12.0,11.0,40.0,,1.746702094958613,0.8071441487925062
2025-06-03--20h-04m-27s,7.0,14.0,7.0,12.0,40.0,,1.3948905586311804,0.6522511548383569
2025-06-03--20h-04m-27s,11.0,11.0,13.0,5.0,40.0,,1.6208171836006666,0.9775965506452678
2025-06-03--20h-04m-27s,10.0,11.0,11.0,8.0,40.0,,1.5707963267948966,0.8410686705679303
2025-06-03--20h-04m-27s,11.0,6.0,14.0,9.0,40.0,,1.7721542475852274,0.8354818739782283
2025-06-03--20h-04m-27s,14.0,6.0,12.0,8.0,40.0,,1.7213645995715827,0.9235114787792441
2025-06-03--20h-04m-27s,7.0,12.0,9.0,12.0,40.0,,1.4957258357181802,0.6522511548383569
2025-06-03--20h-04m-27s,12.0,8.0,12.0,8.0,40.0,,1.6709637479564565,0.8860771237926136
2025-06-03--20h-04m-27s,12.0,10.0,9.0,9.0,40.0,,1.5457937218955355,0.857071947850131
2025-06-03--20h-04m-27s,9.0,8.0,15.0,8.0,40.0,,1.746702094958613,0.8148269163709889
2025-06-03--20h-04m-27s,7.0,12.0,8.0,13.0,40.0,,1.4706289056333368,0.6330518363897495
2025-06-03--20h-04m-27s,15.0,9.0,8.0,8.0,40.0,,1.5457937218955355,0.9400250139612085
2025-06-03--20h-04m-27s,15.0,11.0,7.0,7.0,40.0,,1.4706289056333368,0.9714824303776113
2025-06-03--20h-04m-27s,8.0,13.0,12.0,7.0,40.0,,1.5457937218955355,0.818756237602561
2025-06-03--20h-04m-27s,14.0,6.0,15.0,5.0,40.0,,1.7977393629734166,1.0321328607141094
2025-06-03--20h-04m-27s,9.0,12.0,11.0,8.0,40.0,,1.5457937218955355,0.8148269163709889
2025-06-03--20h-04m-27s,10.0,15.0,7.0,8.0,40.0,,1.369438406004566,0.8410686705679303
2025-06-03--20h-04m-27s,8.0,14.0,6.0,12.0,40.0,,1.369438406004566,0.684719203002283
2025-06-03--20h-04m-27s,13.0,13.0,9.0,5.0,40.0,,1.4706289056333368,1.0156751592381095
2025-06-03--20h-04m-27s,12.0,8.0,11.0,9.0,40.0,,1.6458668178716132,0.857071947850131
2025-06-03--20h-04m-27s,8.0,10.0,9.0,13.0,40.0,,1.5457937218955355,0.6651960550128186
