theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
2.670353755551324,0.7853981633974483,40.02668522902973,76.85630247649901,-35.38777644838997,-81.07481187596203,5e-05,30000
