theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,repetitions
0.7853981633974483,0.18636566589091993,13.52503267170461,22.05558247447343,-14.025528898626598,-21.79409246661317,0.0001,20000
