theta,delta_phi,psi_hwp_a,psi_qwp_a,psi_hwp_b,psi_qwp_b,measurement_time,power,temperature
2.22529479629277,1.5707963267948966,34.89606834019077,64.18100708167009,41.20279265595588,67.35850510122522,60,10,32.7C
