data_dir,C,DB_H,DB_V,SB,N
2025-05-31--01h-46m-43s,7.0,150.0,6.0,36.0,199.0
2025-05-31--01h-46m-43s,8.0,152.0,5.0,37.0,202.0
2025-05-31--01h-46m-43s,9.5,151.0,5.0,34.5,200.0
2025-05-31--01h-46m-43s,8.0,150.0,2.0,37.5,197.5
2025-05-31--01h-46m-43s,7.0,149.0,2.0,38.5,196.5
2025-05-31--01h-46m-43s,6.0,153.0,2.0,42.0,203.0
2025-05-31--01h-46m-43s,7.0,151.0,2.0,40.5,200.5
2025-05-31--01h-46m-43s,7.5,154.0,3.0,35.0,199.5
2025-05-31--01h-46m-43s,7.0,143.0,6.0,45.0,201.0
2025-05-31--01h-46m-43s,8.5,149.0,5.0,37.5,200.0
2025-05-31--01h-46m-43s,7.5,148.0,7.0,36.5,199.0
2025-05-31--01h-46m-43s,5.0,155.0,4.0,36.0,200.0
2025-05-31--01h-46m-43s,5.5,155.0,2.0,37.5,200.0
2025-05-31--01h-46m-43s,9.5,143.0,4.0,39.5,196.0
2025-05-31--01h-46m-43s,10.0,154.0,5.0,31.5,200.5
2025-05-31--01h-46m-43s,6.0,154.0,3.0,37.5,200.5
2025-05-31--01h-46m-43s,8.0,149.0,5.0,38.5,200.5
2025-05-31--01h-46m-43s,7.0,160.0,9.0,26.0,202.0
2025-05-31--01h-46m-43s,6.5,145.0,5.0,43.5,200.0
2025-05-31--01h-46m-43s,5.0,158.0,3.0,33.5,199.5
2025-05-31--01h-46m-43s,9.5,148.0,5.0,37.5,200.0
2025-05-31--01h-46m-43s,6.5,146.0,6.0,42.0,200.5
2025-05-31--01h-46m-43s,6.0,163.0,0.0,30.5,199.5
2025-05-31--01h-46m-43s,6.0,156.0,7.0,28.0,197.0
2025-05-31--01h-46m-43s,9.5,143.0,6.0,42.5,201.0
2025-05-31--01h-46m-43s,8.5,141.0,4.0,46.5,200.0
2025-05-31--01h-46m-43s,9.0,150.0,7.0,36.5,202.5
2025-05-31--01h-46m-43s,8.0,156.0,5.0,34.5,203.5
2025-05-31--01h-46m-43s,4.5,153.0,3.0,41.0,201.5
2025-05-31--01h-46m-43s,8.0,150.0,4.0,37.0,199.0
2025-05-31--01h-46m-43s,7.5,146.0,5.0,42.0,200.5
2025-05-31--01h-46m-43s,6.5,143.0,7.0,41.0,197.5
2025-05-31--01h-46m-43s,8.0,145.0,6.0,42.0,201.0
2025-05-31--01h-46m-43s,6.5,147.0,2.0,43.0,198.5
2025-05-31--01h-46m-43s,9.5,146.0,2.0,43.0,200.5
2025-05-31--01h-46m-43s,5.5,156.0,6.0,31.5,199.0
2025-05-31--01h-46m-43s,3.5,162.0,2.0,30.0,197.5
2025-05-31--01h-46m-43s,8.0,147.0,4.0,39.0,198.0
2025-05-31--01h-46m-43s,6.0,151.0,4.0,38.0,199.0
2025-05-31--01h-46m-43s,7.0,150.0,5.0,38.0,200.0
2025-05-31--01h-46m-43s,10.5,147.0,6.0,36.0,199.5
2025-05-31--01h-46m-43s,10.0,154.0,3.0,30.5,197.5
2025-05-31--01h-46m-43s,9.0,147.0,7.0,36.0,199.0
2025-05-31--01h-46m-43s,9.0,153.0,3.0,36.5,201.5
2025-05-31--01h-46m-43s,6.5,144.0,6.0,41.0,197.5
2025-05-31--01h-46m-43s,4.5,153.0,2.0,40.5,200.0
2025-05-31--01h-46m-43s,4.0,158.0,8.0,31.0,201.0
2025-05-31--01h-46m-43s,7.0,153.0,3.0,38.0,201.0
2025-05-31--01h-46m-43s,6.0,148.0,5.0,40.0,199.0
2025-05-31--01h-46m-43s,7.0,155.0,6.0,29.0,197.0
2025-05-31--01h-46m-43s,8.0,145.0,3.0,43.0,199.0
2025-05-31--01h-46m-43s,11.0,150.0,2.0,35.5,198.5
2025-05-31--01h-46m-43s,7.0,161.0,4.0,26.5,198.5
2025-05-31--01h-46m-43s,5.0,158.0,5.0,32.5,200.5
2025-05-31--01h-46m-43s,5.5,146.0,2.0,48.5,202.0
2025-05-31--01h-46m-43s,11.5,145.0,7.0,36.0,199.5
2025-05-31--01h-46m-43s,8.0,146.0,1.0,45.0,200.0
2025-05-31--01h-46m-43s,11.0,146.0,1.0,40.5,198.5
2025-05-31--01h-46m-43s,7.5,153.0,4.0,35.0,199.5
2025-05-31--01h-46m-43s,7.0,146.0,4.0,41.0,198.0
2025-05-31--01h-46m-43s,12.0,147.0,7.0,33.0,199.0
2025-05-31--01h-46m-43s,6.0,150.0,5.0,35.5,196.5
2025-05-31--01h-46m-43s,6.0,154.0,3.0,34.5,197.5
2025-05-31--01h-46m-43s,4.5,156.0,4.0,35.0,199.5
2025-05-31--01h-46m-43s,8.0,151.0,5.0,35.0,199.0
2025-05-31--01h-46m-43s,7.0,145.0,5.0,41.0,198.0
2025-05-31--01h-46m-43s,11.5,146.0,6.0,37.5,201.0
2025-05-31--01h-46m-43s,3.0,154.0,3.0,40.0,200.0
2025-05-31--01h-46m-43s,6.5,148.0,5.0,38.5,198.0
2025-05-31--01h-46m-43s,7.0,157.0,4.0,30.0,198.0
2025-05-31--01h-46m-43s,6.5,150.0,6.0,35.0,197.5
2025-05-31--01h-46m-43s,6.5,144.0,7.0,40.0,197.5
2025-05-31--01h-46m-43s,6.5,140.0,4.0,50.0,200.5
2025-05-31--01h-46m-43s,10.5,140.0,6.0,42.0,198.5
2025-05-31--01h-46m-43s,10.5,142.0,4.0,44.0,200.5
2025-05-31--01h-46m-43s,5.0,155.0,6.0,36.0,202.0
2025-05-31--01h-46m-43s,7.5,142.0,3.0,47.5,200.0
2025-05-31--01h-46m-43s,5.5,151.0,2.0,41.5,200.0
2025-05-31--01h-46m-43s,6.5,150.0,3.0,40.0,199.5
2025-05-31--01h-46m-43s,8.0,151.0,3.0,39.0,201.0
2025-05-31--01h-46m-43s,8.5,153.0,5.0,33.0,199.5
2025-05-31--01h-46m-43s,10.5,147.0,3.0,39.5,200.0
2025-05-31--01h-46m-43s,9.5,148.0,1.0,41.5,200.0
2025-05-31--01h-46m-43s,9.0,154.0,4.0,32.5,199.5
2025-05-31--01h-46m-43s,6.0,148.0,3.0,41.0,198.0
2025-05-31--01h-46m-43s,5.5,152.0,2.0,39.0,198.5
2025-05-31--01h-46m-43s,8.5,148.0,6.0,39.5,202.0
2025-05-31--01h-46m-43s,6.5,141.0,4.0,47.0,198.5
2025-05-31--01h-46m-43s,9.5,149.0,3.0,36.0,197.5
2025-05-31--01h-46m-43s,7.0,148.0,6.0,37.5,198.5
2025-05-31--01h-46m-43s,7.0,165.0,7.0,23.5,202.5
