data_dir,C,SB,DB_V,DB_H,N
2025-06-23--18h-46m-06s,4.0,39.0,16.0,21.0,80.0
2025-06-23--18h-46m-06s,3.0,44.0,14.0,19.0,80.0
2025-06-23--18h-46m-06s,0.0,44.0,17.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,38.0,16.0,24.0,80.0
2025-06-23--18h-46m-06s,2.0,38.0,23.0,17.0,80.0
2025-06-23--18h-46m-06s,1.0,38.0,20.0,21.0,80.0
2025-06-23--18h-46m-06s,1.0,44.0,20.0,15.0,80.0
2025-06-23--18h-46m-06s,3.0,42.0,18.0,17.0,80.0
2025-06-23--18h-46m-06s,3.0,47.0,11.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,44.0,19.0,15.0,80.0
2025-06-23--18h-46m-06s,1.0,36.0,26.0,17.0,80.0
2025-06-23--18h-46m-06s,1.0,45.0,21.0,13.0,80.0
2025-06-23--18h-46m-06s,1.0,39.0,16.0,24.0,80.0
2025-06-23--18h-46m-06s,5.0,40.0,15.0,20.0,80.0
2025-06-23--18h-46m-06s,1.0,36.0,22.0,21.0,80.0
2025-06-23--18h-46m-06s,1.0,44.0,16.0,19.0,80.0
2025-06-23--18h-46m-06s,0.0,27.0,28.0,25.0,80.0
2025-06-23--18h-46m-06s,1.0,45.0,16.0,18.0,80.0
2025-06-23--18h-46m-06s,0.0,42.0,23.0,15.0,80.0
2025-06-23--18h-46m-06s,3.0,36.0,23.0,18.0,80.0
2025-06-23--18h-46m-06s,0.0,37.0,20.0,23.0,80.0
2025-06-23--18h-46m-06s,0.0,46.0,20.0,14.0,80.0
2025-06-23--18h-46m-06s,1.0,48.0,18.0,13.0,80.0
2025-06-23--18h-46m-06s,0.0,42.0,18.0,20.0,80.0
2025-06-23--18h-46m-06s,2.0,43.0,21.0,14.0,80.0
2025-06-23--18h-46m-06s,1.0,33.0,20.0,26.0,80.0
2025-06-23--18h-46m-06s,0.0,31.0,24.0,25.0,80.0
2025-06-23--18h-46m-06s,1.0,42.0,20.0,17.0,80.0
2025-06-23--18h-46m-06s,0.0,36.0,23.0,21.0,80.0
2025-06-23--18h-46m-06s,1.0,33.0,18.0,28.0,80.0
2025-06-23--18h-46m-06s,1.0,36.0,23.0,20.0,80.0
2025-06-23--18h-46m-06s,1.0,37.0,15.0,27.0,80.0
2025-06-23--18h-46m-06s,1.0,43.0,20.0,16.0,80.0
2025-06-23--18h-46m-06s,5.0,35.0,14.0,26.0,80.0
2025-06-23--18h-46m-06s,1.0,42.0,18.0,19.0,80.0
2025-06-23--18h-46m-06s,1.0,41.0,21.0,17.0,80.0
2025-06-23--18h-46m-06s,3.0,38.0,15.0,24.0,80.0
2025-06-23--18h-46m-06s,2.0,37.0,21.0,20.0,80.0
2025-06-23--18h-46m-06s,3.0,43.0,19.0,15.0,80.0
2025-06-23--18h-46m-06s,3.0,37.0,24.0,16.0,80.0
2025-06-23--18h-46m-06s,1.0,34.0,23.0,22.0,80.0
2025-06-23--18h-46m-06s,2.0,33.0,15.0,30.0,80.0
2025-06-23--18h-46m-06s,1.0,45.0,19.0,15.0,80.0
2025-06-23--18h-46m-06s,0.0,42.0,15.0,23.0,80.0
2025-06-23--18h-46m-06s,1.0,34.0,23.0,22.0,80.0
2025-06-23--18h-46m-06s,1.0,42.0,22.0,15.0,80.0
2025-06-23--18h-46m-06s,0.0,44.0,22.0,14.0,80.0
2025-06-23--18h-46m-06s,1.0,33.0,22.0,24.0,80.0
2025-06-23--18h-46m-06s,0.0,46.0,19.0,15.0,80.0
2025-06-23--18h-46m-06s,3.0,42.0,19.0,16.0,80.0
2025-06-23--18h-46m-06s,2.0,40.0,22.0,16.0,80.0
2025-06-23--18h-46m-06s,4.0,39.0,14.0,23.0,80.0
2025-06-23--18h-46m-06s,1.0,36.0,20.0,23.0,80.0
2025-06-23--18h-46m-06s,2.0,41.0,20.0,17.0,80.0
2025-06-23--18h-46m-06s,2.0,33.0,23.0,22.0,80.0
2025-06-23--18h-46m-06s,0.0,44.0,19.0,17.0,80.0
2025-06-23--18h-46m-06s,2.0,48.0,12.0,18.0,80.0
2025-06-23--18h-46m-06s,3.0,42.0,14.0,21.0,80.0
2025-06-23--18h-46m-06s,2.0,44.0,19.0,15.0,80.0
2025-06-23--18h-46m-06s,1.0,37.0,23.0,19.0,80.0
2025-06-23--18h-46m-06s,3.0,35.0,22.0,20.0,80.0
2025-06-23--18h-46m-06s,0.0,38.0,19.0,23.0,80.0
2025-06-23--18h-46m-06s,2.0,38.0,20.0,20.0,80.0
2025-06-23--18h-46m-06s,2.0,37.0,22.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,40.0,22.0,16.0,80.0
2025-06-23--18h-46m-06s,1.0,33.0,26.0,20.0,80.0
2025-06-23--18h-46m-06s,2.0,37.0,14.0,27.0,80.0
2025-06-23--18h-46m-06s,2.0,40.0,19.0,19.0,80.0
2025-06-23--18h-46m-06s,1.0,42.0,14.0,23.0,80.0
2025-06-23--18h-46m-06s,0.0,39.0,24.0,17.0,80.0
2025-06-23--18h-46m-06s,2.0,44.0,16.0,18.0,80.0
2025-06-23--18h-46m-06s,2.0,33.0,16.0,29.0,80.0
2025-06-23--18h-46m-06s,0.0,50.0,11.0,19.0,80.0
2025-06-23--18h-46m-06s,0.0,51.0,16.0,13.0,80.0
2025-06-23--18h-46m-06s,0.0,38.0,27.0,15.0,80.0
2025-06-23--18h-46m-06s,1.0,34.0,19.0,26.0,80.0
2025-06-23--18h-46m-06s,1.0,39.0,15.0,25.0,80.0
2025-06-23--18h-46m-06s,1.0,35.0,12.0,32.0,80.0
2025-06-23--18h-46m-06s,1.0,33.0,23.0,23.0,80.0
2025-06-23--18h-46m-06s,1.0,50.0,12.0,17.0,80.0
2025-06-23--18h-46m-06s,0.0,35.0,24.0,21.0,80.0
2025-06-23--18h-46m-06s,0.0,38.0,17.0,25.0,80.0
2025-06-23--18h-46m-06s,1.0,44.0,10.0,25.0,80.0
2025-06-23--18h-46m-06s,1.0,37.0,23.0,19.0,80.0
2025-06-23--18h-46m-06s,4.0,37.0,15.0,24.0,80.0
2025-06-23--18h-46m-06s,0.0,34.0,18.0,28.0,80.0
2025-06-23--18h-46m-06s,0.0,37.0,20.0,23.0,80.0
2025-06-23--18h-46m-06s,1.0,45.0,22.0,12.0,80.0
2025-06-23--18h-46m-06s,0.0,45.0,17.0,18.0,80.0
2025-06-23--18h-46m-06s,0.0,45.0,21.0,14.0,80.0
2025-06-23--18h-46m-06s,2.0,37.0,11.0,30.0,80.0
2025-06-23--18h-46m-06s,1.0,46.0,17.0,16.0,80.0
2025-06-23--18h-46m-06s,1.0,38.0,16.0,25.0,80.0
2025-06-23--18h-46m-06s,3.0,31.0,16.0,30.0,80.0
2025-06-23--18h-46m-06s,3.0,46.0,14.0,17.0,80.0
2025-06-23--18h-46m-06s,2.0,44.0,14.0,20.0,80.0
2025-06-23--18h-46m-06s,1.0,39.0,18.0,22.0,80.0
2025-06-23--18h-46m-06s,2.0,35.0,24.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,41.0,16.0,21.0,80.0
2025-06-23--18h-46m-06s,2.0,39.0,13.0,26.0,80.0
2025-06-23--18h-46m-06s,2.0,33.0,20.0,25.0,80.0
2025-06-23--18h-46m-06s,0.0,40.0,14.0,26.0,80.0
2025-06-23--18h-46m-06s,1.0,33.0,23.0,23.0,80.0
2025-06-23--18h-46m-06s,0.0,39.0,21.0,20.0,80.0
2025-06-23--18h-46m-06s,1.0,38.0,22.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,33.0,23.0,22.0,80.0
2025-06-23--18h-46m-06s,1.0,38.0,20.0,21.0,80.0
2025-06-23--18h-46m-06s,2.0,36.0,22.0,20.0,80.0
2025-06-23--18h-46m-06s,1.0,41.0,17.0,21.0,80.0
2025-06-23--18h-46m-06s,5.0,36.0,16.0,23.0,80.0
2025-06-23--18h-46m-06s,1.0,38.0,16.0,25.0,80.0
2025-06-23--18h-46m-06s,0.0,40.0,21.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,37.0,20.0,21.0,80.0
2025-06-23--18h-46m-06s,0.0,40.0,23.0,17.0,80.0
2025-06-23--18h-46m-06s,2.0,45.0,16.0,17.0,80.0
2025-06-23--18h-46m-06s,0.0,39.0,14.0,27.0,80.0
2025-06-23--18h-46m-06s,1.0,36.0,20.0,23.0,80.0
2025-06-23--18h-46m-06s,0.0,42.0,14.0,24.0,80.0
2025-06-23--18h-46m-06s,2.0,39.0,20.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,41.0,16.0,21.0,80.0
2025-06-23--18h-46m-06s,0.0,38.0,23.0,19.0,80.0
2025-06-23--18h-46m-06s,2.0,34.0,24.0,20.0,80.0
2025-06-23--18h-46m-06s,1.0,35.0,19.0,25.0,80.0
2025-06-23--18h-46m-06s,0.0,42.0,19.0,19.0,80.0
2025-06-23--18h-46m-06s,1.0,43.0,19.0,17.0,80.0
2025-06-23--18h-46m-06s,1.0,40.0,17.0,22.0,80.0
2025-06-23--18h-46m-06s,1.0,45.0,18.0,16.0,80.0
2025-06-23--18h-46m-06s,0.0,43.0,18.0,19.0,80.0
2025-06-23--18h-46m-06s,3.0,29.0,24.0,24.0,80.0
2025-06-23--18h-46m-06s,4.0,44.0,17.0,15.0,80.0
2025-06-23--18h-46m-06s,0.0,37.0,18.0,25.0,80.0
2025-06-23--18h-46m-06s,3.0,32.0,19.0,26.0,80.0
2025-06-23--18h-46m-06s,1.0,29.0,26.0,24.0,80.0
2025-06-23--18h-46m-06s,2.0,38.0,16.0,24.0,80.0
2025-06-23--18h-46m-06s,3.0,36.0,22.0,19.0,80.0
2025-06-23--18h-46m-06s,1.0,50.0,14.0,15.0,80.0
2025-06-23--18h-46m-06s,2.0,34.0,17.0,27.0,80.0
2025-06-23--18h-46m-06s,0.0,40.0,23.0,17.0,80.0
2025-06-23--18h-46m-06s,2.0,47.0,18.0,13.0,80.0
2025-06-23--18h-46m-06s,2.0,43.0,20.0,15.0,80.0
2025-06-23--18h-46m-06s,4.0,36.0,21.0,19.0,80.0
2025-06-23--18h-46m-06s,1.0,27.0,23.0,29.0,80.0
2025-06-23--18h-46m-06s,2.0,43.0,14.0,21.0,80.0
2025-06-23--18h-46m-06s,2.0,35.0,22.0,21.0,80.0
2025-06-23--18h-46m-06s,1.0,37.0,22.0,20.0,80.0
2025-06-23--18h-46m-06s,0.0,36.0,24.0,20.0,80.0
2025-06-23--18h-46m-06s,0.0,39.0,18.0,23.0,80.0
2025-06-23--18h-46m-06s,1.0,36.0,21.0,22.0,80.0
2025-06-23--18h-46m-06s,2.0,41.0,15.0,22.0,80.0
2025-06-23--18h-46m-06s,2.0,37.0,24.0,17.0,80.0
2025-06-23--18h-46m-06s,4.0,30.0,20.0,26.0,80.0
2025-06-23--18h-46m-06s,2.0,36.0,17.0,25.0,80.0
2025-06-23--18h-46m-06s,1.0,40.0,19.0,20.0,80.0
2025-06-23--18h-46m-06s,1.0,42.0,15.0,22.0,80.0
2025-06-23--18h-46m-06s,0.0,42.0,16.0,22.0,80.0
2025-06-23--18h-46m-06s,0.0,42.0,18.0,20.0,80.0
2025-06-23--18h-46m-06s,0.0,35.0,18.0,27.0,80.0
2025-06-23--18h-46m-06s,1.0,34.0,18.0,27.0,80.0
