Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,82149,17021,112256,16743,194405,33764
1,D,31480,77295,25359,84567,56839,161862
2,R,77240,23332,86680,37017,163920,60349
3,V,14038,98168,17293,89663,31331,187831
4,A,63494,38263,102829,23115,166323,61378
5,L,18689,92953,41463,72685,60152,165638
