data_dir,C',SB,VV,HH,N
2025-06-03--18h-22m-37s,72.0,3.0,21.0,104.0,200.0
2025-06-03--18h-22m-37s,65.0,6.0,21.0,108.0,200.0
2025-06-03--18h-22m-37s,77.0,0.0,10.0,113.0,200.0
2025-06-03--18h-22m-37s,76.0,3.0,17.0,104.0,200.0
2025-06-03--18h-22m-37s,75.0,3.0,19.0,103.0,200.0
2025-06-03--18h-22m-37s,75.0,1.0,22.0,102.0,200.0
2025-06-03--18h-22m-37s,83.0,3.0,8.0,106.0,200.0
2025-06-03--18h-22m-37s,78.0,6.0,14.0,102.0,200.0
2025-06-03--18h-22m-37s,59.0,3.0,19.0,119.0,200.0
2025-06-03--18h-22m-37s,70.0,0.0,9.0,121.0,200.0
2025-06-03--18h-22m-37s,71.0,1.0,14.0,114.0,200.0
2025-06-03--18h-22m-37s,70.0,3.0,16.0,111.0,200.0
2025-06-03--18h-22m-37s,65.0,2.0,21.0,112.0,200.0
2025-06-03--18h-22m-37s,78.0,5.0,16.0,101.0,200.0
2025-06-03--18h-22m-37s,71.0,2.0,23.0,104.0,200.0
2025-06-03--18h-22m-37s,77.0,3.0,11.0,109.0,200.0
2025-06-03--18h-22m-37s,68.0,5.0,16.0,111.0,200.0
2025-06-03--18h-22m-37s,73.0,1.0,14.0,112.0,200.0
2025-06-03--18h-22m-37s,57.0,1.0,16.0,126.0,200.0
2025-06-03--18h-22m-37s,79.0,2.0,18.0,101.0,200.0
2025-06-03--18h-22m-37s,71.0,2.0,14.0,113.0,200.0
2025-06-03--18h-22m-37s,82.0,4.0,6.0,108.0,200.0
2025-06-03--18h-22m-37s,87.0,1.0,18.0,94.0,200.0
2025-06-03--18h-22m-37s,75.0,3.0,19.0,103.0,200.0
2025-06-03--18h-22m-37s,71.0,5.0,12.0,112.0,200.0
2025-06-03--18h-22m-37s,64.0,3.0,16.0,117.0,200.0
2025-06-03--18h-22m-37s,82.0,3.0,21.0,94.0,200.0
2025-06-03--18h-22m-37s,77.0,2.0,16.0,105.0,200.0
2025-06-03--18h-22m-37s,73.0,3.0,12.0,112.0,200.0
2025-06-03--18h-22m-37s,81.0,4.0,21.0,94.0,200.0
2025-06-03--18h-22m-37s,75.0,3.0,11.0,111.0,200.0
2025-06-03--18h-22m-37s,71.0,5.0,16.0,108.0,200.0
2025-06-03--18h-22m-37s,79.0,5.0,12.0,104.0,200.0
2025-06-03--18h-22m-37s,70.0,4.0,13.0,113.0,200.0
2025-06-03--18h-22m-37s,72.0,1.0,15.0,112.0,200.0
2025-06-03--18h-22m-37s,63.0,1.0,11.0,125.0,200.0
2025-06-03--18h-22m-37s,75.0,6.0,25.0,94.0,200.0
2025-06-03--18h-22m-37s,64.0,3.0,17.0,116.0,200.0
2025-06-03--18h-22m-37s,75.0,2.0,13.0,110.0,200.0
2025-06-03--18h-22m-37s,71.0,2.0,16.0,111.0,200.0
2025-06-03--18h-22m-37s,69.0,1.0,24.0,106.0,200.0
2025-06-03--18h-22m-37s,81.0,1.0,16.0,102.0,200.0
2025-06-03--18h-22m-37s,76.0,3.0,16.0,105.0,200.0
2025-06-03--18h-22m-37s,71.0,4.0,12.0,113.0,200.0
2025-06-03--18h-22m-37s,57.0,1.0,22.0,120.0,200.0
2025-06-03--18h-22m-37s,62.0,2.0,22.0,114.0,200.0
2025-06-03--18h-22m-37s,69.0,1.0,15.0,115.0,200.0
2025-06-03--18h-22m-37s,69.0,5.0,14.0,112.0,200.0
2025-06-03--18h-22m-37s,78.0,3.0,14.0,105.0,200.0
2025-06-03--18h-22m-37s,87.0,4.0,19.0,90.0,200.0
2025-06-03--18h-22m-37s,80.0,3.0,14.0,103.0,200.0
2025-06-03--18h-22m-37s,68.0,5.0,15.0,112.0,200.0
2025-06-03--18h-22m-37s,61.0,0.0,13.0,126.0,200.0
2025-06-03--18h-22m-37s,78.0,4.0,8.0,110.0,200.0
2025-06-03--18h-22m-37s,73.0,2.0,15.0,110.0,200.0
2025-06-03--18h-22m-37s,70.0,2.0,14.0,114.0,200.0
