data_dir,C,SB,DB_V,DB_H,N
2025-06-18--18h-41m-18s,106.0,34.0,1.0,59.0,200.0
2025-06-18--18h-41m-18s,89.0,35.0,2.0,74.0,200.0
2025-06-18--18h-41m-18s,112.0,24.0,1.0,63.0,200.0
2025-06-18--18h-41m-18s,105.0,24.0,1.0,70.0,200.0
2025-06-18--18h-41m-18s,92.0,29.0,3.0,76.0,200.0
2025-06-18--18h-41m-18s,109.0,21.0,4.0,66.0,200.0
2025-06-18--18h-41m-18s,93.0,35.0,4.0,68.0,200.0
2025-06-18--18h-41m-18s,96.0,27.0,2.0,75.0,200.0
2025-06-18--18h-41m-18s,89.0,21.0,5.0,85.0,200.0
2025-06-18--18h-41m-18s,98.0,26.0,1.0,75.0,200.0
2025-06-18--18h-41m-18s,89.0,33.0,1.0,77.0,200.0
2025-06-18--18h-41m-18s,109.0,27.0,2.0,62.0,200.0
2025-06-18--18h-41m-18s,94.0,28.0,5.0,73.0,200.0
2025-06-18--18h-41m-18s,98.0,26.0,3.0,73.0,200.0
2025-06-18--18h-41m-18s,100.0,22.0,1.0,77.0,200.0
2025-06-18--18h-41m-18s,94.0,24.0,4.0,78.0,200.0
2025-06-18--18h-41m-18s,110.0,29.0,2.0,59.0,200.0
2025-06-18--18h-41m-18s,89.0,28.0,2.0,81.0,200.0
2025-06-18--18h-41m-18s,107.0,19.0,8.0,66.0,200.0
2025-06-18--18h-41m-18s,101.0,23.0,5.0,71.0,200.0
2025-06-18--18h-41m-18s,95.0,24.0,2.0,79.0,200.0
2025-06-18--18h-41m-18s,104.0,24.0,1.0,71.0,200.0
2025-06-18--18h-41m-18s,91.0,31.0,4.0,74.0,200.0
2025-06-18--18h-41m-18s,104.0,18.0,3.0,75.0,200.0
2025-06-18--18h-41m-18s,97.0,18.0,2.0,83.0,200.0
2025-06-18--18h-41m-18s,97.0,20.0,2.0,81.0,200.0
2025-06-18--18h-41m-18s,103.0,28.0,1.0,68.0,200.0
2025-06-18--18h-41m-18s,99.0,18.0,5.0,78.0,200.0
2025-06-18--18h-41m-18s,110.0,25.0,3.0,62.0,200.0
2025-06-18--18h-41m-18s,100.0,21.0,2.0,77.0,200.0
2025-06-18--18h-41m-18s,97.0,36.0,3.0,64.0,200.0
2025-06-18--18h-41m-18s,98.0,25.0,0.0,77.0,200.0
2025-06-18--18h-41m-18s,109.0,18.0,2.0,71.0,200.0
2025-06-18--18h-41m-18s,104.0,26.0,0.0,70.0,200.0
2025-06-18--18h-41m-18s,97.0,24.0,2.0,77.0,200.0
2025-06-18--18h-41m-18s,109.0,17.0,2.0,72.0,200.0
2025-06-18--18h-41m-18s,93.0,26.0,1.0,80.0,200.0
2025-06-18--18h-41m-18s,106.0,21.0,1.0,72.0,200.0
2025-06-18--18h-41m-18s,95.0,19.0,2.0,84.0,200.0
2025-06-18--18h-41m-18s,104.0,26.0,1.0,69.0,200.0
2025-06-18--18h-41m-18s,95.0,42.0,0.0,63.0,200.0
2025-06-18--18h-41m-18s,89.0,32.0,4.0,75.0,200.0
2025-06-18--18h-41m-18s,109.0,24.0,2.0,65.0,200.0
2025-06-18--18h-41m-18s,93.0,33.0,3.0,71.0,200.0
2025-06-18--18h-41m-18s,105.0,28.0,1.0,66.0,200.0
2025-06-18--18h-41m-18s,105.0,24.0,2.0,69.0,200.0
2025-06-18--18h-41m-18s,107.0,32.0,1.0,60.0,200.0
2025-06-18--18h-41m-18s,89.0,42.0,2.0,67.0,200.0
2025-06-18--18h-41m-18s,95.0,30.0,2.0,73.0,200.0
2025-06-18--18h-41m-18s,92.0,28.0,0.0,80.0,200.0
2025-06-18--18h-41m-18s,101.0,24.0,3.0,72.0,200.0
2025-06-18--18h-41m-18s,99.0,27.0,1.0,73.0,200.0
2025-06-18--18h-41m-18s,100.0,31.0,1.0,68.0,200.0
2025-06-18--18h-41m-18s,109.0,25.0,2.0,64.0,200.0
2025-06-18--18h-41m-18s,96.0,30.0,2.0,72.0,200.0
2025-06-18--18h-41m-18s,96.0,32.0,3.0,69.0,200.0
2025-06-18--18h-41m-18s,94.0,29.0,2.0,75.0,200.0
2025-06-18--18h-41m-18s,95.0,31.0,2.0,72.0,200.0
2025-06-18--18h-41m-18s,99.0,28.0,2.0,71.0,200.0
2025-06-18--18h-41m-18s,100.0,25.0,4.0,71.0,200.0
2025-06-18--18h-41m-18s,94.0,20.0,0.0,86.0,200.0
2025-06-18--18h-41m-18s,95.0,28.0,0.0,77.0,200.0
2025-06-18--18h-41m-18s,89.0,34.0,1.0,76.0,200.0
2025-06-18--18h-41m-18s,94.0,33.0,5.0,68.0,200.0
2025-06-18--18h-41m-18s,116.0,23.0,0.0,61.0,200.0
2025-06-18--18h-41m-18s,107.0,15.0,3.0,75.0,200.0
2025-06-18--18h-41m-18s,96.0,24.0,4.0,76.0,200.0
2025-06-18--18h-41m-18s,102.0,27.0,3.0,68.0,200.0
2025-06-18--18h-41m-18s,107.0,24.0,5.0,64.0,200.0
2025-06-18--18h-41m-18s,97.0,26.0,3.0,74.0,200.0
2025-06-18--18h-41m-18s,107.0,33.0,3.0,57.0,200.0
2025-06-18--18h-41m-18s,95.0,33.0,0.0,72.0,200.0
2025-06-18--18h-41m-18s,99.0,24.0,0.0,77.0,200.0
2025-06-18--18h-41m-18s,79.0,32.0,2.0,87.0,200.0
2025-06-18--18h-41m-18s,98.0,28.0,2.0,72.0,200.0
2025-06-18--18h-41m-18s,90.0,27.0,3.0,80.0,200.0
2025-06-18--18h-41m-18s,97.0,20.0,2.0,81.0,200.0
2025-06-18--18h-41m-18s,91.0,32.0,0.0,77.0,200.0
2025-06-18--18h-41m-18s,98.0,26.0,4.0,72.0,200.0
2025-06-18--18h-41m-18s,95.0,26.0,3.0,76.0,200.0
2025-06-18--18h-41m-18s,101.0,20.0,1.0,78.0,200.0
2025-06-18--18h-41m-18s,101.0,23.0,5.0,71.0,200.0
2025-06-18--18h-41m-18s,93.0,25.0,2.0,80.0,200.0
2025-06-18--18h-41m-18s,102.0,34.0,3.0,61.0,200.0
2025-06-18--18h-41m-18s,117.0,31.0,2.0,50.0,200.0
2025-06-18--18h-41m-18s,85.0,32.0,0.0,83.0,200.0
2025-06-18--18h-41m-18s,85.0,26.0,3.0,86.0,200.0
2025-06-18--18h-41m-18s,101.0,27.0,4.0,68.0,200.0
2025-06-18--18h-41m-18s,92.0,33.0,2.0,73.0,200.0
2025-06-18--18h-41m-18s,109.0,23.0,3.0,65.0,200.0
2025-06-18--18h-41m-18s,92.0,30.0,3.0,75.0,200.0
2025-06-18--18h-41m-18s,107.0,26.0,4.0,63.0,200.0
2025-06-18--18h-41m-18s,103.0,21.0,1.0,75.0,200.0
2025-06-18--18h-41m-18s,99.0,28.0,2.0,71.0,200.0
2025-06-18--18h-41m-18s,93.0,21.0,4.0,82.0,200.0
2025-06-18--18h-41m-18s,80.0,43.0,3.0,74.0,200.0
2025-06-18--18h-41m-18s,103.0,18.0,4.0,75.0,200.0
