Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,55408,20388,62379,18599,117787,38987
1,D,27108,53644,15546,53148,42654,106792
2,R,65852,8735,68679,14696,134531,23431
3,V,17373,65644,22786,48093,40159,113737
4,A,45078,33049,69880,13512,114958,46561
5,L,6785,77892,16329,53718,23114,131610
