data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-28--11h-39m-30s,0,0.0,0.0,0.0,3.5,3.5
2025-05-28--11h-39m-30s,1,0.0,1.0,0.0,2.5,3.5
2025-05-28--11h-39m-30s,2,0.5,1.0,0.0,1.0,2.5
2025-05-28--11h-39m-30s,3,0.5,2.0,0.0,1.0,3.5
2025-05-28--11h-39m-30s,4,0.0,1.0,0.0,1.0,2.0
2025-05-28--11h-39m-30s,5,0.0,3.0,1.0,2.5,6.5
2025-05-28--11h-39m-30s,6,0.0,2.0,0.0,1.5,3.5
2025-05-28--11h-39m-30s,7,0.0,4.0,1.0,3.0,8.0
2025-05-28--11h-39m-30s,8,0.0,1.0,0.0,1.5,2.5
2025-05-28--11h-39m-30s,9,0.0,3.0,1.0,1.0,5.0
2025-05-28--11h-39m-30s,10,0.0,3.0,1.0,4.5,8.5
2025-05-28--11h-39m-30s,11,0.0,3.0,1.0,1.0,5.0
2025-05-28--11h-39m-30s,12,0.0,1.0,1.0,2.0,4.0
2025-05-28--11h-39m-30s,13,0.0,1.0,1.0,2.0,4.0
2025-05-28--11h-39m-30s,14,0.0,2.0,2.0,2.0,6.0
2025-05-28--11h-39m-30s,15,0.0,1.0,2.0,4.0,7.0
2025-05-28--11h-39m-30s,16,0.0,1.0,0.0,1.5,2.5
2025-05-28--11h-39m-30s,17,0.5,0.0,0.0,3.5,4.0
2025-05-28--11h-39m-30s,18,0.0,0.0,0.0,1.5,1.5
2025-05-28--11h-39m-30s,19,0.0,2.0,2.0,1.0,5.0
2025-05-28--11h-39m-30s,20,0.0,1.0,0.0,2.0,3.0
2025-05-28--11h-39m-30s,21,0.0,1.0,0.0,2.0,3.0
2025-05-28--11h-39m-30s,22,0.0,1.0,1.0,3.0,5.0
2025-05-28--11h-39m-30s,23,0.0,5.0,2.0,1.0,8.0
2025-05-28--11h-39m-30s,24,0.0,5.0,0.0,1.5,6.5
2025-05-28--11h-39m-30s,25,0.0,3.0,0.0,4.0,7.0
2025-05-28--11h-39m-30s,26,0.0,3.0,0.0,0.0,3.0
2025-05-28--11h-39m-30s,27,0.0,4.0,0.0,1.0,5.0
2025-05-28--11h-39m-30s,28,0.0,1.0,1.0,1.5,3.5
2025-05-28--11h-39m-30s,29,0.0,1.0,0.0,2.5,3.5
2025-05-28--11h-39m-30s,30,0.0,2.0,2.0,3.5,7.5
2025-05-28--11h-39m-30s,31,0.0,3.0,2.0,1.5,6.5
2025-05-28--11h-39m-30s,32,0.0,9.0,2.0,2.5,13.5
2025-05-28--11h-39m-30s,33,0.0,1.0,0.0,2.5,3.5
2025-05-28--11h-39m-30s,34,0.5,3.0,0.0,2.5,6.0
2025-05-28--11h-39m-30s,35,0.0,3.0,0.0,1.0,4.0
2025-05-28--11h-39m-30s,36,0.0,4.0,0.0,2.0,6.0
2025-05-28--11h-39m-30s,37,0.0,3.0,1.0,3.0,7.0
2025-05-28--11h-39m-30s,38,0.0,0.0,2.0,1.0,3.0
2025-05-28--11h-39m-30s,39,0.5,2.0,1.0,1.5,5.0
2025-05-28--11h-39m-30s,40,0.0,1.0,0.0,1.5,2.5
2025-05-28--11h-39m-30s,41,0.0,2.0,0.0,3.5,5.5
2025-05-28--11h-39m-30s,42,0.0,2.0,0.0,1.5,3.5
2025-05-28--11h-39m-30s,43,0.0,1.0,2.0,1.5,4.5
2025-05-28--11h-39m-30s,44,0.0,3.0,0.0,2.0,5.0
2025-05-28--11h-39m-30s,45,0.0,4.0,0.0,1.5,5.5
2025-05-28--11h-39m-30s,46,0.0,0.0,2.0,1.0,3.0
2025-05-28--11h-39m-30s,47,0.0,2.0,1.0,1.5,4.5
2025-05-28--11h-39m-30s,48,0.0,2.0,0.0,1.5,3.5
2025-05-28--11h-39m-30s,49,0.0,2.0,0.0,2.0,4.0
2025-05-28--11h-39m-30s,50,0.0,0.0,1.0,2.5,3.5
2025-05-28--11h-39m-30s,51,0.0,4.0,0.0,1.5,5.5
2025-05-28--11h-39m-30s,52,0.0,2.0,0.0,0.0,2.0
2025-05-28--11h-39m-30s,53,0.0,1.0,0.0,1.5,2.5
2025-05-28--11h-39m-30s,54,0.0,1.0,0.0,1.0,2.0
2025-05-28--11h-39m-30s,55,0.5,0.0,1.0,1.5,3.0
2025-05-28--11h-39m-30s,56,0.0,1.0,0.0,2.0,3.0
2025-05-28--11h-39m-30s,57,0.0,1.0,0.0,2.5,3.5
2025-05-28--11h-39m-30s,58,0.0,3.0,1.0,2.0,6.0
2025-05-28--11h-39m-30s,59,0.0,3.0,2.0,2.0,7.0
2025-05-28--11h-39m-30s,60,0.0,3.0,0.0,0.5,3.5
2025-05-28--11h-39m-30s,61,0.0,4.0,2.0,2.0,8.0
2025-05-28--11h-39m-30s,62,0.0,4.0,0.0,1.5,5.5
2025-05-28--11h-39m-30s,63,0.0,2.0,2.0,4.0,8.0
2025-05-28--11h-39m-30s,64,0.0,1.0,2.0,3.5,6.5
2025-05-28--11h-39m-30s,65,0.0,1.0,1.0,2.0,4.0
2025-05-28--11h-39m-30s,66,0.0,3.0,0.0,1.0,4.0
2025-05-28--11h-39m-30s,67,0.0,2.0,1.0,1.5,4.5
2025-05-28--11h-39m-30s,68,0.0,3.0,1.0,2.5,6.5
2025-05-28--11h-39m-30s,69,0.0,1.0,1.0,0.5,2.5
2025-05-28--11h-39m-30s,70,0.0,1.0,2.0,2.0,5.0
2025-05-28--11h-39m-30s,71,0.0,4.0,0.0,2.0,6.0
2025-05-28--11h-39m-30s,72,0.0,4.0,0.0,1.5,5.5
2025-05-28--11h-39m-30s,73,0.0,1.0,1.0,0.5,2.5
2025-05-28--11h-39m-30s,74,0.5,5.0,1.0,2.5,9.0
2025-05-28--11h-39m-30s,75,0.0,4.0,0.0,2.0,6.0
2025-05-28--11h-39m-30s,76,0.0,1.0,0.0,2.5,3.5
2025-05-28--11h-39m-30s,77,0.0,2.0,1.0,2.0,5.0
2025-05-28--11h-39m-30s,78,0.0,1.0,0.0,1.0,2.0
2025-05-28--11h-39m-30s,79,0.0,4.0,1.0,1.5,6.5
2025-05-28--11h-39m-30s,80,0.5,1.0,1.0,2.5,5.0
2025-05-28--11h-39m-30s,81,0.0,1.0,0.0,0.5,1.5
2025-05-28--11h-39m-30s,82,0.0,4.0,1.0,2.5,7.5
2025-05-28--11h-39m-30s,83,0.0,2.0,0.0,2.5,4.5
2025-05-28--11h-39m-30s,84,0.0,1.0,0.0,1.0,2.0
2025-05-28--11h-39m-30s,85,0.0,2.0,0.0,2.0,4.0
2025-05-28--11h-39m-30s,86,0.0,2.0,0.0,1.0,3.0
2025-05-28--11h-39m-30s,87,0.0,3.0,3.0,3.0,9.0
2025-05-28--11h-39m-30s,88,0.0,1.0,0.0,2.0,3.0
2025-05-28--11h-39m-30s,89,0.0,1.0,1.0,2.0,4.0
2025-05-28--11h-39m-30s,90,0.5,3.0,0.0,1.5,5.0
2025-05-28--11h-39m-30s,91,0.5,0.0,2.0,1.5,4.0
2025-05-28--11h-39m-30s,92,0.0,3.0,1.0,2.5,6.5
2025-05-28--11h-39m-30s,93,0.0,2.0,0.0,1.5,3.5
2025-05-28--11h-39m-30s,94,0.5,3.0,2.0,1.5,7.0
2025-05-28--11h-39m-30s,95,0.0,3.0,0.0,2.5,5.5
2025-05-28--11h-39m-30s,96,0.0,2.0,0.0,2.0,4.0
2025-05-28--11h-39m-30s,97,0.0,2.0,0.0,4.0,6.0
2025-05-28--11h-39m-30s,98,0.0,1.0,1.0,3.0,5.0
2025-05-28--11h-39m-30s,99,0.0,1.0,0.0,4.0,5.0
2025-05-28--11h-39m-30s,100,0.0,0.0,0.0,2.0,2.0
2025-05-28--11h-39m-30s,101,0.0,2.0,0.0,2.5,4.5
2025-05-28--11h-39m-30s,102,0.5,1.0,1.0,1.5,4.0
2025-05-28--11h-39m-30s,103,0.0,0.0,1.0,1.5,2.5
2025-05-28--11h-39m-30s,104,0.5,3.0,0.0,4.0,7.5
2025-05-28--11h-39m-30s,105,0.0,3.0,0.0,2.0,5.0
2025-05-28--11h-39m-30s,106,0.0,2.0,0.0,2.0,4.0
2025-05-28--11h-39m-30s,107,0.0,2.0,0.0,0.5,2.5
2025-05-28--11h-39m-30s,108,0.0,2.0,0.0,2.0,4.0
2025-05-28--11h-39m-30s,109,0.0,0.0,0.0,1.5,1.5
2025-05-28--11h-39m-30s,110,0.0,1.0,0.0,2.5,3.5
2025-05-28--11h-39m-30s,111,0.0,1.0,0.0,2.5,3.5
2025-05-28--11h-39m-30s,112,0.0,3.0,0.0,1.5,4.5
2025-05-28--11h-39m-30s,113,0.5,2.0,1.0,2.0,5.5
