detector_a_name,detector_b_name,estimation_label,tomography_setting_a,tomography_setting_b,repetition,coincidences,timestamp
2,11,C,H,H,1,0,2025-05-28--11h-39m-44s-921799
2,10,C,H,H,1,0,2025-05-28--11h-39m-44s-921799
2,4,SB,H,H,1,0,2025-05-28--11h-39m-44s-921799
2,7,DB_V,H,H,1,0,2025-05-28--11h-39m-44s-921799
9,12,DB_H,H,H,2,0,2025-05-28--11h-39m-44s-942762
9,11,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
9,10,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
11,12,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
10,12,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
10,11,DB_V,H,H,2,0,2025-05-28--11h-39m-44s-942762
1,9,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
1,12,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
1,11,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
1,10,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
1,4,DB_H,H,H,2,0,2025-05-28--11h-39m-44s-942762
1,7,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
1,2,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
4,9,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
4,12,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
4,11,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
4,10,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
4,7,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
7,9,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
7,12,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
7,11,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
7,10,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
2,9,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
2,12,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
2,11,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
2,10,C,H,H,2,0,2025-05-28--11h-39m-44s-942762
2,4,SB,H,H,2,0,2025-05-28--11h-39m-44s-942762
2,7,DB_V,H,H,2,0,2025-05-28--11h-39m-44s-942762
9,12,DB_H,H,H,3,0,2025-05-28--11h-39m-44s-963279
9,11,SB,H,H,3,0,2025-05-28--11h-39m-44s-963279
9,10,SB,H,H,3,1,2025-05-28--11h-39m-44s-963279
11,12,SB,H,H,3,0,2025-05-28--11h-39m-44s-963279
10,12,SB,H,H,3,0,2025-05-28--11h-39m-44s-963279
10,11,DB_V,H,H,3,0,2025-05-28--11h-39m-44s-963279
1,9,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
1,12,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
1,11,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
1,10,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
1,4,DB_H,H,H,3,0,2025-05-28--11h-39m-44s-963279
1,7,SB,H,H,3,0,2025-05-28--11h-39m-44s-963279
1,2,SB,H,H,3,0,2025-05-28--11h-39m-44s-963279
4,9,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
4,12,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
4,11,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
4,10,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
4,7,SB,H,H,3,0,2025-05-28--11h-39m-44s-963279
7,9,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
7,12,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
7,11,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
7,10,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
2,9,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
2,12,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
2,11,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
2,10,C,H,H,3,0,2025-05-28--11h-39m-44s-963279
2,4,SB,H,H,3,0,2025-05-28--11h-39m-44s-963279
2,7,DB_V,H,H,3,0,2025-05-28--11h-39m-44s-963279
9,12,DB_H,H,H,4,0,2025-05-28--11h-39m-44s-984451
9,11,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
9,10,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
11,12,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
10,12,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
10,11,DB_V,H,H,4,0,2025-05-28--11h-39m-44s-984451
1,9,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
1,12,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
1,11,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
1,10,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
1,4,DB_H,H,H,4,0,2025-05-28--11h-39m-44s-984451
1,7,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
1,2,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
4,9,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
4,12,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
4,11,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
4,10,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
4,7,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
7,9,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
7,12,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
7,11,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
7,10,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
2,9,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
2,12,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
2,11,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
2,10,C,H,H,4,0,2025-05-28--11h-39m-44s-984451
2,4,SB,H,H,4,0,2025-05-28--11h-39m-44s-984451
2,7,DB_V,H,H,4,0,2025-05-28--11h-39m-44s-984451
9,12,DB_H,H,H,5,0,2025-05-28--11h-39m-45s-004365
9,11,SB,H,H,5,0,2025-05-28--11h-39m-45s-004365
9,10,SB,H,H,5,0,2025-05-28--11h-39m-45s-004365
11,12,SB,H,H,5,0,2025-05-28--11h-39m-45s-004365
10,12,SB,H,H,5,0,2025-05-28--11h-39m-45s-004365
10,11,DB_V,H,H,5,0,2025-05-28--11h-39m-45s-004365
1,9,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
1,12,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
1,11,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
1,10,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
1,4,DB_H,H,H,5,2,2025-05-28--11h-39m-45s-004365
1,7,SB,H,H,5,0,2025-05-28--11h-39m-45s-004365
1,2,SB,H,H,5,0,2025-05-28--11h-39m-45s-004365
4,9,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
4,12,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
4,11,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
4,10,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
4,7,SB,H,H,5,1,2025-05-28--11h-39m-45s-004365
7,9,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
7,12,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
7,11,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
7,10,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
2,9,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
2,12,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
2,11,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
2,10,C,H,H,5,0,2025-05-28--11h-39m-45s-004365
2,4,SB,H,H,5,0,2025-05-28--11h-39m-45s-004365
2,7,DB_V,H,H,5,1,2025-05-28--11h-39m-45s-004365
9,12,DB_H,H,H,6,0,2025-05-28--11h-39m-45s-025263
9,11,SB,H,H,6,1,2025-05-28--11h-39m-45s-025263
9,10,SB,H,H,6,0,2025-05-28--11h-39m-45s-025263
11,12,SB,H,H,6,0,2025-05-28--11h-39m-45s-025263
10,12,SB,H,H,6,0,2025-05-28--11h-39m-45s-025263
10,11,DB_V,H,H,6,0,2025-05-28--11h-39m-45s-025263
1,9,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
1,12,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
1,11,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
1,10,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
1,4,DB_H,H,H,6,0,2025-05-28--11h-39m-45s-025263
1,7,SB,H,H,6,0,2025-05-28--11h-39m-45s-025263
1,2,SB,H,H,6,0,2025-05-28--11h-39m-45s-025263
4,9,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
4,12,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
4,11,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
4,10,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
4,7,SB,H,H,6,0,2025-05-28--11h-39m-45s-025263
7,9,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
7,12,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
7,11,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
7,10,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
2,9,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
2,12,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
2,11,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
2,10,C,H,H,6,0,2025-05-28--11h-39m-45s-025263
2,4,SB,H,H,6,0,2025-05-28--11h-39m-45s-025263
2,7,DB_V,H,H,6,0,2025-05-28--11h-39m-45s-025263
9,12,DB_H,H,H,7,0,2025-05-28--11h-39m-45s-045750
9,11,SB,H,H,7,0,2025-05-28--11h-39m-45s-045750
9,10,SB,H,H,7,0,2025-05-28--11h-39m-45s-045750
11,12,SB,H,H,7,1,2025-05-28--11h-39m-45s-045750
10,12,SB,H,H,7,0,2025-05-28--11h-39m-45s-045750
10,11,DB_V,H,H,7,0,2025-05-28--11h-39m-45s-045750
1,9,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
1,12,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
1,11,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
1,10,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
1,4,DB_H,H,H,7,1,2025-05-28--11h-39m-45s-045750
1,7,SB,H,H,7,0,2025-05-28--11h-39m-45s-045750
1,2,SB,H,H,7,0,2025-05-28--11h-39m-45s-045750
4,9,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
4,12,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
4,11,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
4,10,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
4,7,SB,H,H,7,0,2025-05-28--11h-39m-45s-045750
7,9,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
7,12,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
7,11,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
7,10,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
2,9,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
2,12,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
2,11,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
2,10,C,H,H,7,0,2025-05-28--11h-39m-45s-045750
2,4,SB,H,H,7,0,2025-05-28--11h-39m-45s-045750
2,7,DB_V,H,H,7,0,2025-05-28--11h-39m-45s-045750
9,12,DB_H,H,H,8,0,2025-05-28--11h-39m-45s-065503
9,11,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
9,10,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
11,12,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
10,12,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
10,11,DB_V,H,H,8,0,2025-05-28--11h-39m-45s-065503
1,9,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
1,12,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
1,11,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
1,10,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
1,4,DB_H,H,H,8,0,2025-05-28--11h-39m-45s-065503
1,7,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
1,2,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
4,9,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
4,12,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
4,11,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
4,10,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
4,7,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
7,9,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
7,12,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
7,11,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
7,10,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
2,9,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
2,12,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
2,11,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
2,10,C,H,H,8,0,2025-05-28--11h-39m-45s-065503
2,4,SB,H,H,8,0,2025-05-28--11h-39m-45s-065503
2,7,DB_V,H,H,8,0,2025-05-28--11h-39m-45s-065503
9,12,DB_H,H,H,9,0,2025-05-28--11h-39m-45s-086392
9,11,SB,H,H,9,0,2025-05-28--11h-39m-45s-086392
9,10,SB,H,H,9,0,2025-05-28--11h-39m-45s-086392
11,12,SB,H,H,9,0,2025-05-28--11h-39m-45s-086392
10,12,SB,H,H,9,0,2025-05-28--11h-39m-45s-086392
10,11,DB_V,H,H,9,1,2025-05-28--11h-39m-45s-086392
1,9,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
1,12,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
1,11,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
1,10,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
1,4,DB_H,H,H,9,1,2025-05-28--11h-39m-45s-086392
1,7,SB,H,H,9,0,2025-05-28--11h-39m-45s-086392
1,2,SB,H,H,9,0,2025-05-28--11h-39m-45s-086392
4,9,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
4,12,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
4,11,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
4,10,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
4,7,SB,H,H,9,1,2025-05-28--11h-39m-45s-086392
7,9,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
7,12,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
7,11,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
7,10,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
2,9,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
2,12,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
2,11,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
2,10,C,H,H,9,0,2025-05-28--11h-39m-45s-086392
2,4,SB,H,H,9,0,2025-05-28--11h-39m-45s-086392
2,7,DB_V,H,H,9,0,2025-05-28--11h-39m-45s-086392
9,12,DB_H,H,H,10,0,2025-05-28--11h-39m-45s-106806
9,11,SB,H,H,10,1,2025-05-28--11h-39m-45s-106806
9,10,SB,H,H,10,1,2025-05-28--11h-39m-45s-106806
11,12,SB,H,H,10,0,2025-05-28--11h-39m-45s-106806
10,12,SB,H,H,10,1,2025-05-28--11h-39m-45s-106806
10,11,DB_V,H,H,10,0,2025-05-28--11h-39m-45s-106806
1,9,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
1,12,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
1,11,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
1,10,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
1,4,DB_H,H,H,10,0,2025-05-28--11h-39m-45s-106806
1,7,SB,H,H,10,0,2025-05-28--11h-39m-45s-106806
1,2,SB,H,H,10,0,2025-05-28--11h-39m-45s-106806
4,9,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
4,12,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
4,11,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
4,10,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
4,7,SB,H,H,10,0,2025-05-28--11h-39m-45s-106806
7,9,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
7,12,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
7,11,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
7,10,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
2,9,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
2,12,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
2,11,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
2,10,C,H,H,10,0,2025-05-28--11h-39m-45s-106806
2,4,SB,H,H,10,0,2025-05-28--11h-39m-45s-106806
2,7,DB_V,H,H,10,0,2025-05-28--11h-39m-45s-106806
9,12,DB_H,H,H,11,0,2025-05-28--11h-39m-45s-127229
9,11,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
9,10,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
11,12,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
10,12,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
10,11,DB_V,H,H,11,0,2025-05-28--11h-39m-45s-127229
1,9,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
1,12,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
1,11,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
1,10,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
1,4,DB_H,H,H,11,0,2025-05-28--11h-39m-45s-127229
1,7,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
1,2,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
4,9,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
4,12,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
4,11,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
4,10,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
4,7,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
7,9,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
7,12,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
7,11,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
7,10,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
2,9,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
2,12,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
2,11,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
2,10,C,H,H,11,0,2025-05-28--11h-39m-45s-127229
2,4,SB,H,H,11,0,2025-05-28--11h-39m-45s-127229
2,7,DB_V,H,H,11,0,2025-05-28--11h-39m-45s-127229
9,12,DB_H,H,H,12,0,2025-05-28--11h-39m-45s-147558
9,11,SB,H,H,12,0,2025-05-28--11h-39m-45s-147558
9,10,SB,H,H,12,1,2025-05-28--11h-39m-45s-147558
11,12,SB,H,H,12,0,2025-05-28--11h-39m-45s-147558
10,12,SB,H,H,12,0,2025-05-28--11h-39m-45s-147558
10,11,DB_V,H,H,12,1,2025-05-28--11h-39m-45s-147558
1,9,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
1,12,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
1,11,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
1,10,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
1,4,DB_H,H,H,12,0,2025-05-28--11h-39m-45s-147558
1,7,SB,H,H,12,0,2025-05-28--11h-39m-45s-147558
1,2,SB,H,H,12,0,2025-05-28--11h-39m-45s-147558
4,9,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
4,12,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
4,11,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
4,10,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
4,7,SB,H,H,12,0,2025-05-28--11h-39m-45s-147558
7,9,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
7,12,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
7,11,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
7,10,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
2,9,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
2,12,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
2,11,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
2,10,C,H,H,12,0,2025-05-28--11h-39m-45s-147558
2,4,SB,H,H,12,0,2025-05-28--11h-39m-45s-147558
2,7,DB_V,H,H,12,0,2025-05-28--11h-39m-45s-147558
9,12,DB_H,H,H,13,0,2025-05-28--11h-39m-45s-168686
9,11,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
9,10,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
11,12,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
10,12,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
10,11,DB_V,H,H,13,0,2025-05-28--11h-39m-45s-168686
1,9,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
1,12,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
1,11,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
1,10,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
1,4,DB_H,H,H,13,0,2025-05-28--11h-39m-45s-168686
1,7,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
1,2,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
4,9,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
4,12,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
4,11,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
4,10,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
4,7,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
7,9,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
7,12,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
7,11,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
7,10,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
2,9,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
2,12,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
2,11,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
2,10,C,H,H,13,0,2025-05-28--11h-39m-45s-168686
2,4,SB,H,H,13,0,2025-05-28--11h-39m-45s-168686
2,7,DB_V,H,H,13,0,2025-05-28--11h-39m-45s-168686
9,12,DB_H,H,H,14,0,2025-05-28--11h-39m-45s-188469
9,11,SB,H,H,14,0,2025-05-28--11h-39m-45s-188469
9,10,SB,H,H,14,0,2025-05-28--11h-39m-45s-188469
11,12,SB,H,H,14,2,2025-05-28--11h-39m-45s-188469
10,12,SB,H,H,14,0,2025-05-28--11h-39m-45s-188469
10,11,DB_V,H,H,14,0,2025-05-28--11h-39m-45s-188469
1,9,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
1,12,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
1,11,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
1,10,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
1,4,DB_H,H,H,14,0,2025-05-28--11h-39m-45s-188469
1,7,SB,H,H,14,0,2025-05-28--11h-39m-45s-188469
1,2,SB,H,H,14,0,2025-05-28--11h-39m-45s-188469
4,9,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
4,12,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
4,11,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
4,10,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
4,7,SB,H,H,14,0,2025-05-28--11h-39m-45s-188469
7,9,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
7,12,C,H,H,14,0,2025-05-28--11h-39m-45s-188469
