data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--17h-09m-31s,2.5,2.0,31.0,3.5,39.0,,2.4092195331792343,0.7016741237876036
2025-05-31--17h-09m-31s,6.0,0.0,30.0,5.0,41.0,,2.3916197184640606,0.8309155524161558
2025-05-31--17h-09m-31s,4.0,4.0,26.0,5.5,39.5,,2.161519781630193,0.7061190230785984
2025-05-31--17h-09m-31s,2.5,0.0,33.0,4.5,40.0,,2.540998526723742,0.6405223126794246
2025-05-31--17h-09m-31s,4.5,1.0,34.0,1.5,41.0,,2.5062662676252723,1.0471975511965976
2025-05-31--17h-09m-31s,5.5,1.0,27.0,6.0,39.5,,2.2892586359714766,0.7636521780023904
2025-05-31--17h-09m-31s,9.5,0.0,25.0,5.5,40.0,,2.2459278597319283,0.92036456131415
2025-05-31--17h-09m-31s,4.5,0.0,32.0,3.5,40.0,,2.498091544796509,0.848062078981481
2025-05-31--17h-09m-31s,6.5,0.0,28.0,5.5,40.0,,2.34619382340565,0.8271132067027558
2025-05-31--17h-09m-31s,7.0,1.0,28.0,4.0,40.0,,2.3117610289979167,0.9235114787792441
2025-05-31--17h-09m-31s,5.5,1.0,30.0,4.0,40.5,,2.368922583306845,0.8646773037162983
2025-05-31--17h-09m-31s,7.0,1.0,26.0,6.5,40.5,,2.236082053424153,0.8039209183034943
2025-05-31--17h-09m-31s,4.5,2.0,30.0,4.0,40.5,,2.3341632802687364,0.8148269163709889
2025-05-31--17h-09m-31s,4.0,0.0,32.0,4.0,40.0,,2.498091544796509,0.7853981633974483
2025-05-31--17h-09m-31s,7.0,1.0,28.0,3.0,39.0,,2.3354785046575666,0.9911565864311923
2025-05-31--17h-09m-31s,6.0,0.0,30.0,3.0,39.0,,2.4484327460130393,0.9553166181245093
2025-05-31--17h-09m-31s,2.5,1.0,33.0,3.5,40.0,,2.498091544796509,0.7016741237876036
2025-05-31--17h-09m-31s,8.0,1.0,28.0,4.0,41.0,,2.2896688178888764,0.9553166181245093
2025-05-31--17h-09m-31s,4.0,1.0,28.0,6.0,39.0,,2.3354785046575666,0.684719203002283
2025-05-31--17h-09m-31s,4.0,2.0,29.0,4.5,39.5,,2.3234038055036543,0.7559694104239076
2025-05-31--17h-09m-31s,4.0,0.0,29.0,6.0,39.0,,2.4092195331792343,0.684719203002283
2025-05-31--17h-09m-31s,4.5,0.0,31.0,3.5,39.0,,2.489592588482493,0.848062078981481
2025-05-31--17h-09m-31s,3.0,1.0,33.0,3.0,40.0,,2.498091544796509,0.7853981633974483
2025-05-31--17h-09m-31s,2.5,0.0,36.0,2.0,40.5,,2.6657104039293764,0.8410686705679303
2025-05-31--17h-09m-31s,6.5,1.0,25.0,6.5,39.0,,2.2336701504450325,0.7853981633974483
2025-05-31--17h-09m-31s,7.0,0.0,24.0,9.5,40.5,,2.2050699749173925,0.7093476925540567
2025-05-31--17h-09m-31s,5.0,1.0,27.0,6.0,39.0,,2.300523983021863,0.7398807743787408
2025-05-31--17h-09m-31s,5.5,0.0,30.0,4.0,39.5,,2.433330736204696,0.8646773037162983
2025-05-31--17h-09m-31s,8.5,3.0,24.0,4.5,40.0,,2.12351143989168,0.9417815243682208
2025-05-31--17h-09m-31s,4.0,1.0,27.0,7.0,39.0,,2.300523983021863,0.6472848480156524
2025-05-31--17h-09m-31s,6.5,2.0,28.0,4.0,40.5,,2.2678681150178406,0.9056002717820779
