data_dir,C,SB,DB_V,DB_H,N
2025-06-18--19h-05m-47s,48.0,42.0,15.0,15.0,120.0
2025-06-18--19h-05m-47s,56.0,38.0,12.0,14.0,120.0
2025-06-18--19h-05m-47s,57.0,25.0,22.0,16.0,120.0
2025-06-18--19h-05m-47s,52.0,37.0,14.0,17.0,120.0
2025-06-18--19h-05m-47s,56.0,33.0,21.0,10.0,120.0
2025-06-18--19h-05m-47s,61.0,31.0,15.0,13.0,120.0
2025-06-18--19h-05m-47s,66.0,25.0,15.0,14.0,120.0
2025-06-18--19h-05m-47s,47.0,38.0,15.0,20.0,120.0
2025-06-18--19h-05m-47s,58.0,24.0,20.0,18.0,120.0
2025-06-18--19h-05m-47s,59.0,33.0,14.0,14.0,120.0
2025-06-18--19h-05m-47s,65.0,27.0,15.0,13.0,120.0
2025-06-18--19h-05m-47s,56.0,36.0,10.0,18.0,120.0
2025-06-18--19h-05m-47s,66.0,21.0,16.0,17.0,120.0
2025-06-18--19h-05m-47s,65.0,22.0,11.0,22.0,120.0
2025-06-18--19h-05m-47s,67.0,25.0,12.0,16.0,120.0
2025-06-18--19h-05m-47s,65.0,20.0,19.0,16.0,120.0
2025-06-18--19h-05m-47s,60.0,30.0,15.0,15.0,120.0
2025-06-18--19h-05m-47s,63.0,19.0,16.0,22.0,120.0
2025-06-18--19h-05m-47s,63.0,32.0,12.0,13.0,120.0
2025-06-18--19h-05m-47s,64.0,25.0,15.0,16.0,120.0
2025-06-18--19h-05m-47s,58.0,29.0,15.0,18.0,120.0
2025-06-18--19h-05m-47s,56.0,35.0,13.0,16.0,120.0
2025-06-18--19h-05m-47s,62.0,25.0,19.0,14.0,120.0
2025-06-18--19h-05m-47s,61.0,29.0,16.0,14.0,120.0
2025-06-18--19h-05m-47s,59.0,33.0,7.0,21.0,120.0
2025-06-18--19h-05m-47s,66.0,23.0,16.0,15.0,120.0
2025-06-18--19h-05m-47s,57.0,24.0,15.0,24.0,120.0
2025-06-18--19h-05m-47s,53.0,31.0,20.0,16.0,120.0
2025-06-18--19h-05m-47s,65.0,22.0,17.0,16.0,120.0
2025-06-18--19h-05m-47s,67.0,35.0,10.0,8.0,120.0
2025-06-18--19h-05m-47s,56.0,28.0,21.0,15.0,120.0
2025-06-18--19h-05m-47s,58.0,30.0,16.0,16.0,120.0
2025-06-18--19h-05m-47s,53.0,36.0,9.0,22.0,120.0
2025-06-18--19h-05m-47s,53.0,30.0,18.0,19.0,120.0
2025-06-18--19h-05m-47s,60.0,35.0,17.0,8.0,120.0
2025-06-18--19h-05m-47s,60.0,31.0,16.0,13.0,120.0
2025-06-18--19h-05m-47s,55.0,35.0,18.0,12.0,120.0
2025-06-18--19h-05m-47s,68.0,30.0,11.0,11.0,120.0
2025-06-18--19h-05m-47s,60.0,29.0,12.0,19.0,120.0
2025-06-18--19h-05m-47s,63.0,30.0,17.0,10.0,120.0
2025-06-18--19h-05m-47s,62.0,31.0,18.0,9.0,120.0
2025-06-18--19h-05m-47s,56.0,37.0,9.0,18.0,120.0
2025-06-18--19h-05m-47s,63.0,22.0,13.0,22.0,120.0
2025-06-18--19h-05m-47s,59.0,27.0,15.0,19.0,120.0
2025-06-18--19h-05m-47s,57.0,30.0,13.0,20.0,120.0
2025-06-18--19h-05m-47s,56.0,30.0,22.0,12.0,120.0
2025-06-18--19h-05m-47s,64.0,33.0,15.0,8.0,120.0
