Unnamed: 0,Measurement Basis,TT,TR,RT,RR,T,R
0,H,65101,11620,75629,9990,140730,21610
1,D,58833,18800,58037,22807,116870,41607
2,R,49938,29503,68368,15884,118306,45387
3,V,9996,75680,14747,54695,24743,130375
4,A,15655,69709,27229,45916,42884,115625
5,L,24938,58548,16959,53968,41897,112516
