data_dir,C',SB,VV,HH,N
2025-06-18--18h-00m-44s,15.0,11.0,90.0,4.0,120.0
2025-06-18--18h-00m-44s,15.0,14.0,90.0,1.0,120.0
2025-06-18--18h-00m-44s,13.0,20.0,87.0,0.0,120.0
2025-06-18--18h-00m-44s,14.0,8.0,96.0,2.0,120.0
2025-06-18--18h-00m-44s,19.0,16.0,83.0,2.0,120.0
2025-06-18--18h-00m-44s,12.0,13.0,87.0,8.0,120.0
2025-06-18--18h-00m-44s,15.0,21.0,82.0,2.0,120.0
2025-06-18--18h-00m-44s,13.0,20.0,85.0,2.0,120.0
2025-06-18--18h-00m-44s,20.0,24.0,75.0,1.0,120.0
2025-06-18--18h-00m-44s,23.0,17.0,78.0,2.0,120.0
2025-06-18--18h-00m-44s,14.0,13.0,84.0,9.0,120.0
2025-06-18--18h-00m-44s,18.0,15.0,85.0,2.0,120.0
2025-06-18--18h-00m-44s,11.0,13.0,92.0,4.0,120.0
2025-06-18--18h-00m-44s,22.0,17.0,74.0,7.0,120.0
2025-06-18--18h-00m-44s,23.0,10.0,84.0,3.0,120.0
2025-06-18--18h-00m-44s,18.0,18.0,83.0,1.0,120.0
2025-06-18--18h-00m-44s,14.0,19.0,85.0,2.0,120.0
2025-06-18--18h-00m-44s,17.0,10.0,89.0,4.0,120.0
2025-06-18--18h-00m-44s,18.0,17.0,84.0,1.0,120.0
2025-06-18--18h-00m-44s,13.0,20.0,85.0,2.0,120.0
2025-06-18--18h-00m-44s,14.0,18.0,86.0,2.0,120.0
2025-06-18--18h-00m-44s,16.0,16.0,88.0,0.0,120.0
2025-06-18--18h-00m-44s,13.0,15.0,89.0,3.0,120.0
2025-06-18--18h-00m-44s,18.0,11.0,87.0,4.0,120.0
2025-06-18--18h-00m-44s,15.0,25.0,78.0,2.0,120.0
2025-06-18--18h-00m-44s,13.0,21.0,82.0,4.0,120.0
2025-06-18--18h-00m-44s,10.0,17.0,91.0,2.0,120.0
2025-06-18--18h-00m-44s,17.0,16.0,83.0,4.0,120.0
2025-06-18--18h-00m-44s,15.0,18.0,84.0,3.0,120.0
2025-06-18--18h-00m-44s,15.0,17.0,84.0,4.0,120.0
2025-06-18--18h-00m-44s,20.0,13.0,85.0,2.0,120.0
2025-06-18--18h-00m-44s,19.0,23.0,73.0,5.0,120.0
2025-06-18--18h-00m-44s,7.0,16.0,92.0,5.0,120.0
2025-06-18--18h-00m-44s,14.0,8.0,93.0,5.0,120.0
2025-06-18--18h-00m-44s,10.0,19.0,89.0,2.0,120.0
2025-06-18--18h-00m-44s,20.0,14.0,85.0,1.0,120.0
2025-06-18--18h-00m-44s,11.0,20.0,85.0,4.0,120.0
2025-06-18--18h-00m-44s,15.0,15.0,89.0,1.0,120.0
2025-06-18--18h-00m-44s,11.0,22.0,86.0,1.0,120.0
2025-06-18--18h-00m-44s,20.0,14.0,82.0,4.0,120.0
2025-06-18--18h-00m-44s,13.0,15.0,89.0,3.0,120.0
2025-06-18--18h-00m-44s,16.0,14.0,88.0,2.0,120.0
2025-06-18--18h-00m-44s,17.0,15.0,84.0,4.0,120.0
2025-06-18--18h-00m-44s,17.0,23.0,79.0,1.0,120.0
2025-06-18--18h-00m-44s,13.0,14.0,90.0,3.0,120.0
2025-06-18--18h-00m-44s,9.0,17.0,91.0,3.0,120.0
2025-06-18--18h-00m-44s,14.0,18.0,85.0,3.0,120.0
2025-06-18--18h-00m-44s,20.0,19.0,79.0,2.0,120.0
2025-06-18--18h-00m-44s,19.0,17.0,82.0,2.0,120.0
2025-06-18--18h-00m-44s,16.0,15.0,86.0,3.0,120.0
2025-06-18--18h-00m-44s,14.0,17.0,85.0,4.0,120.0
2025-06-18--18h-00m-44s,14.0,16.0,87.0,3.0,120.0
2025-06-18--18h-00m-44s,13.0,16.0,88.0,3.0,120.0
2025-06-18--18h-00m-44s,20.0,11.0,85.0,4.0,120.0
2025-06-18--18h-00m-44s,18.0,15.0,84.0,3.0,120.0
2025-06-18--18h-00m-44s,20.0,15.0,84.0,1.0,120.0
2025-06-18--18h-00m-44s,17.0,18.0,84.0,1.0,120.0
2025-06-18--18h-00m-44s,15.0,9.0,91.0,5.0,120.0
2025-06-18--18h-00m-44s,12.0,15.0,91.0,2.0,120.0
2025-06-18--18h-00m-44s,12.0,13.0,94.0,1.0,120.0
2025-06-18--18h-00m-44s,15.0,17.0,84.0,4.0,120.0
2025-06-18--18h-00m-44s,13.0,21.0,82.0,4.0,120.0
2025-06-18--18h-00m-44s,11.0,13.0,93.0,3.0,120.0
2025-06-18--18h-00m-44s,20.0,14.0,83.0,3.0,120.0
2025-06-18--18h-00m-44s,10.0,18.0,89.0,3.0,120.0
2025-06-18--18h-00m-44s,10.0,16.0,92.0,2.0,120.0
2025-06-18--18h-00m-44s,13.0,10.0,95.0,2.0,120.0
2025-06-18--18h-00m-44s,18.0,10.0,90.0,2.0,120.0
2025-06-18--18h-00m-44s,19.0,11.0,86.0,4.0,120.0
2025-06-18--18h-00m-44s,8.0,17.0,93.0,2.0,120.0
2025-06-18--18h-00m-44s,20.0,17.0,81.0,2.0,120.0
2025-06-18--18h-00m-44s,12.0,19.0,86.0,3.0,120.0
2025-06-18--18h-00m-44s,17.0,20.0,83.0,0.0,120.0
2025-06-18--18h-00m-44s,16.0,18.0,81.0,5.0,120.0
2025-06-18--18h-00m-44s,16.0,14.0,88.0,2.0,120.0
